Darījuma summa, EUR;Pārdotā zemes kopplatība, m2;Būvju skaits;Būves virszemes stāvu skaits;Būves apbūves laukums, m2;Būves kopplatība, m2;Būves būvtilpums, m3;Būves ekspluatācijas uzsākšanas gads;Būves fiziskais nolietojums, %;Telpu grupas zemākais stāvs;Telpu grupas augstākais stāvs;Telpu grupas platība, m2;Dzīvokļa kopplatība, m2;Telpu skaits telpu grupā;Istabu skaits dzīvoklī;Garums;Platums;mat_223;mat_238;mat_214;mat_212;mat_215;mat_232;mat_243;mat_537;mat_213;mat_211;mat_545;mat_227;mat_216;mat_226;mat_224;mat_222;mat_231;mat_244;mat_241;mat_235;mat_234
123000.0;137.23;1;4;2418.4;9100.8;32944.0;2020;0;3;3;74.7;70.2;5;3;56.900833;24.047778;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
230000.0;78.83;7;5;1129.9;5316.5;17431.0;2020;0;1;1;101.0;90.1;8;4;56.900833;24.047778;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60000.0;94.79;1;5;715.0;3446.3;11133.0;1982;16;3;3;62.3;59.6;8;3;56.875;24.119167;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
138975.0;200.97;1;4;2418.4;9100.8;32944.0;2020;0;2;2;109.4;104.9;9;4;56.900833;24.047778;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
114975.0;122.9;1;4;2418.4;9100.8;32944.0;2020;0;3;3;66.9;62.4;6;3;56.900833;24.047778;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
136200.0;142.57;1;6;456.2;2302.9;6740.0;2002;15;5;6;133.2;98.4;9;3;56.836667;24.496111;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
75000.0;69.67;1;10;382.4;3459.3;11498.0;1994;5;1;1;94.9;84.5;15;4;56.858611;24.349722;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
86975.0;92.77;1;4;2418.4;9100.8;32944.0;2020;0;4;4;50.5;50.5;4;2;56.900833;24.047778;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
133975.0;122.35;1;4;2418.4;9100.8;32944.0;2020;0;3;3;66.6;63.0;5;3;56.900833;24.047778;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
150975.0;152.29;1;4;2418.4;9100.8;32944.0;2020;0;1;1;82.9;78.4;8;3;56.900833;24.047778;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8000.0;332.33;2;2;350.1;519.8;2207.0;1936;55;2;2;23.5;23.5;4;1;56.744444;24.721389;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27500.0;35.26;1;4;920.8;3276.9;11210.0;1977;30;4;4;50.9;49.4;7;2;56.723056;24.805833;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
130000.0;49.88;7;5;1129.9;5316.5;17431.0;2020;0;1;1;63.9;53.0;5;2;56.900833;24.047778;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
56000.0;87.44;1;5;601.4;3179.7;9293.0;1980;18;3;3;53.9;50.3;7;3;56.858611;24.349722;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17000.0;50.02;1;3;378.6;906.6;3123.0;1965;30;1;1;17.4;17.4;4;1;56.858611;24.349722;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46000.0;77.95;1;3;1355.0;2934.2;10354.0;1975;25;2;2;43.3;36.0;6;1;56.875;24.119167;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
38000.0;93.29;1;3;997.1;3103.1;10403.0;1987;10;3;3;52.9;49.1;9;2;56.744444;24.721389;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
105000.0;106.2;1;4;961.9;3646.6;12726.0;1980;26;3;3;75.7;68.6;9;3;57.076944;24.323611;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
87480.0;304.3;1;4;265.2;1194.6;3735.0;2014;0;1;1;73.3;65.3;6;3;57.155;24.857778;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
74770.0;304.71;1;4;265.2;1194.6;3735.0;2014;0;4;4;73.4;65.3;6;3;57.155;24.857778;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26000.0;45.58;1;5;1289.7;6018.1;19777.0;1970;49;4;4;36.5;29.2;5;1;56.858611;24.349722;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30000.0;63.95;1;5;700.4;3264.9;10774.0;1972;20;2;2;37.1;36.2;6;2;56.744444;24.721389;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
121000.0;183.8;1;3;322.6;744.9;2790.0;2020;0;3;3;65.5;62.4;6;3;56.900833;24.047778;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
120000.0;161.08;1;4;637.8;2032.3;7337.0;2007;13;1;1;70.9;64.2;5;3;56.900833;24.047778;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20500.0;76.68;1;5;814.0;3475.4;11533.0;1969;31;2;2;38.4;35.4;4;2;56.858611;24.349722;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
38000.0;26.55;1;5;1459.3;6895.2;24471.0;1975;17;4;4;46.2;46.2;7;2;56.832222;24.226667;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36500.0;30.11;1;5;589.8;2147.6;8444.0;1967;30;5;5;36.1;32.8;7;2;56.787222;23.941944;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
50000.0;72.08;1;3;788.0;2502.1;8186.0;1982;21;3;3;55.4;48.2;9;2;56.832222;24.226667;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
44000.0;44.7;1;5;698.4;3348.6;10864.0;1967;30;4;4;37.7;35.1;6;2;56.787222;23.941944;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
55000.0;82.9;1;5;832.0;3967.0;13404.0;1982;15;2;2;54.5;50.7;7;2;56.858611;24.349722;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
40500.0;63.72;1;5;1263.0;6050.1;23075.0;1973;25;3;3;51.8;44.3;7;2;56.858611;24.349722;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
132000.0;215.23;1;3;322.6;744.9;2790.0;2020;0;1;1;76.7;62.4;6;3;56.900833;24.047778;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
77000.0;42.45;1;5;545.3;2911.2;10218.0;2007;15;2;2;57.2;52.5;6;2;56.858611;24.349722;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
190000.0;69.94;7;5;1129.9;5316.5;17431.0;2020;0;1;1;89.6;76.4;7;3;56.900833;24.047778;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
73475.0;122.53;1;4;2418.4;9100.8;32944.0;2020;0;1;1;66.7;63.1;5;3;56.900833;24.047778;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
73500.0;122.16;1;4;2418.4;9100.8;32944.0;2020;0;1;1;66.5;62.9;5;3;56.900833;24.047778;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43000.0;29.33;1;5;730.0;3472.9;11525.0;1970;25;5;5;49.2;46.1;8;2;56.832222;24.226667;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
126500.0;194.74;1;3;322.6;744.9;2790.0;2020;0;1;1;69.4;65.5;6;3;56.900833;24.047778;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
31000.0;39.71;1;5;1009.0;4845.5;16187.0;1994;5;2;2;39.4;39.4;4;1;57.0925;24.546389;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
45000.0;65.25;1;5;718.6;3434.0;11441.0;1971;15;1;1;58.2;58.2;8;3;56.787222;23.941944;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
107975.0;123.45;1;4;2418.4;9100.8;32944.0;2020;0;1;1;67.2;62.7;6;3;56.900833;24.047778;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26000.0;43.85;1;5;1540.0;7274.9;21726.0;1969;20;1;1;28.4;28.4;4;1;56.858611;24.349722;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37850.0;45.55;1;5;1540.0;7274.9;21726.0;1969;20;2;2;31.4;28.7;5;1;56.858611;24.349722;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
156500.0;235.71;1;3;322.6;744.9;2790.0;2020;0;3;3;84.0;80.1;9;4;56.900833;24.047778;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
120975.0;121.8;1;4;2418.4;9100.8;32944.0;2020;0;2;2;66.3;62.7;5;3;56.900833;24.047778;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
126975.0;137.04;1;4;2418.4;9100.8;32944.0;2020;0;4;4;74.6;70.1;5;3;56.900833;24.047778;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
50000.0;48.88;1;6;799.9;3976.1;12667.0;1973;20;2;2;49.3;46.5;8;2;56.787222;23.941944;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
114975.0;151.93;1;4;2418.4;9100.8;32944.0;2020;0;4;4;82.7;78.2;8;3;56.900833;24.047778;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
64000.0;36.6;1;5;935.3;4588.6;15787.0;2007;14;1;1;52.1;46.1;5;2;56.858611;24.349722;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20000.0;34.15;1;5;1020.2;5562.0;16376.0;1967;30;1;1;43.8;43.8;6;2;57.0925;24.546389;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
154975.0;161.11;1;4;2418.4;9100.8;32944.0;2020;0;1;1;87.7;83.2;9;4;56.900833;24.047778;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
145975.0;160.93;1;4;2418.4;9100.8;32944.0;2020;0;2;2;87.6;83.1;9;4;56.900833;24.047778;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
114975.0;123.27;1;4;2418.4;9100.8;32944.0;2020;0;3;3;67.1;62.6;6;3;56.900833;24.047778;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
104000.0;47.0;2;6;1041.8;6524.5;21493.0;2005;14;3;3;64.4;64.4;4;2;56.875;24.119167;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
99225.0;189.75;1;4;298.5;1196.1;3723.0;2012;0;3;3;73.5;65.6;6;3;57.155;24.857778;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
50000.0;84.02;1;5;715.1;3082.3;10736.0;1989;10;2;2;46.1;46.1;6;2;56.832222;24.226667;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17000.0;32.38;1;6;799.9;3976.1;12667.0;1973;20;3;3;33.3;30.5;6;1;56.787222;23.941944;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
190000.0;69.86;7;5;1129.9;5316.5;17431.0;2020;0;1;1;89.5;76.3;7;3;56.900833;24.047778;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
111549.59;136.86;1;4;2418.4;9100.8;32944.0;2020;0;3;3;74.5;70.0;5;3;56.900833;24.047778;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
70000.0;42.53;1;5;545.3;2911.2;10218.0;2007;15;1;1;57.0;52.3;4;2;56.858611;24.349722;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
270000.0;481.84;1;2;503.7;730.9;2400.0;2016;0;1;2;196.2;160.3;12;5;56.900833;24.047778;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22000.0;37.31;1;5;1262.4;5922.2;19863.0;1972;30;4;4;68.0;60.9;8;3;56.787222;23.941944;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
155975.0;169.19;1;4;2418.4;9100.8;32944.0;2020;0;1;1;92.1;87.6;7;4;56.900833;24.047778;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101975.0;108.02;1;4;2418.4;9100.8;32944.0;2020;0;1;1;58.8;54.3;5;2;56.900833;24.047778;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
111975.0;121.98;1;4;2418.4;9100.8;32944.0;2020;0;3;3;66.4;62.8;5;3;56.900833;24.047778;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25000.0;44.45;1;6;551.1;2692.9;8702.0;1969;20;5;5;50.3;47.5;7;2;56.787222;23.941944;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
123975.0;152.11;1;4;2418.4;9100.8;32944.0;2020;0;3;3;82.8;78.3;8;3;56.900833;24.047778;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
47000.0;80.04;1;3;551.2;1725.5;5895.0;1969;30;2;2;57.9;57.9;7;3;57.155;24.857778;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
44400.0;97.74;1;3;431.4;1041.1;3417.0;1962;30;1;1;42.4;42.4;5;2;56.787222;23.941944;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5000.0;46.65;1;5;1446.0;7201.7;22541.0;1975;32;1;1;59.0;59.0;7;3;56.858611;24.349722;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
170000.0;58.54;7;3;372.6;1027.5;3625.0;2020;0;3;3;75.0;65.9;6;3;56.900833;24.047778;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
51000.0;157.1;1;2;454.6;1066.8;3441.0;1980;10;2;2;54.0;51.0;9;2;56.858611;24.349722;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16000.0;31.97;1;5;1432.5;7352.8;22411.0;1981;25;3;3;31.8;29.0;5;1;57.0925;24.546389;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59500.0;87.18;1;3;278.4;745.5;2838.0;1960;30;3;3;42.0;42.0;6;2;57.155;24.857778;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
32000.0;21.4;1;5;621.9;2572.8;8534.0;1966;25;4;4;34.8;34.8;6;2;56.832222;24.226667;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
130000.0;49.8;7;5;636.9;3016.1;9875.0;2020;0;1;1;63.8;53.0;5;2;56.900833;24.047778;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91975.0;92.96;1;4;2418.4;9100.8;32944.0;2020;0;2;2;50.6;50.6;4;2;56.900833;24.047778;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46000.0;26.25;1;5;1459.3;6895.2;24471.0;1975;17;3;3;45.8;45.8;7;2;56.832222;24.226667;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
49000.0;60.74;1;5;860.7;4005.7;13978.0;1984;15;1;1;54.9;51.5;7;2;56.787222;23.941944;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
45000.0;107.07;1;5;960.7;3959.9;9070.0;1991;26;1;1;56.1;49.4;7;2;57.076944;24.323611;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13664.0;59.95;1;5;715.0;3446.3;11133.0;1982;16;5;5;39.4;36.7;6;2;56.875;24.119167;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
56000.0;78.57;1;5;955.5;4118.7;13367.0;1984;22;2;2;45.6;45.6;6;2;57.155;24.857778;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
87000.0;124.66;1;5;1828.0;8414.1;28692.0;1990;29;5;5;74.6;67.6;8;3;56.858611;24.349722;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91975.0;92.86;1;4;2418.4;9100.8;32944.0;2020;0;1;1;50.5;50.5;4;2;56.900833;24.047778;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91975.0;93.69;1;4;2418.4;9100.8;32944.0;2020;0;1;1;51.0;51.0;4;2;56.900833;24.047778;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91975.0;92.59;1;4;2418.4;9100.8;32944.0;2020;0;4;4;50.4;50.4;4;2;56.900833;24.047778;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91975.0;93.32;1;4;2418.4;9100.8;32944.0;2020;0;2;2;50.8;50.8;4;2;56.900833;24.047778;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
120975.0;122.72;1;4;2418.4;9100.8;32944.0;2020;0;1;1;66.8;63.2;5;3;56.900833;24.047778;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
155000.0;152.45;1;4;1883.6;7861.8;30282.0;2007;13;2;2;98.4;95.0;7;3;57.076944;24.323611;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60000.0;33.42;1;5;1058.8;4060.5;14136.0;1977;24;1;1;67.5;64.3;8;3;56.832222;24.226667;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
86975.0;92.77;1;4;2418.4;9100.8;32944.0;2020;0;3;3;50.5;50.5;4;2;56.900833;24.047778;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
115975.0;121.98;1;4;2418.4;9100.8;32944.0;2020;0;4;4;66.4;62.8;5;3;56.900833;24.047778;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
70975.0;86.34;1;4;2418.4;9100.8;32944.0;2020;0;4;4;47.0;47.0;3;2;56.900833;24.047778;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7000.0;188.58;1;2;284.6;412.1;1708.0;1956;36;2;2;45.6;45.6;6;2;56.723056;24.805833;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
58000.0;90.8;1;5;601.4;3181.6;9293.0;1980;18;5;5;57.8;50.4;7;2;56.858611;24.349722;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
190000.0;69.39;7;5;1129.9;5316.5;17431.0;2020;0;1;1;88.9;75.7;7;3;56.900833;24.047778;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
40000.0;55.8;1;9;321.8;2468.4;8391.0;1980;20;8;8;63.9;61.4;10;3;56.787222;23.941944;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
66500.0;87.05;1;5;1828.0;8414.1;28692.0;1990;29;2;2;54.6;51.4;9;2;56.858611;24.349722;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
112975.0;122.35;1;4;2418.4;9100.8;32944.0;2020;0;2;2;66.6;63.0;5;3;56.900833;24.047778;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
126975.0;136.86;1;4;2418.4;9100.8;32944.0;2020;0;3;3;74.5;70.0;5;3;56.900833;24.047778;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
74500.0;83.07;1;5;1318.0;6042.7;21023.0;1974;30;4;4;67.7;62.0;5;2;56.858611;24.349722;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91000.0;227.54;2;2;790.7;1293.5;4626.0;2019;0;1;2;70.8;70.8;4;3;57.155;24.857778;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
58000.0;82.74;1;5;923.5;4095.0;13605.0;1995;24;5;5;52.9;50.2;6;2;56.858611;24.349722;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
86975.0;92.96;1;4;2418.4;9100.8;32944.0;2020;0;3;3;50.6;50.6;4;2;56.900833;24.047778;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
116975.0;121.98;1;4;2418.4;9100.8;32944.0;2020;0;3;3;66.4;62.8;5;3;56.900833;24.047778;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
130975.0;137.23;1;4;2418.4;9100.8;32944.0;2020;0;4;4;74.7;70.2;5;3;56.900833;24.047778;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
41500.0;89.53;1;3;431.4;1041.1;3417.0;1962;30;1;1;36.2;36.2;3;2;56.787222;23.941944;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
118975.0;122.53;1;4;2418.4;9100.8;32944.0;2020;0;3;3;66.7;62.2;6;3;56.900833;24.047778;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
114975.0;122.53;1;4;2418.4;9100.8;32944.0;2020;0;4;4;66.7;62.2;6;3;56.900833;24.047778;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
119915.0;183.52;1;3;322.6;744.9;2790.0;2020;0;2;2;65.4;62.3;6;3;56.900833;24.047778;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
75000.0;99.27;1;4;1850.3;6568.3;24858.0;2018;0;3;3;49.5;49.5;3;2;56.900833;24.047778;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
89500.0;79.76;1;6;807.0;3440.3;10354.0;1987;24;5;5;68.5;61.1;7;3;56.875;24.119167;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
55570.0;128.32;1;3;424.1;1412.1;4337.0;1972;20;2;2;52.0;48.8;10;2;56.858611;24.349722;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12000.0;39.11;1;5;671.4;3022.4;10375.0;1986;25;3;3;54.5;50.9;9;2;56.875;24.119167;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37000.0;70.62;1;5;740.0;3599.7;10807.0;1980;25;2;2;38.4;35.8;7;2;56.858611;24.349722;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
69700.0;46.51;1;9;1283.0;10097.6;33586.0;1974;31;5;5;60.9;57.1;9;3;56.858611;24.349722;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
38000.0;44.63;1;5;698.4;3348.6;10864.0;1967;30;5;5;37.6;35.0;6;2;56.787222;23.941944;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
160000.0;120.16;1;5;1915.7;9364.4;36030.0;2008;13;3;3;96.7;93.4;6;4;57.076944;24.323611;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
93975.0;107.47;1;4;2418.4;9100.8;32944.0;2020;0;1;1;58.5;54.0;5;2;56.900833;24.047778;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
82975.0;92.59;1;4;2418.4;9100.8;32944.0;2020;0;4;4;50.4;50.4;4;2;56.900833;24.047778;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
40000.0;118.92;1;5;1615.2;6758.2;22497.0;1982;28;1;1;67.3;64.1;8;3;56.858611;24.349722;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17712.45;99.05;1;3;489.2;1304.6;4480.0;1966;20;3;3;29.4;29.4;5;1;57.155;24.857778;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
44500.0;26.55;1;5;1459.3;6895.2;24471.0;1975;17;4;4;46.2;46.2;7;2;56.832222;24.226667;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46000.0;93.11;1;5;1540.0;7274.9;21726.0;1969;20;2;2;62.2;59.5;8;3;56.858611;24.349722;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
280000.0;438.78;1;2;634.3;928.1;3520.0;2020;0;1;2;161.6;144.4;10;4;56.900833;24.047778;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
31000.0;21.41;1;10;606.0;5235.5;17462.0;1979;15;8;8;33.7;31.2;7;1;56.858611;24.349722;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53000.0;137.18;1;4;839.7;3419.3;10935.0;1968;24;3;3;71.8;64.4;8;3;56.7425;24.394167;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
71000.0;35.67;1;5;730.0;3472.9;11525.0;1970;25;4;4;59.2;56.1;9;3;56.832222;24.226667;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
55000.0;40.7;1;10;1015.0;9433.9;28853.0;1976;20;7;7;49.1;49.1;7;2;56.858611;24.349722;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
73000.0;141.02;2;3;556.8;1597.8;5820.0;1984;20;2;2;55.2;48.0;7;2;57.076944;24.323611;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
132000.0;68.07;3;6;1563.7;5960.1;19292.0;2008;13;5;5;91.1;59.7;5;3;56.900833;24.047778;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
20000.0;26.28;1;10;1151.0;10084.1;32287.0;1977;15;2;2;35.7;32.3;6;1;56.858611;24.349722;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53000.0;118.92;1;5;1615.2;6758.2;22497.0;1982;28;1;1;67.3;64.1;8;3;56.858611;24.349722;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
110000.0;189.75;1;4;298.5;1196.1;3723.0;2012;0;2;2;73.5;65.5;6;3;57.155;24.857778;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
82000.0;59.64;1;5;732.6;3372.6;11571.0;1996;30;4;4;59.1;59.1;8;3;57.076944;24.323611;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30000.0;104.26;1;3;304.4;683.0;2532.0;1962;35;2;2;41.3;41.3;5;2;57.155;24.857778;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
