Darījuma summa, EUR;Būvju skaits;Būves virszemes stāvu skaits;Būves kopplatība, m2;Būves ekspluatācijas uzsākšanas gads;Būves fiziskais nolietojums, %;Telpu grupas platība, m2;Telpu skaits telpu grupā;Istabu skaits dzīvoklī;Garums;Platums;Telpu grupas vidējais stāvs;Gads;sezona_Pavasaris;sezona_Rudens;sezona_Vasara;sezona_Ziema
52000.0;1;5;4125.8;1997;22.0;55.9;7;2;57.538611;25.425556;5.0;2024;0;1;0;0
33000.0;1;5;2701.0;1966;14.0;40.7;5;2;57.538611;25.425556;2.0;2024;0;1;0;0
23000.0;1;5;6820.9;1966;18.0;34.4;6;2;57.538611;25.425556;3.0;2024;0;1;0;0
5000.0;6;2;221.7;1920;45.0;33.7;4;2;57.538611;25.425556;2.0;2024;0;1;0;0
30000.0;1;5;8018.1;1980;28.0;54.9;7;2;57.538611;25.425556;3.0;2024;0;1;0;0
21000.0;1;3;556.3;1961;20.0;46.3;5;2;57.538611;25.425556;1.0;2024;0;1;0;0
60000.0;1;5;4013.4;1988;27.0;69.3;8;3;57.538611;25.425556;3.0;2024;0;1;0;0
49500.0;1;5;8018.1;1980;28.0;55.0;7;2;57.538611;25.425556;5.0;2024;0;0;0;1
62000.0;1;5;8018.1;1980;28.0;69.8;8;3;57.538611;25.425556;3.0;2024;0;1;0;0
19700.0;2;2;386.1;1961;30.0;36.6;4;1;57.538611;25.425556;2.0;2024;0;0;0;1
7000.0;1;5;7469.9;1987;28.0;33.8;5;1;57.390556;21.573333;2.0;2024;0;0;0;1
40000.0;1;9;10001.3;1982;30.0;60.2;9;3;57.390556;21.573333;3.0;2024;0;0;0;1
18000.0;1;5;5412.0;1986;5.0;55.5;7;2;57.390556;21.573333;2.0;2024;0;0;0;1
23000.0;1;5;5155.5;1972;30.0;49.0;7;2;57.390556;21.573333;3.0;2024;0;0;0;1
36000.0;1;10;5030.0;1980;10.0;60.9;9;3;57.390556;21.573333;3.0;2024;0;0;0;1
55000.0;1;3;2028.1;1856;18.0;76.6;9;3;57.390556;21.573333;1.0;2024;0;0;0;1
7500.0;1;5;4638.7;1981;22.0;44.0;5;1;57.390556;21.573333;3.0;2024;0;0;0;1
16000.0;1;9;5068.8;1990;5.0;32.4;5;1;57.390556;21.573333;9.0;2024;0;0;0;1
15000.0;1;4;1786.7;1964;14.0;29.9;4;1;57.390556;21.573333;4.0;2024;1;0;0;0
15600.0;1;3;2089.8;1960;30.0;35.2;5;1;57.390556;21.573333;3.0;2024;0;0;0;1
13000.0;1;5;7469.9;1987;28.0;67.5;8;3;57.390556;21.573333;5.0;2024;1;0;0;0
13000.0;1;5;7469.9;1987;28.0;54.1;7;2;57.390556;21.573333;3.0;2024;1;0;0;0
28000.0;1;4;2310.1;1960;30.0;43.1;5;2;57.390556;21.573333;1.0;2024;1;0;0;0
15000.0;1;3;1292.7;1958;14.0;29.3;4;1;57.390556;21.573333;2.0;2024;1;0;0;0
20000.0;1;5;3032.8;1989;16.0;32.3;5;1;57.390556;21.573333;2.0;2024;1;0;0;0
20000.0;1;5;2532.4;1973;30.0;50.1;7;2;57.390556;21.573333;4.0;2024;1;0;0;0
14000.0;1;5;3032.8;1989;16.0;54.5;7;2;57.390556;21.573333;1.5;2024;1;0;0;0
16000.0;1;5;3598.9;1964;27.0;30.4;4;1;57.390556;21.573333;5.0;2024;1;0;0;0
7000.0;1;3;942.2;1960;25.0;41.4;5;2;57.390556;21.573333;1.0;2024;1;0;0;0
36000.0;1;5;3415.6;1966;40.0;69.7;8;4;57.390556;21.573333;1.0;2024;1;0;0;0
8000.0;3;2;368.9;1960;41.0;47.4;5;2;57.390556;21.573333;2.0;2024;1;0;0;0
28400.0;1;3;2089.8;1960;30.0;52.9;6;2;57.390556;21.573333;3.0;2024;1;0;0;0
23000.0;1;5;4638.7;1981;22.0;43.1;5;1;57.390556;21.573333;4.0;2024;0;0;1;0
17600.0;1;4;1849.9;1963;35.0;42.3;5;2;57.390556;21.573333;2.0;2024;0;0;1;0
27000.0;1;5;3410.2;1966;30.0;45.1;6;2;57.390556;21.573333;1.0;2024;0;0;1;0
12000.0;1;4;1849.9;1963;35.0;43.2;5;2;57.390556;21.573333;3.0;2024;0;0;1;0
5500.0;3;2;371.9;1959;55.0;41.2;5;2;57.390556;21.573333;1.0;2024;0;0;1;0
52000.0;1;5;3598.9;1964;27.0;52.2;4;2;57.390556;21.573333;2.0;2024;0;0;1;0
22000.0;1;5;7469.9;1987;28.0;53.6;7;2;57.390556;21.573333;4.0;2024;0;0;1;0
3200.0;1;5;4488.2;1976;20.0;42.0;5;1;57.390556;21.573333;5.0;2024;0;0;1;0
10500.0;1;5;2772.7;1964;29.0;27.8;4;1;57.390556;21.573333;1.0;2024;0;0;1;0
6000.0;1;5;4488.2;1976;20.0;34.2;5;1;57.390556;21.573333;1.0;2024;0;0;1;0
3000.0;3;2;365.6;1960;41.0;47.2;5;2;57.390556;21.573333;1.0;2023;0;1;0;0
36500.0;1;5;3915.3;1984;26.0;47.2;6;2;57.390556;21.573333;5.0;2024;0;0;1;0
18000.0;1;5;4488.2;1976;20.0;41.7;5;1;57.390556;21.573333;2.0;2024;0;0;1;0
30000.0;1;5;7470.0;1987;28.0;68.7;8;3;57.390556;21.573333;5.0;2024;0;0;1;0
25000.0;1;4;2334.3;1966;10.0;39.4;5;2;57.390556;21.573333;1.0;2024;0;0;1;0
13500.0;1;9;5068.8;1990;5.0;32.4;5;1;57.390556;21.573333;8.0;2024;0;0;1;0
55000.0;1;5;4204.0;1976;30.0;72.6;8;3;57.390556;21.573333;1.0;2024;0;0;1;0
40000.0;1;5;3938.5;1979;20.0;54.7;7;2;57.390556;21.573333;3.0;2024;0;0;1;0
20000.0;3;2;327.4;1954;40.0;57.3;6;3;57.390556;21.573333;2.0;2024;0;0;1;0
14000.0;1;5;4015.6;1975;30.0;55.4;7;2;57.390556;21.573333;3.0;2024;0;1;0;0
15000.0;1;5;3382.9;1970;40.0;37.5;7;2;57.390556;21.573333;2.0;2024;0;1;0;0
10000.0;1;5;3382.9;1970;40.0;26.2;4;1;57.390556;21.573333;5.0;2024;0;1;0;0
25900.0;1;5;3032.8;1989;16.0;54.5;7;2;57.390556;21.573333;1.5;2024;0;1;0;0
6000.0;1;5;2572.5;1965;27.0;30.4;4;1;57.390556;21.573333;3.0;2024;0;1;0;0
7000.0;1;5;3415.6;1966;40.0;26.1;4;1;57.390556;21.573333;5.0;2024;0;1;0;0
26500.0;1;5;3939.0;1979;20.0;54.4;7;2;57.390556;21.573333;2.0;2024;0;1;0;0
13000.0;1;5;4488.2;1976;20.0;42.0;5;1;57.390556;21.573333;5.0;2024;0;1;0;0
5000.0;3;2;368.9;1960;41.0;47.8;5;2;57.390556;21.573333;1.0;2024;0;1;0;0
28000.0;1;5;4638.7;1981;22.0;48.9;7;2;57.390556;21.573333;4.0;2024;0;1;0;0
22000.0;1;5;4488.2;1976;20.0;47.0;7;2;57.390556;21.573333;4.0;2024;0;1;0;0
22000.0;1;5;3415.6;1966;40.0;45.3;6;2;57.390556;21.573333;1.0;2024;0;1;0;0
30000.0;1;9;5068.8;1990;5.0;61.5;9;3;57.390556;21.573333;5.0;2024;0;1;0;0
17500.0;1;5;2810.2;1972;26.0;28.2;4;1;57.390556;21.573333;3.0;2024;0;1;0;0
4000.0;3;2;371.9;1959;55.0;48.4;5;2;57.390556;21.573333;1.0;2024;0;0;0;1
30000.0;1;5;4337.2;1988;5.0;55.7;7;2;57.390556;21.573333;4.0;2024;0;0;0;1
27900.0;1;5;3598.9;1964;27.0;42.7;5;2;57.390556;21.573333;1.0;2024;0;0;0;1
33000.0;1;9;10001.3;1982;30.0;50.3;7;2;57.390556;21.573333;9.0;2024;0;0;0;1
