Darījuma summa, EUR;Būvju skaits;Būves virszemes stāvu skaits;Būves kopplatība, m2;Būves ekspluatācijas uzsākšanas gads;Būves fiziskais nolietojums, %;Telpu grupas platība, m2;Telpu skaits telpu grupā;Istabu skaits dzīvoklī;Garums;Platums;Telpu grupas vidējais stāvs;Gads;sezona_Pavasaris;sezona_Rudens;sezona_Vasara;sezona_Ziema
22000.0;1;5;3681.9;1962;25;41.2;5;2;56.648333;23.713889;3.0;2020;0;0;0;1
17500.0;1;5;4421.2;1990;10;39.3;4;1;56.648333;23.713889;2.0;2020;0;0;0;1
28000.0;1;3;1089.9;1989;10;55.6;9;2;56.648333;23.713889;1.0;2020;0;0;0;1
20000.0;1;5;4066.1;1986;40;42.6;6;1;56.648333;23.713889;5.0;2020;0;0;0;1
24800.0;1;5;4439.6;1988;10;38.1;4;1;56.648333;23.713889;3.0;2020;0;0;0;1
5000.0;2;2;123.8;1954;50;36.2;5;2;56.648333;23.713889;2.0;2019;0;0;0;1
11000.0;1;5;5623.4;1975;20;66.4;8;3;56.648333;23.713889;5.0;2020;0;0;0;1
10000.0;1;5;6733.6;1984;20;55.6;7;2;56.648333;23.713889;2.0;2019;0;1;0;0
6000.0;1;5;3209.9;1963;20;25.6;4;1;56.648333;23.713889;2.0;2020;0;0;0;1
28000.0;1;5;2934.7;1989;10;55.2;7;2;56.648333;23.713889;4.0;2020;0;0;0;1
2000.0;2;2;123.8;1954;50;17.0;3;1;56.648333;23.713889;2.0;2019;0;0;0;1
8250.0;1;4;1501.7;1962;35;17.0;3;1;56.648333;23.713889;2.0;2019;0;0;0;1
15000.0;1;6;8341.2;1972;20;55.5;7;2;56.648333;23.713889;5.0;2020;0;0;0;1
7000.0;1;3;1227.5;1960;40;28.7;5;1;56.648333;23.713889;2.0;2020;0;0;0;1
14000.0;1;5;5489.1;1976;35;46.4;6;2;56.648333;23.713889;4.0;2020;0;0;0;1
51000.0;1;5;2934.7;1989;10;69.6;8;3;56.648333;23.713889;2.0;2020;0;0;0;1
20000.0;1;5;1932.1;1963;20;42.7;5;2;56.648333;23.713889;3.0;2020;0;0;0;1
23000.0;1;5;3681.9;1962;25;54.7;7;3;56.648333;23.713889;3.0;2020;0;0;0;1
22000.0;1;5;8309.4;1989;10;42.3;5;1;56.648333;23.713889;4.0;2020;0;0;0;1
27000.0;1;5;8753.7;1991;25;70.6;8;3;56.648333;23.713889;3.0;2020;0;0;0;1
35000.0;1;5;7515.9;1985;10;89.8;10;4;56.648333;23.713889;3.0;2019;0;1;0;0
19100.0;1;5;1927.4;1964;25;30.3;4;1;56.648333;23.713889;1.0;2020;0;0;0;1
11000.0;1;4;1501.7;1962;35;17.0;3;1;56.648333;23.713889;2.0;2020;0;0;0;1
74000.0;1;3;2118.9;1958;30;84.3;7;3;56.648333;23.713889;2.0;2020;0;0;0;1
4500.0;1;1;146.4;1937;35;30.0;6;2;56.648333;23.713889;1.0;2020;1;0;0;0
2000.0;2;3;1171.2;1959;40;29.3;1;1;56.648333;23.713889;1.0;2020;1;0;0;0
49000.0;1;6;5772.7;1971;25;65.0;8;3;56.648333;23.713889;5.0;2020;1;0;0;0
36000.0;1;5;6408.3;1995;5;58.6;7;2;56.648333;23.713889;1.0;2020;1;0;0;0
22000.0;1;5;4955.7;1980;20;34.6;5;1;56.648333;23.713889;4.0;2020;1;0;0;0
27000.0;1;5;8753.7;1991;25;51.0;7;2;56.648333;23.713889;1.0;2020;1;0;0;0
4000.0;1;4;1501.7;1962;35;12.6;3;1;56.648333;23.713889;2.0;2019;0;0;0;1
41000.0;1;5;2778.0;1985;15;66.3;8;3;56.648333;23.713889;4.0;2020;1;0;0;0
22100.0;1;5;3847.1;1967;30;36.3;5;1;56.648333;23.713889;2.0;2020;1;0;0;0
5000.0;1;4;1501.7;1962;35;17.2;3;1;56.648333;23.713889;1.0;2020;1;0;0;0
27000.0;1;5;4299.1;1972;20;48.6;7;2;56.648333;23.713889;4.0;2020;1;0;0;0
5000.0;1;5;8309.4;1989;10;35.5;4;1;56.648333;23.713889;3.0;2020;1;0;0;0
18000.0;1;5;2747.9;1966;20;30.5;4;1;56.648333;23.713889;3.0;2020;1;0;0;0
8000.0;1;5;8753.7;1991;25;51.7;7;2;56.648333;23.713889;4.0;2020;1;0;0;0
4000.0;2;2;312.9;1955;30;36.5;3;2;56.648333;23.713889;2.0;2020;1;0;0;0
14500.0;1;5;4252.4;1988;10;39.1;4;1;56.648333;23.713889;1.0;2020;1;0;0;0
27400.0;1;5;2747.9;1966;20;41.5;5;2;56.648333;23.713889;5.0;2020;1;0;0;0
15000.0;1;5;2747.9;1966;20;41.3;4;2;56.648333;23.713889;5.0;2020;1;0;0;0
35000.0;1;5;4456.3;1989;10;52.1;6;2;56.648333;23.713889;2.0;2020;1;0;0;0
35000.0;1;10;7571.8;1973;20;50.3;7;2;56.648333;23.713889;7.0;2020;1;0;0;0
12000.0;1;5;2326.2;1967;30;47.3;7;2;56.648333;23.713889;4.0;2020;1;0;0;0
40000.0;1;3;3127.2;1996;20;46.4;6;2;56.648333;23.713889;3.0;2020;1;0;0;0
1000.0;1;3;347.6;1920;50;27.0;2;1;56.648333;23.713889;1.0;2020;1;0;0;0
17500.0;1;5;2934.7;1989;10;34.0;5;1;56.648333;23.713889;5.0;2020;1;0;0;0
7600.0;2;2;529.0;1964;30;44.4;8;2;56.648333;23.713889;2.0;2020;1;0;0;0
25000.0;1;5;7515.9;1985;10;63.6;8;3;56.648333;23.713889;1.0;2020;1;0;0;0
15000.0;1;5;4439.6;1988;10;34.2;3;1;56.648333;23.713889;2.0;2020;0;0;1;0
20000.0;1;5;4456.3;1989;10;52.4;6;2;56.648333;23.713889;3.0;2020;1;0;0;0
13875.0;1;5;3806.8;1986;10;33.8;5;1;56.648333;23.713889;4.0;2020;0;0;1;0
9960.1;1;5;2793.1;1964;15;41.0;5;2;56.648333;23.713889;1.0;2012;0;0;1;0
2500.0;2;2;529.0;1964;30;37.0;3;2;56.648333;23.713889;2.0;2020;0;0;1;0
40000.0;1;5;2326.2;1967;30;55.9;8;3;56.648333;23.713889;4.0;2020;0;0;1;0
20000.0;1;2;575.6;1965;30;57.7;8;3;56.648333;23.713889;2.0;2020;0;0;1;0
1800.0;1;4;1501.7;1962;35;17.4;3;1;56.648333;23.713889;2.0;2020;0;0;1;0
22000.0;1;5;3681.9;1962;25;41.2;5;2;56.648333;23.713889;3.0;2020;0;0;1;0
12073.0;1;5;2794.6;1963;20;41.6;7;2;56.648333;23.713889;2.0;2020;0;0;1;0
21000.0;1;5;3348.3;1977;20;37.6;6;2;56.648333;23.713889;4.0;2020;0;0;1;0
19000.0;1;5;2884.9;1980;40;37.1;5;1;56.648333;23.713889;2.0;2020;0;0;1;0
12000.0;1;9;4501.0;1993;0;36.4;6;1;56.648333;23.713889;4.0;2020;0;0;1;0
