Darījuma summa, EUR;Būvju skaits;Būves virszemes stāvu skaits;Būves kopplatība, m2;Būves ekspluatācijas uzsākšanas gads;Būves fiziskais nolietojums, %;Telpu grupas platība, m2;Telpu skaits telpu grupā;Istabu skaits dzīvoklī;Garums;Platums;Telpu grupas vidējais stāvs;Gads;sezona_Pavasaris;sezona_Rudens;sezona_Vasara;sezona_Ziema
12000.0;1;5;5699.6;1975;30.0;53.2;7;2;56.604167;25.255278;2.0;2024;0;0;1;0
10200.0;1;5;3003.3;1987;17.0;68.8;8;3;56.624167;23.28;5.0;2019;0;0;1;0
15000.0;1;3;2062.9;1973;10.0;54.9;7;2;56.624167;23.28;1.0;2024;0;0;1;0
3000.0;2;2;282.9;1956;40.0;29.7;5;1;56.406944;24.186389;2.0;2024;0;0;1;0
40000.0;1;5;4988.3;1976;26.0;55.0;7;2;56.624167;23.28;4.0;2024;0;0;1;0
9750.0;1;2;886.0;1952;45.0;81.2;9;3;56.624167;23.28;2.0;2024;0;0;1;0
25000.0;1;5;3014.1;1991;10.0;68.9;8;3;56.624167;23.28;1.0;2024;0;0;1;0
35000.0;1;5;3003.3;1987;17.0;87.8;11;4;56.624167;23.28;2.0;2024;0;1;0;0
5000.0;1;5;3291.5;1980;10.0;34.8;6;2;56.604167;25.255278;1.0;2024;0;1;0;0
35000.0;1;5;2963.3;1988;10.0;68.5;8;3;56.624167;23.28;4.0;2024;0;1;0;0
2000.0;1;4;1061.3;1971;30.0;27.9;4;1;56.604167;25.255278;1.0;2024;0;1;0;0
3000.0;2;2;296.2;1961;30.0;58.6;6;3;56.624167;23.28;1.0;2024;0;1;0;0
29800.0;1;5;3307.1;1965;15.0;45.1;6;2;56.624167;23.28;1.0;2024;0;1;0;0
20000.0;1;6;5545.6;1976;31.0;90.7;12;4;56.406944;24.186389;5.0;2024;0;1;0;0
4000.0;1;5;3291.5;1980;10.0;34.8;6;2;56.604167;25.255278;1.0;2024;0;1;0;0
12493.0;1;5;2895.1;1974;30.0;48.7;7;2;56.604167;25.255278;5.0;2024;0;1;0;0
2900.0;1;5;2377.3;1981;30.0;23.3;4;1;56.604167;25.255278;5.0;2024;0;1;0;0
7000.0;1;5;2674.4;1962;20.0;30.1;4;1;56.604167;25.255278;5.0;2024;0;1;0;0
10500.0;1;4;1014.9;1970;30.0;45.9;5;2;56.406944;24.186389;1.0;2024;0;1;0;0
14000.0;1;5;4010.5;1976;30.0;55.8;7;2;56.624167;23.28;5.0;2024;0;1;0;0
12500.0;1;5;3433.8;1962;30.0;43.7;5;2;56.604167;25.255278;1.0;2024;0;1;0;0
5410.0;1;2;911.6;1952;45.0;82.4;9;3;56.624167;23.28;2.0;2024;0;1;0;0
4500.0;1;2;911.6;1952;45.0;82.4;9;3;56.624167;23.28;2.0;2024;0;1;0;0
60000.0;1;5;5410.2;1971;30.0;89.8;9;4;56.604167;25.255278;3.0;2024;0;1;0;0
14900.0;1;5;3472.8;1962;25.0;43.0;6;2;56.604167;25.255278;3.0;2024;0;1;0;0
24000.0;1;5;5699.6;1975;30.0;53.2;7;2;56.604167;25.255278;4.0;2024;0;1;0;0
21600.0;1;5;3776.5;1993;20.0;52.1;7;2;56.406944;24.186389;4.0;2024;0;1;0;0
31700.0;1;5;2023.8;1984;30.0;63.4;8;3;56.406944;24.186389;1.0;2024;0;1;0;0
29000.0;1;6;4151.8;1974;25.0;55.1;7;2;56.624167;23.28;2.0;2024;0;1;0;0
22500.0;1;5;3776.5;1993;20.0;52.1;7;2;56.406944;24.186389;4.0;2024;0;1;0;0
13500.0;1;2;886.0;1952;45.0;81.2;9;3;56.624167;23.28;2.0;2024;0;1;0;0
43500.0;1;6;5545.6;1976;31.0;66.0;8;3;56.406944;24.186389;4.0;2024;0;1;0;0
15500.0;1;5;2911.2;1990;15.0;36.7;5;1;56.624167;23.28;4.0;2024;0;1;0;0
14000.0;1;2;546.0;1965;35.0;38.4;5;2;56.406944;24.186389;2.0;2024;0;1;0;0
22800.0;1;5;4010.5;1976;30.0;55.8;7;2;56.624167;23.28;5.0;2024;0;1;0;0
11500.0;1;3;1604.7;1988;10.0;58.0;7;2;56.406944;24.186389;3.0;2024;0;1;0;0
43000.0;1;3;1151.2;1982;30.0;67.1;9;3;56.406944;24.186389;3.0;2024;0;1;0;0
6000.0;1;3;851.2;1967;20.0;26.0;4;1;56.624167;23.28;3.0;2024;0;1;0;0
9000.0;1;3;851.2;1967;20.0;26.1;4;1;56.624167;23.28;2.0;2024;0;1;0;0
10493.0;1;5;3476.7;1968;20.0;42.8;6;2;56.604167;25.255278;5.0;2024;0;1;0;0
16000.0;1;5;2865.4;1984;15.0;31.9;5;1;56.624167;23.28;2.0;2024;0;0;0;1
5000.0;1;4;1014.9;1970;30.0;35.0;4;1;56.406944;24.186389;1.0;2024;0;0;0;1
5000.0;1;5;4769.0;1973;33.0;34.8;7;2;56.604167;25.255278;2.0;2024;0;0;0;1
33500.0;1;5;3994.3;1977;25.0;55.7;7;2;56.624167;23.28;5.0;2024;0;1;0;0
