Darījuma datums;Darījuma summa, EUR;Pārdotā zemes kopplatība, m2;Būvju skaits;Būves virszemes stāvu skaits;Būves apbūves laukums, m2;Būves kopplatība, m2;Būves būvtilpums, m3;Būves ekspluatācijas uzsākšanas gads;Būves fiziskais nolietojums, %;Telpu grupas zemākais stāvs;Telpu grupas augstākais stāvs;Telpu grupas platība, m2;Dzīvokļa kopplatība, m2;Telpu skaits telpu grupā;Istabu skaits dzīvoklī;Platums;Garums
25.03.2024;170400.0;43.19;1;10;640.4;5256.0;18040.0;2022;0.0;8;8;67.0;61.4;7;3;56.9656626;24.2341883
02.04.2024;29500.0;27.2;1;9;803.5;6428.0;20977.0;1987;17.0;4;4;36.7;33.3;7;1;57.0379737;24.0954129
02.04.2024;25000.0;75.07;1;5;929.8;3888.6;14398.0;1981;15.0;4;4;52.5;51.0;7;2;57.0289897;24.0548298
03.04.2024;32000.0;46.64;1;5;1443.5;7200.9;21990.0;1969;30.0;4;4;30.2;29.3;5;1;56.8993643;24.2112243
27.03.2024;150900.0;48.57;1;12;655.6;5713.8;20319.0;2022;0.0;6;6;57.8;53.8;5;2;56.9936064;24.1646051
27.03.2024;117900.0;33.36;1;12;655.6;5713.8;20319.0;2022;0.0;5;5;39.7;35.2;4;2;56.9936064;24.1646051
27.03.2024;112900.0;39.07;1;12;655.6;5713.8;20319.0;2022;0.0;4;4;46.5;42.5;5;2;56.9936064;24.1646051
27.03.2024;155900.0;71.17;1;12;655.6;5713.8;20319.0;2022;0.0;2;2;84.7;57.6;5;2;56.9936064;24.1646051
03.04.2024;82000.0;37.29;1;4;294.5;847.1;3540.0;1930;22.0;1;1;35.8;35.8;2;1;56.9689669;24.1446691
03.04.2024;32000.0;34.0;1;10;526.5;4067.3;14996.0;1973;25.0;1;1;32.5;32.5;4;1;57.0044717;24.1273341
02.04.2024;36000.0;79.55;1;5;655.6;2983.6;9931.0;1986;31.0;1;1;68.1;61.6;8;3;57.0380451;24.0882087
04.04.2024;72000.0;36.02;1;9;653.0;5058.9;16606.0;1973;30.0;6;6;60.2;56.4;9;3;56.9482992;24.0558867
02.04.2024;120000.0;49.81;1;7;1122.1;5831.1;23339.0;1975;15.0;3;3;75.0;66.0;7;3;56.9604038;24.1002891
04.04.2024;32000.0;41.07;1;5;723.7;3547.1;10978.0;1971;30.0;4;4;39.2;36.4;6;2;56.945136;24.0569144
05.04.2024;31000.0;17.25;1;9;623.1;4917.7;15642.0;1980;30.0;2;2;33.0;30.6;7;1;57.0336973;24.1024995
05.04.2024;17000.0;54.2;1;4;748.2;3012.8;10288.0;1961;18.0;3;3;29.3;29.3;5;2;57.0298932;24.1000913
05.04.2024;30000.0;47.61;1;10;606.3;4892.8;15327.0;1975;31.0;9;9;48.5;48.5;7;2;56.9650828;24.0078038
05.04.2024;23750.0;64.13;1;5;1406.7;6764.1;22973.0;1965;30.0;5;5;56.9;53.7;8;3;56.9027462;24.2039144
04.04.2024;38000.0;94.17;1;10;578.8;4114.8;15578.0;1984;10.0;7;7;53.1;49.6;7;2;57.0298184;24.0527774
05.04.2024;135000.0;17.27;2;7;969.3;5913.4;26003.0;1912;28.0;2;2;54.4;54.4;5;3;56.9596195;24.1048668
04.04.2024;175000.0;58.21;3;5;512.6;2264.2;10249.0;1886;45.0;3;3;96.9;96.9;8;4;56.951932;24.1327293
03.04.2024;116200.0;96.69;1;3;247.1;597.0;2106.0;2022;0.0;1;1;41.2;41.2;3;2;56.9602749;24.0805331
02.04.2024;215900.0;166.68;2;3;502.8;1209.1;4616.0;2023;0.0;2;2;81.8;76.8;5;3;56.9839637;24.1738102
25.08.2022;23000.0;13.32;5;6;385.9;1946.6;8314.0;1909;49.0;5;5;35.3;35.3;3;1;56.9580365;24.1484374
27.03.2024;47000.0;6.42;1;5;1212.9;5871.6;18632.0;1975;25.0;2;2;55.2;53.0;7;3;56.9573005;24.1964109
03.04.2024;76500.0;78.12;1;9;959.2;7353.1;24849.0;1987;28.0;6;6;78.9;71.3;11;4;56.9542657;24.1930231
03.04.2024;40000.0;47.19;1;9;1152.5;9923.2;30183.0;1982;30.0;3;3;63.2;60.8;9;3;56.9412064;24.2014322
02.04.2024;108000.0;96.05;1;9;1960.6;15440.7;52530.0;1984;30.0;2;2;89.5;84.3;16;4;56.9466576;24.1993901
26.03.2024;18000.0;81.1;1;5;450.4;2236.1;6874.0;1971;30.0;2;2;54.6;53.2;8;3;56.9696516;24.0491565
28.03.2024;12000.0;65.9;4;2;189.3;298.2;1219.0;1870;65.0;1;1;20.2;20.2;3;1;56.917458;24.0887254
03.04.2024;114000.0;26.59;1;9;1919.5;10277.4;30469.0;2007;11.0;4;4;73.4;62.4;5;2;56.9867296;24.247351
12.03.2024;119000.0;72.68;1;4;1285.7;4311.3;19878.0;1914;16.0;3;3;83.0;83.0;3;2;56.948708;24.078588
21.03.2024;38684.8;21.36;1;4;1285.7;4311.3;19878.0;1914;16.0;4;4;24.4;24.4;2;1;56.948708;24.078588
05.04.2024;45000.0;56.02;1;9;968.3;7480.7;24842.0;1983;45.0;6;6;59.5;57.6;9;3;56.9541333;24.19591
05.04.2024;20000.0;17.49;1;3;648.0;1976.7;8664.0;1910;30.0;1;1;24.9;24.9;2;1;56.9936109;24.1243891
04.04.2024;7000.0;64.19;6;2;278.4;477.3;1938.0;1900;55.0;2;2;19.0;19.0;2;1;56.9295286;24.1706758
25.03.2024;160000.0;26.49;3;5;647.4;2871.5;14458.0;1890;30.0;2;2;93.7;90.5;9;3;56.9491114;24.1020487
03.04.2024;29000.0;29.34;1;5;714.8;3416.4;11508.0;1966;30.0;5;5;26.0;26.0;5;1;56.9351603;24.1538318
02.04.2024;190000.0;41.16;3;6;716.0;3517.4;15737.0;1914;34.0;3;3;104.5;104.5;7;3;56.9647163;24.1414536
08.04.2024;60000.0;80.99;1;5;1149.2;5007.2;17833.0;1983;15.0;1;1;65.9;62.5;8;3;56.9492121;24.0500991
03.04.2024;59000.0;75.77;1;12;443.4;4433.9;13941.0;1974;30.0;2;2;51.4;43.9;6;2;56.9027421;24.2066857
28.03.2024;36000.0;11.18;1;6;619.4;2734.6;10711.0;1910;30.0;5;5;25.2;25.2;2;1;56.9696806;24.0992491
04.04.2024;25000.0;24.03;1;5;1220.3;6019.9;18364.0;1978;30.0;5;5;27.4;27.4;5;1;56.9530073;24.2052752
27.03.2024;34000.0;296.56;1;2;139.8;236.8;683.0;1930;55.0;1;1;53.0;53.0;5;3;57.0279955;24.1141608
17.01.2024;118900.0;12.79;3;6;1381.6;6823.6;28879.0;1901;45.0;1;1;74.4;74.4;7;4;56.9511297;24.1303573
27.03.2024;36000.0;148.14;1;3;253.6;717.2;2974.0;1961;30.0;3;3;46.1;46.1;7;2;56.9108455;24.1157721
27.03.2024;146900.0;48.23;1;12;655.6;5713.8;20319.0;2022;0.0;4;4;57.4;53.4;5;2;56.9936064;24.1646051
27.03.2024;112900.0;39.33;1;12;655.6;5713.8;20319.0;2022;0.0;3;3;46.8;42.8;5;2;56.9936064;24.1646051
03.04.2024;45000.0;75.94;1;10;609.5;4873.5;15446.0;1974;31.0;6;6;63.6;61.1;9;3;56.9643154;24.0047182
04.04.2024;157000.0;192.7;5;4;1810.0;6354.3;22259.0;2007;13.0;1;1;112.0;79.2;8;3;56.9510638;24.2443731
05.04.2024;52000.0;58.05;1;5;711.3;3372.5;11594.0;1967;30.0;3;3;45.6;45.6;8;2;56.9900953;24.2370334
05.04.2024;270000.0;65.26;1;13;3719.6;16147.0;50126.0;2022;0.0;10;10;91.3;84.5;9;4;56.9586927;24.0145708
05.04.2024;143000.0;118.48;1;3;411.4;1056.6;3788.0;2002;16.0;2;2;105.7;105.7;9;4;56.9396131;24.0228721
02.04.2024;160000.0;38.62;6;6;1019.3;4688.7;21737.0;1910;35.0;1;2;65.1;65.1;3;1;56.9507031;24.120468
03.04.2024;57000.0;64.46;1;5;1634.5;6706.0;28777.0;1957;30.0;2;2;59.5;59.5;10;2;56.9698904;24.0715194
04.04.2024;70000.0;227.58;4;2;390.0;733.1;3087.0;1924;65.0;1;1;89.1;89.1;9;3;56.9444362;24.0703542
04.04.2024;200000.0;60.39;2;10;1120.5;9485.9;32005.0;2017;0.0;10;10;97.9;78.4;8;4;56.9763481;24.1678834
08.04.2024;40000.0;73.28;1;5;453.8;2282.4;7056.0;1978;30.0;3;3;50.4;48.0;8;2;56.9719877;24.2307759
08.04.2024;89000.0;32.87;1;6;288.3;1448.6;5920.0;1936;45.0;3;3;53.7;53.7;5;2;56.9638442;24.1265015
05.04.2024;100000.0;19.08;1;8;1409.5;8925.9;30754.0;2022;0.0;1;1;41.6;39.4;5;2;56.9576206;24.1367237
05.04.2024;157900.0;48.49;1;12;655.6;5713.8;20319.0;2022;0.0;8;8;57.7;53.7;5;2;56.9936064;24.1646051
08.04.2024;34900.0;14.22;2;5;276.2;1159.0;5168.0;1912;57.0;5;5;26.8;26.8;3;1;56.9612798;24.1497035
09.04.2024;23500.0;20.98;4;5;314.3;1219.9;5596.0;1905;36.0;3;3;26.2;26.2;4;1;56.9443737;24.1412363
10.04.2024;30000.0;63.44;1;4;650.0;2333.1;8712.0;1960;30.0;4;4;29.3;29.3;4;1;56.9305659;24.0705159
08.04.2024;52340.0;41.24;1;5;815.2;3540.5;13050.0;1970;23.0;4;4;26.3;26.3;3;2;56.9929505;24.1915237
08.04.2024;40000.0;198.03;1;2;249.4;379.9;1559.0;1959;35.0;2;2;48.7;48.7;5;2;57.0404872;24.0346071
27.02.2024;64500.0;57.61;9;4;632.6;2331.1;9372.0;1910;48.0;2;2;101.0;101.0;5;3;56.9418803;24.1282553
29.02.2024;6200.0;84.65;2;2;244.2;373.6;1540.0;1880;63.0;1;1;22.4;22.4;2;1;56.9348435;24.1492951
26.03.2024;59400.0;258.05;10;3;299.5;568.0;2168.0;1946;51.0;1;1;65.5;65.5;7;3;56.9444715;24.0716414
28.03.2024;27000.0;11.76;2;6;400.5;1695.1;7470.0;1900;57.0;-1;-1;27.3;27.3;3;2;56.9399962;24.1195978
01.03.2024;164000.0;25.58;1;6;696.4;2902.0;13817.0;1880;30.0;4;4;92.7;87.6;6;2;56.945957;24.1101135
27.03.2024;29500.0;23.88;4;3;287.8;702.6;2609.0;1889;70.0;2;2;38.2;38.2;4;2;56.9616461;24.1381221
27.03.2024;209500.0;158.53;2;3;502.8;1209.1;4616.0;2023;0.0;3;3;77.8;71.8;6;3;56.9839637;24.1738102
08.04.2024;41000.0;114.47;1;3;258.8;755.8;2943.0;1962;25.0;2;2;48.1;48.1;5;2;56.9673468;24.1924717
05.04.2024;98900.0;30.25;1;12;655.6;5713.8;20319.0;2022;0.0;4;4;36.0;32.0;4;2;56.9936064;24.1646051
08.04.2024;181400.0;207.7;1;3;247.1;597.0;2106.0;2022;0.0;3;3;88.5;60.8;7;3;56.9602749;24.0805331
10.04.2024;45000.0;47.37;1;9;969.7;7381.8;25262.0;1987;29.0;6;6;48.4;46.7;7;2;56.9539944;24.1944139
11.04.2024;9450.0;22.5;1;4;262.6;869.0;3839.0;1910;47.0;4;4;18.9;18.9;2;1;56.9428453;24.1360221
04.04.2024;55000.0;43.91;1;9;398.1;3177.1;10623.0;1987;29.0;4;4;60.9;54.8;9;2;56.9450533;24.0027637
20.03.2024;73000.0;12.29;1;5;546.2;2598.0;9709.0;1912;44.0;4;5;97.1;92.2;7;4;56.9739764;24.1384054
06.04.2024;72000.0;11.31;2;5;414.9;1904.9;7771.0;1913;49.0;3;3;30.9;30.9;3;2;56.9483448;24.143519
03.04.2024;30000.0;29.88;1;5;878.1;4820.4;13565.0;1966;30.0;2;2;49.5;46.4;6;2;56.9763321;24.2499363
08.04.2024;10000.0;39.82;1;5;819.6;4105.8;12269.0;1973;30.0;4;4;50.3;47.9;8;2;56.9627925;24.0096395
03.04.2024;149000.0;32.2;2;6;437.0;1970.1;8257.0;1900;50.0;3;3;91.4;90.4;11;4;56.955537;24.1231023
03.04.2024;9000.0;123.82;1;2;252.2;383.0;1489.0;1958;20.0;1;1;42.7;42.7;6;2;56.9069919;24.099763
05.04.2024;10000.0;20.43;4;2;297.3;696.0;2772.0;1908;60.0;1;1;20.4;20.4;2;1;56.9538684;24.142945
04.04.2024;55500.0;128.34;1;3;251.1;674.6;2436.0;1961;25.0;2;2;48.7;48.7;3;2;56.9621835;24.0553217
05.04.2024;14500.0;40.66;1;5;592.9;2814.6;9585.0;1961;20.0;4;4;29.3;29.3;4;1;56.9652511;24.0498983
04.04.2024;129000.0;154.66;2;3;502.8;1209.1;4616.0;2023;0.0;1;1;75.9;65.9;5;3;56.9839637;24.1738102
08.04.2024;21900.0;34.55;1;4;750.7;2992.2;10429.0;1962;30.0;2;2;17.5;17.5;4;1;56.9131703;24.1906136
08.04.2024;40000.0;120.65;1;2;255.2;573.8;2040.0;1960;15.0;1;1;42.1;42.1;4;2;56.9068504;24.0994236
26.03.2024;192400.0;25.5;1;7;1876.5;10585.7;36841.0;2023;0.0;5;5;54.7;50.2;4;2;56.9667944;24.1034056
05.04.2024;98900.0;30.59;1;12;655.6;5713.8;20319.0;2022;0.0;5;5;36.4;32.4;4;2;56.9936064;24.1646051
10.04.2024;77000.0;47.54;1;11;400.3;3319.4;11515.0;1990;0.0;3;3;75.0;71.8;13;3;56.9442297;24.0188569
28.03.2024;175000.0;37.57;1;5;575.0;2223.1;7953.0;2006;18.0;3;3;111.1;111.1;9;4;56.9591286;24.1493647
10.04.2024;185000.0;40.93;1;5;356.2;1274.8;6344.0;1880;55.0;3;3;82.9;82.9;10;4;56.9562453;24.1176993
11.04.2024;52000.0;29.25;1;10;1133.5;8610.3;27511.0;1989;28.0;6;6;52.6;49.0;8;2;56.9036301;24.0946831
10.04.2024;157200.0;60.97;1;7;715.7;4195.8;13556.0;2023;0.0;6;6;64.5;60.3;5;3;56.9527742;24.2129029
27.03.2024;40000.0;46.81;1;10;526.2;3937.4;14620.0;1970;15.0;6;6;46.2;45.3;7;2;57.0003823;24.128598
11.04.2024;53000.0;74.66;1;5;652.0;3185.8;9928.0;1978;19.0;5;5;54.4;52.0;5;3;56.9527414;24.2043366
25.03.2024;13500.0;101.19;8;2;364.5;621.5;2334.0;1909;65.0;2;2;43.0;43.0;3;2;56.9473006;24.0739453
04.04.2024;102800.0;45.14;3;9;486.6;4102.3;13212.0;2008;0.0;4;4;57.8;53.3;4;2;56.9521112;24.0002292
21.03.2024;35069.9;22.77;1;4;1285.7;4311.3;19878.0;1914;16.0;2;2;26.0;26.0;2;1;56.948708;24.078588
29.03.2024;63400.0;50.55;1;6;587.7;3065.8;10762.0;2019;0.0;1;1;47.2;35.2;3;1;56.9387999;24.2228423
03.04.2024;171200.0;112.48;1;4;1631.6;3853.5;13449.0;2022;0.0;2;2;73.6;64.5;6;3;56.9419308;24.0235592
03.04.2024;172800.0;107.53;1;4;1631.3;3854.7;13447.0;2022;0.0;2;2;75.0;65.8;6;3;56.9427486;24.0247037
07.04.2024;149000.0;40.55;2;5;602.5;2446.9;11006.0;1905;51.0;3;3;102.8;102.8;10;4;56.9537542;24.1353991
06.03.2024;100000.0;109.54;1;3;448.1;1103.3;4582.0;2023;0.0;3;3;73.8;57.2;4;2;56.9445317;24.0674515
04.04.2024;44000.0;38.44;1;5;621.8;2770.2;9766.0;1960;40.0;3;3;31.0;31.0;4;1;56.9679215;24.1293385
10.04.2024;35000.0;59.73;1;7;1176.0;6650.1;22074.0;1987;10.0;4;4;45.8;39.3;6;1;56.9484793;24.0132163
11.04.2024;70000.0;39.16;3;6;272.6;1348.7;4346.0;2016;0.0;3;3;37.4;32.6;3;1;56.9651707;24.1775591
09.04.2024;300000.0;14.36;1;7;313.4;2218.0;8694.0;2008;0.0;5;5;88.9;88.9;5;3;56.9572726;24.1206109
29.12.2023;17800.0;46.27;3;2;306.5;506.0;1885.0;1890;70.0;2;2;17.8;17.8;2;1;56.9750008;24.1396886
11.04.2024;202000.0;177.27;2;3;523.3;1227.3;4617.0;2023;0.0;1;1;87.0;76.9;5;3;56.9839448;24.1745296
12.04.2024;51000.0;50.38;1;10;839.7;6900.4;22513.0;1974;20.0;9;9;48.9;48.9;5;2;56.9634125;24.0079547
12.04.2024;70000.0;29.82;1;5;683.8;2216.4;7127.0;2013;0.0;2;2;42.0;42.0;3;2;56.9625693;24.0531156
15.04.2024;162000.0;26.93;1;10;3104.1;16155.6;54008.0;2014;2.0;3;3;62.7;58.1;4;2;56.9710469;24.1237162
10.04.2024;300000.0;79.75;5;7;430.0;2808.8;3440.0;2006;0.0;5;5;107.6;99.2;10;4;56.9655037;24.1009237
11.04.2024;20000.0;16.04;6;6;1305.9;4179.8;18977.0;1912;48.0;6;6;37.1;37.1;3;1;56.9519703;24.1290984
07.04.2024;8000.0;5.64;2;5;602.5;2446.9;11006.0;1905;51.0;3;3;14.3;14.3;2;1;56.9537542;24.1353991
21.03.2024;85000.0;18.48;1;6;903.9;4768.3;19876.0;1900;50.0;5;5;63.6;63.6;8;2;56.9479707;24.1301961
20.03.2024;30000.0;22.79;2;5;253.4;1085.0;4837.0;1911;30.0;5;5;42.9;42.9;5;2;56.9527501;24.1360305
05.04.2024;127900.0;39.24;1;12;655.6;5713.8;20319.0;2022;0.0;4;4;46.7;42.7;5;2;56.9936064;24.1646051
10.04.2024;58000.0;55.07;1;5;714.8;3416.4;11508.0;1966;30.0;5;5;48.8;45.7;8;2;56.9351603;24.1538318
11.04.2024;24000.0;42.13;1;5;528.7;2720.3;8257.0;1968;30.0;4;4;39.1;36.2;7;2;56.9160054;24.0900506
08.04.2024;100000.0;27.58;1;5;809.5;3431.0;14660.0;1957;35.0;2;2;53.1;53.1;8;2;56.9647475;24.1272148
08.04.2024;66000.0;41.79;1;9;1214.0;9879.4;31404.0;1979;31.0;4;4;63.9;62.6;10;3;56.9501168;24.204341
09.04.2024;243762.0;187.05;2;3;502.8;1209.1;4616.0;2023;0.0;3;3;91.8;86.1;7;4;56.9839637;24.1738102
12.04.2024;57000.0;73.46;2;4;863.1;2914.3;12465.0;1956;29.0;4;4;54.0;53.7;9;2;56.9796878;24.1769322
12.04.2024;50000.0;23.4;2;5;407.8;1723.7;7631.0;1912;30.0;3;3;48.1;48.1;5;2;56.9563671;24.1350602
11.04.2024;292000.0;89.41;1;5;575.0;2223.1;7953.0;2006;18.0;5;5;264.4;131.9;11;4;56.9591286;24.1493647
09.04.2024;15000.0;43.15;2;4;117.9;415.0;1746.0;1890;65.0;1;1;36.4;36.4;5;3;56.9434498;24.1355017
15.04.2024;102000.0;96.72;1;3;945.2;2111.8;7494.0;2022;0.0;3;3;45.2;45.2;3;2;57.0225189;24.1440081
12.04.2024;58000.0;38.22;1;11;1165.3;9895.9;33515.0;1990;27.0;2;2;57.4;54.8;9;2;56.9454159;24.0234753
12.04.2024;39000.0;180.71;1;3;384.3;705.2;2874.0;1953;24.0;1;1;63.9;63.9;8;2;57.0069753;24.1271016
11.04.2024;66000.0;49.34;1;5;594.8;2798.3;9708.0;1960;30.0;1;1;38.9;38.9;3;2;56.9442106;24.058925
13.03.2024;29400.0;30.55;1;5;599.6;2814.6;9808.0;1965;30.0;2;2;30.4;30.4;4;1;56.9710127;24.1029307
05.04.2024;23500.0;11.11;3;5;166.5;811.9;2830.0;1900;40.0;1;1;27.8;27.8;4;1;56.9517506;24.1416729
26.03.2024;76000.0;17.92;1;4;133.3;497.4;1720.0;1900;55.0;4;4;47.6;47.6;5;2;56.9572259;24.1370257
10.04.2024;25000.0;16.98;2;3;329.9;930.3;3967.0;1880;50.0;1;1;33.2;33.2;5;2;56.9639139;24.13053
28.03.2024;95000.0;31.83;2;10;1120.5;9485.9;32005.0;2017;0.0;9;9;51.6;46.2;4;2;56.9763481;24.1678834
08.04.2024;52700.0;41.55;1;5;815.2;3540.5;13050.0;1970;23.0;3;3;26.5;26.5;3;2;56.9929505;24.1915237
10.04.2024;195000.0;68.56;1;12;2722.8;22885.4;69299.0;2007;10.0;2;2;126.0;103.3;7;3;56.9775832;24.1656728
10.04.2024;46350.0;9.39;3;6;667.1;3326.6;14147.0;1913;49.0;2;2;30.3;30.3;2;1;56.9620488;24.1477697
10.04.2024;80000.0;52.94;1;9;668.2;5032.6;16895.0;1974;30.0;7;7;58.9;55.6;8;3;56.961332;24.0527779
04.04.2024;122000.0;19.84;1;5;437.6;1888.3;6992.0;2021;0.0;2;2;57.4;54.7;4;2;56.9400893;24.126575
03.04.2024;145000.0;29.89;1;6;285.5;1410.6;5241.0;2021;0.0;4;4;68.0;65.5;4;2;56.9400257;24.1259419
11.04.2024;12000.0;24.01;1;10;535.8;4012.5;14919.0;1974;31.0;4;4;27.1;27.1;3;2;57.0029569;24.1282959
07.04.2024;180500.0;35.71;1;6;262.8;1317.9;4867.0;2021;0.0;5;5;75.8;73.3;6;4;56.9402141;24.1261658
10.04.2024;38000.0;43.36;1;5;803.7;3663.0;13635.0;1966;31.0;5;5;42.0;41.4;6;2;56.9161105;24.1738664
11.04.2024;210486.0;158.94;2;3;523.3;1227.3;4617.0;2023;0.0;3;3;78.0;72.0;6;3;56.9839448;24.1745296
12.04.2024;20000.0;55.46;1;5;643.9;3393.9;9729.0;1963;27.0;3;3;46.8;45.9;7;2;56.9834406;24.2448717
12.04.2024;122000.0;100.21;1;3;247.1;597.0;2106.0;2022;0.0;1;1;42.7;42.7;3;2;56.9602749;24.0805331
12.04.2024;60000.0;30.96;2;6;437.0;1970.1;8257.0;1900;50.0;5;5;87.9;86.9;12;4;56.955537;24.1231023
11.04.2024;106000.0;55.01;1;5;968.0;4557.7;16004.0;2023;0.0;5;5;43.3;39.6;4;2;56.917341;24.1778531
12.04.2024;43800.0;21.87;4;4;1140.3;3976.1;17823.0;1962;30.0;3;3;21.2;21.2;2;1;56.9371301;24.1479243
15.04.2024;65000.0;45.38;1;6;1520.4;5688.3;17870.0;2008;17.0;4;4;51.4;47.1;4;2;56.9045553;24.202962
15.04.2024;21500.0;32.02;1;5;144.4;499.0;2152.0;1929;50.0;2;2;30.5;30.5;6;2;56.940847;24.1416524
16.04.2024;35000.0;60.28;1;5;633.8;3181.7;9523.0;1971;20.0;4;4;50.2;47.8;7;2;56.9628646;24.0276898
17.04.2024;205000.0;49.83;1;5;401.7;1685.2;6876.0;1880;50.0;1;1;116.2;116.2;7;4;56.9570836;24.1112246
10.04.2024;217900.0;64.54;1;12;655.6;5713.8;20319.0;2022;0.0;9;9;76.8;72.8;7;4;56.9936064;24.1646051
11.04.2024;178900.0;52.86;1;12;655.6;5713.8;20319.0;2022;0.0;10;10;62.9;58.9;5;2;56.9936064;24.1646051
09.04.2024;143000.0;76.64;2;5;976.5;4490.5;16334.0;2022;0.0;1;1;61.0;56.5;6;3;56.9890693;24.1336827
17.04.2024;79000.0;180.01;1;3;213.1;649.0;2445.0;1963;10.0;3;3;68.4;68.4;6;3;56.9881292;24.1668897
06.04.2024;36250.5;69.92;1;5;883.8;4076.4;12591.0;1978;25.0;5;5;49.6;48.4;8;2;56.9544477;24.2018175
12.04.2024;107000.0;24.18;1;6;729.2;3807.6;17062.0;1913;31.0;6;6;62.3;62.3;8;3;56.9552703;24.1355738
08.04.2024;104690.0;45.82;3;3;668.1;1779.5;7935.0;1900;27.0;2;2;46.2;46.2;3;2;56.9401005;24.0767561
11.04.2024;11000.0;87.49;2;2;821.6;1271.1;5355.0;1900;45.0;-1;1;36.3;36.3;5;1;56.9615919;24.3034329
28.03.2024;182712.15;175.03;2;3;523.3;1227.3;4617.0;2023;0.0;1;1;85.9;65.5;5;3;56.9839448;24.1745296
15.04.2024;7400.0;98.94;7;2;215.8;346.0;1249.0;1915;55.0;2;2;19.7;19.7;2;1;56.9214414;24.0933473
11.04.2024;155000.0;23.8;1;5;898.7;3788.9;17807.0;1898;36.0;4;4;67.0;67.0;8;3;56.9522505;24.1295803
10.04.2024;99900.0;30.42;1;12;655.6;5713.8;20319.0;2022;0.0;3;3;36.2;32.2;4;2;56.9936064;24.1646051
12.04.2024;50500.0;48.83;3;2;211.6;306.9;1061.0;1860;70.0;2;2;56.1;56.1;5;2;56.9564258;24.1220448
09.04.2024;30500.0;56.25;1;5;624.6;2577.5;9446.0;1964;15.0;5;5;30.0;30.0;5;1;56.9053341;24.1025825
15.04.2024;49500.0;46.98;1;5;565.9;2248.7;8366.0;1973;30.0;5;5;45.6;44.6;7;2;57.0320227;24.0508501
19.12.2023;285400.0;41.4;1;7;1876.5;10585.7;36841.0;2023;0.0;4;4;88.8;75.5;7;3;56.9667944;24.1034056
10.04.2024;32000.0;5.11;2;6;1012.4;5274.3;21720.0;1920;45.0;2;2;20.2;20.2;3;1;56.9608279;24.1495993
22.11.2023;190000.0;38.69;1;5;820.1;3369.4;14917.0;1903;41.0;4;4;93.8;93.8;6;3;56.9517755;24.1504909
19.03.2024;105000.0;51.92;1;9;783.5;6177.1;21170.0;1982;30.0;4;4;75.7;72.2;14;3;56.95168;24.1756791
12.04.2024;26000.0;28.76;1;5;781.9;3518.0;12194.0;1963;20.0;4;4;29.5;29.5;4;1;56.9083933;24.0973777
12.04.2024;60000.0;36.0;2;6;437.0;1970.1;8257.0;1900;50.0;5;5;102.2;100.3;11;4;56.955537;24.1231023
16.04.2024;44000.0;41.93;1;12;458.9;4404.0;16278.0;1975;31.0;1;1;44.2;44.2;6;2;56.9345103;24.1531189
16.04.2024;27000.0;36.3;1;13;581.2;5231.2;19627.0;1983;24.0;4;4;33.2;29.4;5;1;56.9103949;24.1960212
16.04.2024;80000.0;73.01;1;9;969.7;7381.8;25262.0;1987;29.0;9;9;74.6;70.9;11;4;56.9539944;24.1944139
16.04.2024;208000.0;158.73;2;3;523.3;1227.3;4617.0;2023;0.0;2;2;77.9;71.8;6;3;56.9839448;24.1745296
16.04.2024;78000.0;26.3;1;6;2488.9;11039.0;49517.0;1928;32.0;2;2;41.2;41.2;6;2;56.9603325;24.0985868
05.04.2024;226000.0;30.09;1;7;3368.0;19293.1;63619.0;2022;1.0;2;2;72.1;68.9;6;3;56.9661878;24.104192
03.04.2024;304000.0;48.67;1;7;1876.5;10585.7;36841.0;2023;0.0;1;1;104.4;87.1;11;4;56.9667944;24.1034056
17.04.2024;12000.0;36.08;4;3;262.8;553.1;2275.0;1913;32.0;1;1;28.6;28.6;1;1;56.9860487;24.1632759
18.03.2024;10500.0;56.36;1;10;552.2;4068.5;15309.0;1982;30.0;6;6;39.2;35.7;5;1;57.0278698;24.0522773
17.04.2024;185000.0;208.84;1;3;814.0;1758.5;6660.0;2008;6.0;1;1;89.8;89.8;5;3;57.0716666;24.0967001
03.04.2024;103000.0;109.35;1;5;361.6;1277.6;4730.0;2012;0.0;3;3;66.8;55.7;5;2;56.9145379;24.1244013
18.04.2024;32000.0;40.88;1;5;903.7;4206.3;14276.0;1981;30.0;3;3;39.1;35.5;7;1;56.9500344;24.1995083
18.04.2024;73800.0;104.76;1;5;682.4;3157.0;9578.0;1973;30.0;3;3;67.1;64.7;8;3;56.9587034;24.0237157
18.04.2024;42000.0;50.04;1;10;526.5;4067.3;14996.0;1973;25.0;8;8;46.9;44.2;7;2;57.0044717;24.1273341
17.04.2024;58000.0;76.03;1;5;1600.8;7842.9;24090.0;1979;30.0;4;4;62.0;59.5;8;3;56.9504629;24.2019266
19.04.2024;44000.0;62.15;1;7;1197.0;6734.1;22105.0;1986;17.0;5;5;60.9;55.2;9;2;56.947687;24.0063651
15.04.2024;73000.0;40.99;3;5;800.0;3459.3;15153.0;1900;60.0;5;5;93.6;93.6;12;5;56.9415115;24.1298826
12.04.2024;193500.0;47.95;3;6;1381.6;6823.6;28879.0;1901;45.0;5;6;160.0;160.0;10;5;56.9511297;24.1303573
