Darījuma datums;Darījuma summa, EUR;Pārdotā zemes kopplatība, m2;Būvju skaits;Būves virszemes stāvu skaits;Būves apbūves laukums, m2;Būves kopplatība, m2;Būves būvtilpums, m3;Būves ekspluatācijas uzsākšanas gads;Būves fiziskais nolietojums, %;Telpu grupas zemākais stāvs;Telpu grupas augstākais stāvs;Telpu grupas platība, m2;Dzīvokļa kopplatība, m2;Telpu skaits telpu grupā;Istabu skaits dzīvoklī;Platums;Garums
09.07.2020;135000.0;35.25;1;5;520.0;2001.3;8427.0;1913;54;5;5;82.2;82.2;6;4;56.9618543;24.1007469
28.07.2020;39990.0;7.9;2;5;625.5;2641.0;13114.0;1870;34;3;3;21.9;21.9;2;1;56.9487769;24.1185381
11.08.2020;123000.0;23.59;2;24;673.8;14552.5;49081.0;2012;0;3;3;64.9;56.1;4;2;56.9717782;24.1246949
10.08.2020;125000.0;41.39;2;10;1119.9;9999.5;31884.0;2017;0;7;7;67.1;61.6;5;3;56.9756878;24.1685041
11.08.2020;55000.0;33.86;1;9;1214.0;9878.7;31404.0;1979;25;4;4;51.6;50.3;9;2;56.9501168;24.204341
12.08.2020;163000.0;23.74;2;6;884.8;4515.0;19281.0;1914;55;3;3;78.9;78.9;6;3;56.9623191;24.1226864
27.07.2020;52000.0;59.22;1;5;881.7;4733.7;13568.0;1963;30;2;2;58.6;55.9;7;3;56.9822125;24.245504
13.08.2020;29500.0;44.47;1;13;569.7;5268.7;17925.0;1969;30;1;1;35.9;31.5;5;1;56.9762152;24.2426174
11.08.2020;38500.0;70.08;1;5;631.7;3171.8;9570.0;1971;20;3;3;55.4;52.9;8;3;56.9694826;24.0519957
16.03.2020;6040.0;28.31;1;2;491.6;1135.6;4709.0;1900;60;2;2;23.3;23.3;2;1;56.9933915;24.1276192
07.08.2020;30000.0;32.63;1;5;879.6;4380.9;14451.0;1978;10;1;1;42.5;34.8;8;1;56.9173846;24.1016754
22.07.2020;5000.0;89.34;6;2;313.7;548.7;2066.0;1930;45;1;1;40.0;40.0;6;2;56.9195474;24.0966134
13.08.2020;43000.0;45.63;1;5;878.0;4618.6;13871.0;1961;35;2;2;45.4;45.4;5;2;56.9627444;24.0477497
12.08.2020;8000.0;41.2;2;3;663.3;1431.5;6547.0;1896;60;1;1;31.6;31.6;4;2;56.9275416;24.0909291
13.08.2020;25500.0;38.7;1;5;2212.6;9432.8;41713.0;1954;35;1;1;44.2;44.2;7;2;56.9965575;24.1234838
04.08.2020;100000.0;45.98;1;6;313.0;1580.7;7027.0;1920;27;5;5;76.0;76.0;6;3;56.9594619;24.1126623
14.02.2020;100000.0;36.83;1;5;1068.7;4540.3;19830.0;1898;50;5;5;83.1;83.1;9;4;56.9576487;24.1200657
14.02.2020;83000.0;25.13;2;5;345.6;1265.3;5957.0;1898;50;4;4;58.7;58.7;7;3;56.9548035;24.1275939
19.03.2020;44000.0;15.39;3;6;246.9;1216.5;5140.0;1912;45;3;3;35.6;35.6;4;2;56.950169;24.1365338
30.07.2020;72500.0;9.55;1;7;974.1;7516.9;28856.0;2008;0;5;5;42.9;40.3;4;1;56.9616686;24.1467335
10.08.2020;24500.0;29.34;1;5;891.3;4431.7;1411.0;1987;10;1;1;42.6;35.6;6;1;56.9333026;24.1936919
10.08.2020;59900.0;52.15;1;5;755.3;3594.2;13218.0;1960;30;4;4;52.7;52.7;7;3;56.9446815;24.0608565
10.08.2020;51000.0;66.35;1;5;1416.0;7305.1;22422.0;1965;40;2;2;62.0;59.2;8;3;56.914617;24.1715042
22.07.2020;27500.0;37.36;1;5;1517.0;7712.8;24066.0;1979;20;2;2;27.1;27.1;5;1;56.9508033;24.1995706
11.08.2020;32500.0;60.42;1;5;637.1;3107.0;9535.0;1974;25;5;5;66.3;65.0;10;3;57.0319986;24.0541938
11.08.2020;57000.0;75.65;1;10;1178.7;9463.6;31448.0;1987;10;7;7;60.7;54.8;9;2;56.9481546;24.0117425
11.08.2020;27000.0;36.36;1;9;1397.9;11184.0;35937.0;1984;20;7;7;45.9;36.7;6;1;56.9340881;24.1958754
10.08.2020;88500.0;22.04;1;10;792.4;5947.6;21321.0;2005;10;6;6;69.9;67.4;8;3;56.9736745;24.0589267
10.08.2020;86000.0;128.7;1;5;793.4;3152.8;11246.0;1969;25;1;1;93.8;93.8;6;4;56.9275925;24.0752385
13.08.2020;61000.0;66.69;1;10;1201.3;9240.0;31680.0;1985;0;2;2;75.2;71.6;13;3;56.948508;24.001325
11.08.2020;28000.0;27.15;1;14;455.6;4724.4;16742.0;1981;20;1;1;30.8;27.2;6;1;56.9542613;24.0520161
13.08.2020;71000.0;31.44;4;3;114.2;252.5;1094.0;1906;55;3;3;34.8;34.8;3;1;56.9598273;24.115062
14.08.2020;58000.0;33.65;4;5;373.7;1434.1;6639.0;1910;60;5;5;53.8;53.8;6;3;56.956507;24.1347621
14.08.2020;88000.0;53.64;1;5;786.2;3510.6;11350.0;2015;0;5;5;55.5;49.7;4;2;56.9046834;24.1434575
17.08.2020;157000.0;48.72;1;5;370.0;1464.2;6450.0;1900;40;4;4;135.0;135.0;10;4;56.9613773;24.1082404
17.08.2020;23000.0;54.99;1;5;859.6;4653.5;13385.0;1962;35;2;2;46.7;45.8;7;2;56.9857878;24.2390658
17.08.2020;55000.0;60.41;2;3;264.6;748.5;2711.0;1961;30;1;1;41.8;41.8;9;2;56.9346013;24.0636279
07.08.2020;55000.0;8.15;1;8;1491.1;8253.1;33515.0;1911;34;7;7;32.1;32.1;3;1;56.9601335;24.119225
13.08.2020;148000.0;28.09;1;6;2206.0;11476.9;37925.0;2020;0;2;2;70.1;68.4;5;3;56.9657399;24.1036316
10.03.2020;225000.0;114.16;1;6;1344.6;8229.6;31984.0;1892;49;3;3;216.1;216.1;11;6;56.9616788;24.1325718
13.08.2020;33300.0;58.07;1;5;876.4;4712.4;13607.0;1966;30;2;2;49.1;46.0;7;2;56.9779034;24.2484701
20.03.2020;5000.0;24.65;2;3;342.3;775.3;2839.0;1910;55;2;2;23.5;23.5;3;1;56.9770481;24.1718512
10.02.2020;17500.0;137.13;1;3;262.3;745.8;2834.0;1959;30;3;3;56.0;56.0;7;3;56.9343938;24.1650429
11.03.2020;123600.0;71.76;1;4;1001.4;3787.4;12542.0;2019;0;3;3;68.7;63.9;6;3;56.9578402;24.0201722
18.03.2020;135000.0;35.22;3;24;1525.3;17263.9;64621.0;2006;0;9;9;92.7;87.8;7;2;56.9594336;24.0142317
31.07.2020;36500.0;54.06;7;2;1618.7;2540.1;11644.0;1962;26;1;1;17.6;17.6;2;1;56.9448287;24.0380673
07.08.2020;60500.0;56.03;1;10;645.5;4941.1;16691.0;1975;20;7;7;57.5;55.6;9;3;56.9555563;24.0687348
12.08.2020;85000.0;51.46;1;5;784.5;3506.7;11344.0;2015;0;1;1;55.3;49.5;4;2;56.9052129;24.1429393
28.07.2020;96000.0;31.71;2;10;1119.9;9999.5;31884.0;2017;0;7;7;51.4;46.0;4;2;56.9756878;24.1685041
04.08.2020;125000.0;47.26;1;9;441.9;3030.0;11220.0;2019;0;6;6;67.0;63.0;5;2;56.9692355;24.2377072
06.08.2020;28350.0;11.94;1;6;619.4;2789.8;10711.0;1910;60;4;4;27.0;27.0;2;1;56.9696806;24.0992491
13.08.2020;65000.0;38.3;1;9;1646.6;11883.6;40758.0;2007;0;6;6;53.2;46.9;5;2;56.9402655;24.2115523
07.08.2020;25000.0;11.14;1;6;619.4;2789.8;10711.0;1910;60;2;2;25.2;25.2;2;1;56.9696806;24.0992491
10.08.2020;33500.0;53.7;1;5;864.8;4588.9;13378.0;1962;30;2;2;44.4;44.4;6;2;56.9862821;24.2388099
14.08.2020;11800.0;15.24;2;3;270.9;685.8;2753.0;1900;70;1;1;25.2;25.2;2;1;56.9439933;24.0789043
14.08.2020;15000.0;34.65;1;10;594.7;4919.8;14970.0;1991;26;3;3;32.9;30.5;7;1;56.9006452;24.1018364
03.08.2020;31000.0;41.96;1;5;722.0;3659.6;10912.0;1971;30;2;2;32.3;29.1;5;1;56.955354;24.1776885
12.08.2020;50000.0;44.28;1;9;328.3;2450.7;8344.0;1978;25;5;5;49.0;47.2;7;2;56.9638916;24.0541729
29.07.2020;26000.0;5.67;1;5;1013.3;4892.0;15195.0;1980;25;1;1;27.5;27.5;5;1;57.0345392;24.095701
20.03.2020;38000.0;16.75;1;9;775.6;5894.6;19143.0;1988;20;7;7;53.0;49.4;8;2;57.0392648;24.1021226
11.07.2020;76500.0;40.17;1;4;678.3;2128.5;11753.0;1970;12;2;2;36.4;36.4;2;1;56.955262;24.0505137
07.07.2020;35800.0;31.18;5;5;550.3;1985.3;8867.0;1925;42;5;5;29.6;29.6;1;1;56.9553247;24.1486319
07.07.2020;29300.0;25.92;5;5;550.3;1985.3;8867.0;1925;42;5;5;24.6;24.6;1;1;56.9553247;24.1486319
11.08.2020;39000.0;75.21;1;9;1322.1;9999.0;33439.0;1971;30;2;2;50.3;48.8;7;2;56.8995173;24.2068809
12.08.2020;8856.0;28.1;2;3;474.9;1127.0;4351.0;1960;20;2;2;37.0;37.0;4;1;56.9655919;24.1726743
13.08.2020;87000.0;37.6;2;8;1044.6;7684.6;25260.0;2018;0;6;6;54.3;49.2;4;2;56.9607683;24.1922828
13.08.2020;150000.0;59.21;2;5;771.0;3519.0;16884.0;1912;45;2;2;165.1;162.5;14;5;56.9536186;24.1316258
06.08.2020;82894.0;27.3;1;9;429.6;3917.5;13220.0;2019;0;3;3;49.4;43.2;5;2;56.9517426;24.0042922
11.08.2020;25000.0;89.75;3;2;244.5;373.3;1621.0;1900;50;2;2;70.1;70.1;7;3;56.9394002;24.1350723
14.08.2020;29700.0;49.97;1;4;442.7;1659.8;6096.0;1956;30;2;2;30.3;29.9;6;1;56.942344;24.0814964
13.08.2020;113000.0;20.19;1;6;536.1;2801.9;11642.0;1925;32;5;5;69.8;69.8;6;3;56.9397878;24.1203039
17.08.2020;30000.0;91.18;1;5;1473.4;7091.2;21867.0;1969;30;4;4;62.4;59.6;8;3;56.9011192;24.2061421
14.08.2020;418000.0;82.89;1;10;3104.1;16152.9;54008.0;2014;0;10;10;192.2;192.2;11;5;56.9710469;24.1237162
17.08.2020;35000.0;51.89;2;5;812.3;3936.9;13063.0;1971;25;5;5;40.6;39.6;6;1;57.0081692;24.1251421
17.08.2020;137000.0;62.3;1;10;1112.6;9439.5;31962.0;2016;0;10;10;74.4;60.5;5;3;56.9767822;24.1670117
18.08.2020;16000.0;27.06;1;14;462.7;4641.1;17206.0;1977;10;1;1;34.2;34.2;5;1;56.9595317;24.0339597
18.08.2020;27800.0;50.6;1;5;1406.7;6765.4;22973.0;1965;30;1;1;44.9;44.9;6;2;56.9027462;24.2039144
12.08.2020;47500.0;14.93;2;5;658.2;2397.2;12427.0;1890;28;2;2;26.7;26.7;3;1;56.9507761;24.126945
12.08.2020;51000.0;50.6;1;5;871.0;4572.3;14346.0;1961;35;3;3;44.4;44.4;7;2;56.9467165;24.0658632
13.08.2020;23800.0;33.02;1;5;601.5;2693.5;9711.0;1965;20;3;3;30.2;30.2;4;1;57.0078567;24.1227226
11.08.2020;96300.0;45.83;1;5;1608.9;6955.6;23495.0;2019;0;4;4;55.6;51.1;4;2;56.9556201;24.0534049
12.08.2020;92500.0;26.86;3;5;211.6;884.8;4081.0;1910;60;3;3;50.9;50.9;6;2;56.9561653;24.1486565
10.08.2020;92000.0;44.58;1;4;387.3;1432.8;6057.0;1939;45;2;2;68.8;68.8;8;3;56.9803319;24.1794859
13.08.2020;43800.0;248.19;1;2;377.3;653.6;2635.0;1953;15;2;2;76.9;76.9;9;4;57.0077111;24.1270884
13.08.2020;41200.0;248.25;1;2;377.3;653.6;2635.0;1953;15;1;1;77.2;77.2;6;2;57.0077111;24.1270884
23.07.2020;15300.0;156.59;4;2;143.3;316.0;1187.0;1910;55;2;2;46.4;46.4;5;2;56.9291966;24.0848153
10.08.2020;16700.0;54.87;1;3;421.0;972.8;3957.0;1955;50;1;1;28.9;28.9;4;1;57.0263334;24.0398329
10.08.2020;102000.0;97.16;1;9;444.0;3033.0;11255.0;2019;0;8;8;63.6;58.4;4;2;56.9694342;24.2369351
24.07.2020;190000.0;142.87;2;4;1252.6;5023.0;21938.0;1956;0;2;2;208.5;106.6;7;2;56.9368309;24.1022444
14.08.2020;122000.0;22.36;1;6;536.1;2801.9;11642.0;1925;32;4;4;77.3;77.3;7;4;56.9397878;24.1203039
17.08.2020;22500.0;16.79;7;4;448.6;1618.2;6797.0;1902;55;3;3;28.7;28.7;3;1;56.9448516;24.1347844
17.08.2020;37000.0;55.84;1;5;643.0;3363.9;9951.0;1964;25;3;3;45.3;44.4;7;2;56.9846354;24.2474218
11.08.2020;82000.0;44.2;1;5;3327.6;9078.8;28287.0;2006;0;3;3;66.3;54.9;4;2;56.9428657;24.0152955
07.08.2020;33000.0;48.23;7;2;1618.7;2540.1;11644.0;1962;26;1;1;15.7;15.7;2;1;56.9448287;24.0380673
10.08.2020;65000.0;146.21;7;2;1618.7;2540.1;11644.0;1962;26;1;1;47.6;47.6;5;3;56.9448287;24.0380673
07.08.2020;41000.0;49.15;1;5;881.7;4733.7;13568.0;1963;30;2;2;49.7;46.4;7;2;56.9822125;24.245504
14.08.2020;109200.0;48.96;1;5;1608.9;6955.6;23495.0;2019;0;3;3;59.4;54.9;4;2;56.9556201;24.0534049
12.08.2020;158000.0;28.13;1;6;2206.0;11476.9;37925.0;2020;0;5;5;70.2;68.5;5;3;56.9657399;24.1036316
17.08.2020;30000.0;48.42;1;5;871.0;4572.3;14346.0;1961;35;2;2;42.2;42.2;5;2;56.9467165;24.0658632
18.08.2020;32000.0;42.05;1;5;643.8;3466.6;9963.0;1966;30;1;1;43.0;43.0;5;2;56.9774264;24.2483284
10.08.2020;49000.0;19.18;2;5;669.4;2699.3;11418.0;1900;28;1;1;34.3;34.3;4;3;56.9503553;24.1268594
19.08.2020;68000.0;343.33;1;4;263.0;618.6;2306.0;1912;30;2;2;67.9;67.9;4;3;56.9418214;24.0383388
20.08.2020;73700.0;415.84;4;2;293.3;431.1;1847.0;1958;30;-1;1;122.7;122.7;11;3;56.9153809;24.0903392
23.03.2020;11100.0;182.34;4;3;276.0;663.7;2477.0;1929;70;3;3;42.5;42.5;6;2;57.0307179;24.058371
01.08.2020;69000.0;17.15;1;6;1616.2;8473.2;35439.0;1915;55;2;2;49.6;49.6;6;2;56.9541942;24.1306269
18.08.2020;1000.0;80.9;1;7;1176.0;6650.1;22074.0;1987;10;3;3;60.7;54.8;9;2;56.9484793;24.0132163
19.08.2020;75990.0;21.2;1;6;669.6;3065.6;14104.0;1912;31;5;5;54.6;54.6;4;2;56.9620966;24.1222682
19.08.2020;90000.0;151.33;1;6;893.0;4673.5;15667.0;1979;20;5;6;112.2;101.8;11;3;56.9325729;24.1537464
05.08.2020;175000.0;29.25;1;6;2206.0;11476.9;37925.0;2020;0;3;3;73.0;68.9;6;3;56.9657399;24.1036316
17.08.2020;44000.0;59.21;1;5;1544.8;7530.2;23274.0;1970;10;4;4;49.7;47.1;6;2;56.9694684;24.0498349
19.08.2020;97000.0;66.75;2;4;192.6;690.6;3053.0;1938;45;3;3;66.8;66.8;5;2;56.943433;24.0733364
20.08.2020;25000.0;35.4;1;10;1413.2;9866.3;41921.0;1989;0;8;8;54.9;51.6;7;2;56.9691853;24.0647129
12.08.2020;57260.0;19.4;2;5;669.4;2699.3;11418.0;1900;28;2;2;34.7;34.7;4;2;56.9503553;24.1268594
06.08.2020;51000.0;15.44;3;5;192.9;795.8;3329.0;1910;61;4;4;28.7;28.7;3;1;56.9557632;24.1478963
14.08.2020;9000.0;105.41;3;2;242.8;568.2;2062.0;1900;45;2;2;27.7;27.7;2;1;57.0011931;24.1227416
03.08.2020;7000.0;47.38;1;9;473.4;3387.9;12327.0;1988;5;6;6;41.1;36.7;7;1;57.0385475;24.0962011
17.08.2020;17000.0;28.89;1;5;714.8;3416.4;11508.0;1966;30;1;1;25.6;25.6;5;1;56.9351603;24.1538318
10.08.2020;36000.0;88.68;1;6;1160.8;6411.6;21450.0;1983;30;6;6;79.0;71.8;13;3;56.949648;24.1920788
10.07.2020;10000.0;35.14;1;3;383.3;1184.3;4140.0;1960;20;2;2;17.4;17.4;4;1;56.9398675;24.0373179
19.08.2020;44000.0;72.78;1;5;612.6;2789.3;9701.0;1962;29;3;3;39.5;39.5;3;2;56.905278;24.1011598
21.08.2020;75000.0;42.9;1;9;871.9;5751.0;20195.0;2019;0;3;3;40.0;36.4;4;2;56.9297378;24.1624706
21.08.2020;61500.0;55.8;1;9;780.6;6063.4;20687.0;1982;20;5;5;58.0;55.0;10;2;56.9523136;24.17524
28.07.2020;70000.0;45.31;1;6;313.0;1580.7;7027.0;1920;27;1;1;74.9;74.9;6;2;56.9594619;24.1126623
19.08.2020;27000.0;96.23;1;3;252.0;769.8;2762.0;1962;35;3;3;42.7;42.7;5;2;56.9814531;24.2516873
19.08.2020;129600.0;65.2;1;5;1608.9;6955.6;23495.0;2019;0;1;1;79.1;74.6;8;3;56.9556201;24.0534049
23.07.2020;33000.0;49.84;1;4;493.2;1742.2;7420.0;1958;30;2;2;34.9;34.9;5;1;56.9857046;24.1617187
20.08.2020;52000.0;99.78;1;5;821.3;4113.6;12641.0;1976;20;5;5;50.1;47.6;7;2;56.9572677;24.202907
25.08.2020;40000.0;49.91;1;5;862.3;4586.4;13437.0;1962;34;2;2;44.3;44.3;6;2;56.9877689;24.23804
19.08.2020;10000.0;263.75;6;2;190.6;330.1;1129.0;1900;65;1;1;106.5;106.5;11;5;56.959135;24.1393738
19.08.2020;20000.0;21.09;3;5;283.2;1256.3;5183.0;1908;60;3;3;24.1;24.1;3;1;56.9558713;24.1536596
18.08.2020;20000.0;12.57;2;6;509.4;2418.7;10314.0;1912;55;6;6;26.3;26.3;4;1;56.9589228;24.1415203
18.08.2020;30000.0;26.05;2;6;509.4;2418.7;10314.0;1912;55;6;6;54.5;54.5;5;2;56.9589228;24.1415203
18.08.2020;20000.0;12.71;2;6;509.4;2418.7;10314.0;1912;55;6;6;26.6;26.6;4;1;56.9589228;24.1415203
18.08.2020;20000.0;12.86;2;6;509.4;2418.7;10314.0;1912;55;6;6;26.9;26.9;3;1;56.9589228;24.1415203
17.08.2020;37800.0;36.67;1;9;479.6;3682.2;12172.0;1989;0;3;3;43.6;35.0;5;1;56.9004029;24.0937476
10.08.2020;87000.0;21.8;1;5;1245.9;5529.8;25777.0;1901;45;4;4;69.0;69.0;9;3;56.9601137;24.1002693
18.08.2020;21000.0;27.17;1;5;758.1;3643.0;11569.0;1977;45;5;5;27.9;27.9;5;1;56.9718411;24.2290959
14.08.2020;152892.56;34.3;1;6;2206.0;11476.9;37925.0;2020;0;3;3;85.6;79.5;6;3;56.9657399;24.1036316
17.08.2020;84017.6;38.56;1;9;429.8;3917.5;13183.0;2019;0;1;1;54.1;54.1;5;2;56.9519907;24.0048332
17.08.2020;39000.0;54.05;1;5;864.8;4598.6;13378.0;1962;30;1;1;44.6;44.6;6;2;56.9867772;24.2385556
06.05.2020;214000.0;53.45;1;5;4734.6;13748.4;53163.0;2007;0;1;1;130.6;112.5;6;3;56.9590978;24.0828538
18.08.2020;87500.0;80.47;1;5;361.6;1259.6;4245.0;2017;0;2;2;65.7;56.1;5;2;56.9144989;24.128676
14.08.2020;120000.0;21.72;1;6;2206.0;11476.9;37925.0;2020;0;3;3;54.2;47.1;4;2;56.9657399;24.1036316
21.08.2020;25000.0;63.83;1;5;650.2;3158.3;9890.0;1978;25;1;1;49.6;48.3;8;2;56.9524627;24.2063122
18.08.2020;188000.0;34.22;1;6;2206.0;11476.9;37925.0;2020;0;4;4;85.4;79.3;6;3;56.9657399;24.1036316
20.08.2020;16228.0;50.12;1;5;862.3;4586.4;13437.0;1962;34;1;1;44.4;44.4;6;2;56.9877689;24.23804
23.07.2020;33000.0;47.74;1;5;1472.6;8255.6;32470.0;1960;20;4;4;73.6;71.3;10;3;56.9567114;24.0986065
18.08.2020;15000.0;20.82;1;10;607.1;4884.6;16077.0;1975;31;8;8;50.9;48.7;8;2;56.9638167;24.0072654
24.08.2020;150000.0;104.88;2;4;1580.5;4365.2;17066.0;2004;0;2;2;96.3;91.4;8;3;56.9365577;24.2148989
20.08.2020;20000.0;40.63;1;4;1592.9;5946.2;24403.0;1930;60;3;3;38.6;36.1;6;1;56.9380504;24.1545496
21.08.2020;11800.0;36.08;4;3;262.8;557.1;2275.0;1913;65;1;1;28.6;28.6;1;1;56.9860487;24.1632759
24.08.2020;33500.0;45.28;1;13;559.7;5126.3;17849.0;1971;30;11;11;36.4;31.5;5;1;56.9144641;24.1677267
20.08.2020;42000.0;64.96;1;5;819.0;4102.0;12601.0;1971;25;1;1;55.6;53.2;8;3;56.9624426;24.0288739
03.08.2020;13000.0;118.03;2;3;699.2;1639.1;7199.0;1954;40;1;1;91.4;91.4;12;3;56.98939;24.1855894
15.08.2020;5500.0;61.51;2;2;188.9;347.6;1265.0;1908;50;2;2;21.6;21.6;2;1;56.9861967;24.17038
13.08.2020;46000.0;71.88;7;1;576.6;406.6;1787.0;1962;24;1;1;23.4;23.4;3;2;56.9449694;24.038042
20.08.2020;151000.0;29.21;1;6;2206.0;11476.9;37925.0;2020;0;1;1;72.9;63.5;7;3;56.9657399;24.1036316
21.08.2020;68000.0;130.54;1;2;236.1;428.7;1616.0;1910;31;2;2;42.3;42.3;5;2;56.9569413;24.0619156
04.08.2020;49990.0;11.69;2;5;625.5;2641.0;13114.0;1870;34;1;1;71.2;71.2;7;4;56.9487769;24.1185381
19.08.2020;27000.0;76.05;1;10;552.2;4068.0;15309.0;1982;15;2;2;52.9;49.4;7;2;57.0278698;24.0522773
13.08.2020;68000.0;35.47;2;6;2967.0;10609.3;34408.0;2008;0;2;2;53.0;53.0;3;2;57.021941;24.1374285
25.08.2020;13500.0;75.02;2;2;115.7;184.5;597.0;1880;60;1;1;20.5;20.5;2;1;56.9352071;24.0756883
21.08.2020;126000.0;41.58;2;10;1119.9;9999.5;31884.0;2017;0;10;10;67.4;53.7;5;3;56.9756878;24.1685041
12.08.2020;50000.0;48.82;1;10;875.9;7178.1;22457.0;1991;0;4;4;51.3;48.9;8;2;56.9009121;24.0990161
25.08.2020;10500.0;91.64;1;2;205.2;505.9;1864.0;1949;40;1;1;81.2;81.2;9;3;57.0302453;24.1154991
26.08.2020;136000.0;27.52;1;7;542.3;3318.4;11446.0;2006;0;6;6;115.0;84.3;5;2;56.9733838;24.1410588
19.08.2020;63500.0;43.01;1;9;871.9;5751.0;20195.0;2019;0;8;8;40.1;36.5;4;2;56.9297378;24.1624706
27.08.2020;44000.0;54.02;1;6;763.1;4140.9;14890.0;1963;30;4;4;42.8;41.1;6;2;56.9878099;24.2172112
14.08.2020;136000.0;45.22;2;10;1119.9;9999.5;31884.0;2017;0;8;8;73.3;62.1;6;3;56.9756878;24.1685041
25.08.2020;71000.0;18.43;2;4;502.1;1882.5;7521.0;1908;55;4;4;40.6;40.6;4;1;56.9620532;24.1379463
03.08.2020;10200.0;196.97;4;2;125.7;151.9;576.0;1960;45;1;1;21.3;21.3;2;1;57.0404605;24.0373129
20.08.2020;40000.0;45.74;1;10;1194.1;9585.3;31628.0;1986;5;9;9;46.0;39.4;6;1;56.9473604;24.0078371
06.08.2020;9900.0;45.22;2;3;755.0;2090.8;8751.0;1958;20;3;3;70.5;70.5;9;3;56.9350623;24.0656825
18.08.2020;12500.0;115.01;3;2;136.0;234.8;862.0;1910;65;2;2;25.2;25.2;4;1;56.9198961;24.0761922
13.08.2020;99900.0;50.53;1;5;496.6;2026.4;6436.0;2019;0;2;2;51.0;45.6;4;2;56.9446298;24.0597884
17.08.2020;137000.0;86.79;1;5;928.5;4190.2;14274.0;2019;0;1;1;72.9;65.1;7;3;56.9555114;24.1825157
20.08.2020;77000.0;33.65;1;12;651.4;6530.3;24587.0;2007;10;10;10;47.8;47.8;4;2;56.9550428;24.1919086
20.08.2020;16400.0;42.65;1;5;447.7;1944.5;6835.0;1985;15;5;5;33.5;33.5;5;1;57.0277154;24.0532911
10.07.2020;2000.0;84.39;1;3;252.7;746.3;2707.0;1960;25;2;2;41.7;41.7;6;2;56.9136914;24.1109266
18.08.2020;50000.0;20.34;2;4;531.1;2118.6;8291.0;1912;20;3;3;57.6;57.6;4;2;56.9929629;24.1250333
24.08.2020;10817.0;24.9;1;14;585.7;5506.2;21985.0;1985;10;1;1;32.4;26.3;6;1;56.904013;24.2001691
25.08.2020;35000.0;32.79;2;4;423.3;1538.6;6773.0;1912;55;2;2;44.4;44.4;5;2;56.952523;24.1376579
12.08.2020;61960.0;19.45;2;5;669.4;2699.3;11418.0;1900;28;3;3;34.8;34.8;4;2;56.9503553;24.1268594
26.08.2020;40000.0;44.3;1;5;425.4;1951.7;7001.0;1961;40;4;4;41.5;41.5;6;2;56.9436372;24.0593641
26.08.2020;49990.0;9.23;1;5;890.0;3565.5;18851.0;1880;27;3;3;38.3;38.3;5;2;56.9492427;24.1201518
26.08.2020;23000.0;48.43;1;5;1098.2;5508.4;16731.0;1968;30;4;4;32.2;29.3;5;1;56.9204381;24.1825876
26.08.2020;50000.0;71.78;1;12;460.4;4524.9;16291.0;1975;30;9;9;45.3;45.3;6;2;56.992618;24.1928871
18.08.2020;188000.0;34.26;1;6;2206.0;11476.9;37925.0;2020;0;5;5;85.5;79.4;6;3;56.9657399;24.1036316
27.08.2020;11000.0;30.39;1;5;1432.0;6653.9;22275.0;1970;30;2;2;25.3;25.3;4;1;56.9037863;24.2027712
27.08.2020;30000.0;47.86;1;5;1041.9;5086.0;17660.0;1972;10;4;4;36.7;35.8;7;2;57.0055401;24.126592
27.08.2020;127000.0;187.21;1;3;814.0;1763.4;6660.0;2008;2;2;2;80.5;80.5;5;3;57.0716666;24.0967001
24.08.2020;134000.0;118.28;1;9;443.4;3028.1;11261.0;2019;0;4;4;86.8;81.7;6;3;56.9692991;24.2358015
27.08.2020;136000.0;33.66;1;6;630.2;3297.0;14682.0;1912;26;4;4;78.3;78.3;4;3;56.9585181;24.1164704
20.08.2020;35000.0;54.36;1;5;646.4;3442.8;10109.0;1963;40;4;4;47.5;44.5;6;2;56.9831896;24.2469328
21.08.2020;63000.0;111.66;1;9;1296.4;10158.6;32885.0;1970;25;3;3;80.0;72.9;11;4;56.8985558;24.2095174
12.08.2020;63000.0;43.08;2;2;329.4;770.2;2842.0;1912;27;1;1;51.7;51.7;6;2;56.9473391;24.0606871
11.06.2020;147000.0;75.32;5;2;187.3;293.2;1152.0;1922;26;1;2;71.5;71.5;7;3;56.9552684;24.1492071
20.08.2020;31959.22;41.76;1;5;1589.5;7762.5;24193.0;1972;25;1;1;48.9;47.7;7;2;56.9545264;24.0340519
13.08.2020;68000.0;21.36;6;6;1305.9;4181.9;18977.0;1912;45;4;4;49.4;49.4;5;2;56.9519703;24.1290984
14.08.2020;69000.0;119.96;5;3;404.6;864.4;4361.0;1900;50;2;2;68.7;68.7;4;2;56.9477749;24.060802
19.08.2020;44625.0;10.31;1;10;604.5;4891.8;16010.0;1974;30;8;8;63.3;60.8;10;3;56.9634732;24.0093185
12.08.2020;3000.0;28.8;4;2;220.0;421.5;1526.0;1900;65;2;2;84.1;84.1;6;4;56.9540545;24.1432665
21.08.2020;71000.0;57.96;1;10;894.6;6992.4;21926.0;1975;31;8;8;63.2;60.9;7;3;56.9640198;24.0075203
20.08.2020;14000.0;32.89;1;5;720.3;3323.8;11757.0;1972;30;2;2;49.2;46.3;7;2;57.0317581;24.0514553
04.08.2020;30000.0;5.3;2;5;625.5;2641.0;13114.0;1870;34;2;2;14.7;14.7;2;1;56.9487769;24.1185381
