Darījuma datums;Darījuma summa, EUR;Pārdotā zemes kopplatība, m2;Būvju skaits;Būves virszemes stāvu skaits;Būves apbūves laukums, m2;Būves kopplatība, m2;Būves būvtilpums, m3;Būves ekspluatācijas uzsākšanas gads;Būves fiziskais nolietojums, %;Telpu grupas zemākais stāvs;Telpu grupas augstākais stāvs;Telpu grupas platība, m2;Dzīvokļa kopplatība, m2;Telpu skaits telpu grupā;Istabu skaits dzīvoklī;Platums;Garums
08.02.2022;18900.0;60.86;4;2;219.4;347.5;1272.0;1881;65;2;2;44.1;44.1;4;3;56.9212496;24.0894707
11.07.2022;78000.0;25.89;1;5;701.6;3279.8;13935.0;1910;44;2;2;70.5;70.5;8;3;56.9507868;24.1280864
01.08.2022;35000.0;258.45;3;2;212.4;327.6;1284.0;1900;60;1;1;38.7;38.7;3;1;56.932879;24.1673245
25.07.2022;18000.0;71.5;1;5;864.0;4637.0;13248.0;1962;20;4;4;57.3;56.5;8;3;56.9879032;24.2430059
01.08.2022;95000.0;172.87;1;3;740.7;1990.1;7667.0;1958;54;2;2;80.5;76.3;9;3;56.9021455;24.2028368
28.07.2022;30000.0;166.51;2;2;122.8;183.1;835.0;1929;35;1;1;33.9;33.9;3;2;56.9228853;24.092329
27.07.2022;6370.0;37.52;16;2;208.6;340.7;1321.0;1910;65;1;1;27.8;27.8;2;1;56.9562294;24.1435262
07.07.2022;115000.0;31.41;1;5;418.3;1773.2;5899.0;2017;0;4;4;44.8;44.8;3;2;56.942748;24.0933739
02.08.2022;31000.0;50.08;1;5;594.2;2311.7;8429.0;1962;25;2;2;40.9;40.9;5;2;56.9275914;24.0734402
02.08.2022;141000.0;82.47;1;4;278.7;809.1;3066.0;1880;17;4;4;71.5;71.5;5;3;56.9344157;24.0744291
03.08.2022;78090.0;23.64;2;6;586.4;3068.3;13348.0;1911;31;6;6;41.1;41.1;3;1;56.9613928;24.1313889
13.07.2022;30000.0;41.18;1;5;718.4;3358.0;11565.0;1969;30;1;1;26.0;26.0;6;1;56.9113726;24.1938595
03.08.2022;35500.0;121.58;1;3;212.3;463.8;1979.0;1938;55;1;1;44.8;44.8;7;3;56.9418496;24.1425763
02.08.2022;24208.46;32.18;1;5;612.1;2573.1;9472.0;1965;30;3;3;40.3;40.3;6;2;56.9277777;24.0767388
03.08.2022;72000.0;41.82;1;10;609.1;4992.6;15344.0;1989;16;3;3;51.5;49.2;8;2;56.9000931;24.0939228
04.08.2022;68000.0;58.8;1;5;1221.7;3018.6;14333.0;1980;28;2;2;51.7;51.7;5;2;57.0334179;24.0501279
28.07.2022;35000.0;86.9;1;4;605.8;2293.3;8011.0;1960;30;4;4;42.3;42.3;5;2;56.9011046;24.2031441
30.06.2022;142000.0;43.99;1;6;930.8;4742.0;15846.0;2004;15;4;4;59.9;45.2;3;1;56.9604785;24.1800818
13.07.2022;125000.0;63.88;1;16;3126.4;22944.8;86931.0;2006;10;8;8;66.3;61.2;6;2;56.9883371;24.1333155
02.08.2022;65000.0;11.21;1;8;1667.1;10785.7;40403.0;1978;31;4;4;45.7;45.7;7;2;56.9651315;24.1437898
02.08.2022;35000.0;5.73;1;10;850.0;7244.5;25206.0;1976;25;3;3;32.2;32.2;4;1;56.925796;24.1682424
27.07.2022;46000.0;12.57;1;5;715.5;3381.6;11535.0;1974;30;5;5;56.7;55.8;8;3;57.0459104;24.1744848
18.07.2022;30000.0;48.26;1;5;1418.3;7282.7;21909.0;1969;30;4;4;31.9;28.9;5;1;56.9002015;24.2083628
26.04.2022;20000.0;40.02;3;3;458.8;986.1;4180.0;1880;50;1;1;26.3;26.3;2;2;56.9305194;24.0773864
27.07.2022;108000.0;29.81;1;7;461.9;2564.3;11434.0;1958;30;2;2;52.1;52.1;4;2;56.9556431;24.126092
25.07.2022;38000.0;240.56;2;2;250.7;475.1;1794.0;1965;35;2;2;48.3;48.3;6;2;56.9714796;24.0617156
27.07.2022;8000.0;27.38;1;5;654.2;2571.0;9128.0;1968;18;2;2;34.7;34.7;3;2;56.9921122;24.2287777
29.07.2022;95552.2;23.36;1;5;1173.0;4515.0;17242.0;2019;0;5;5;47.8;42.3;4;2;56.9750308;24.1420713
29.07.2022;110944.5;27.13;1;5;1173.0;4515.0;17242.0;2019;0;5;5;55.5;50.9;5;3;56.9750308;24.1420713
15.07.2022;15500.0;38.75;2;4;490.3;1670.9;7087.0;1910;40;3;3;26.8;26.8;4;1;56.9931089;24.1253401
02.08.2022;28000.0;33.03;1;5;1020.0;5011.1;15471.0;1979;30;4;4;27.2;27.2;5;1;56.9513111;24.2075392
02.08.2022;113300.0;23.41;1;5;1173.0;4515.0;17242.0;2019;0;2;2;47.9;42.4;4;2;56.9750308;24.1420713
03.08.2022;25000.0;166.53;2;3;216.0;420.0;1794.0;1882;60;1;1;58.6;58.6;6;1;56.9521828;24.143963
03.08.2022;73000.0;43.7;1;5;1178.8;5009.6;17588.0;1987;36;4;4;52.3;49.3;7;2;56.9695387;24.1706084
20.07.2022;40000.0;56.19;1;5;646.4;3442.8;10109.0;1963;40;3;3;49.1;46.1;7;2;56.9831896;24.2469328
27.07.2022;57000.0;67.63;1;5;709.1;3751.7;11215.0;1966;27;4;4;46.8;45.9;7;2;56.9066885;24.1858388
27.07.2022;71900.0;83.56;1;8;396.7;2882.0;9832.0;1985;29;7;7;82.1;75.6;13;3;56.9491165;24.0029947
29.07.2022;30000.0;94.88;7;2;224.0;461.3;1811.0;1934;35;1;1;39.3;39.3;5;2;56.9225088;24.0897982
29.07.2022;20000.0;74.68;1;3;478.5;1243.5;4496.0;1963;35;3;3;29.3;29.3;4;1;56.9336756;24.1752237
25.07.2022;66357.0;33.39;3;4;335.2;903.0;3614.0;1910;18;3;3;30.3;30.3;3;2;56.9693587;24.1022666
26.07.2022;81687.0;41.11;3;2;361.3;875.0;3359.0;1910;13;2;2;37.3;37.3;3;2;56.9694791;24.1018404
26.07.2022;48000.0;56.32;1;5;877.7;4618.3;13591.0;1964;25;4;4;45.4;44.5;7;2;56.9841611;24.2481367
03.08.2022;43850.0;44.84;1;5;709.5;3563.2;11173.0;1966;40;1;1;36.4;36.4;5;2;56.9165904;24.1724722
27.07.2022;75000.0;94.35;1;5;784.8;3886.5;11697.0;1976;25;3;3;59.8;58.6;8;3;56.9573024;24.0016866
02.08.2022;168500.0;19.56;2;6;302.1;1335.1;5774.0;1912;14;4;4;70.9;70.9;5;2;56.9564532;24.1251243
02.08.2022;46000.0;82.8;2;5;610.1;2807.3;10216.0;1962;30;5;5;41.5;41.5;3;2;56.9594303;24.0642308
02.08.2022;180000.0;65.72;1;5;272.8;1057.5;4009.0;2020;0;4;4;66.6;66.6;5;3;56.9335677;24.0721857
05.08.2022;41000.0;146.92;1;2;273.5;387.0;1529.0;1960;40;2;2;42.4;42.4;5;2;56.9609844;24.0798685
04.08.2022;84000.0;20.53;1;6;1344.6;8225.0;31984.0;1892;49;3;3;206.1;206.1;17;7;56.9616788;24.1325718
05.08.2022;60000.0;56.52;1;9;1301.7;9824.2;33630.0;1989;28;8;8;50.6;47.0;7;2;56.9527553;24.1948472
05.08.2022;7000.0;27.77;1;5;654.2;2571.0;9128.0;1968;18;4;4;17.6;17.6;1;1;56.9921122;24.2287777
05.08.2022;43500.0;58.96;1;5;878.3;4657.0;13391.0;1963;20;4;4;42.3;42.3;6;2;57.0194518;24.135021
05.08.2022;32000.0;137.15;1;3;262.4;782.7;3013.0;1963;40;2;2;49.2;49.2;5;2;56.9495391;24.1659462
08.08.2022;19500.0;39.17;1;5;539.8;2618.4;8726.0;1967;25;1;1;49.6;46.3;7;2;56.9476441;24.0481844
27.07.2022;140000.0;70.66;1;5;361.4;1258.7;4245.0;2013;0;2;2;65.1;55.5;6;2;56.9143809;24.1279341
19.07.2022;40000.0;78.94;1;4;416.5;1617.6;5587.0;1960;43;2;2;41.8;41.8;6;2;56.914531;24.0976998
18.07.2022;120000.0;14.99;2;26;817.3;15031.6;57299.0;2007;0;3;3;67.5;67.5;4;2;56.9340584;24.0433853
28.07.2022;74500.0;57.72;1;5;613.8;2689.1;9603.0;1963;35;4;4;52.3;52.3;7;3;56.9808706;24.1774978
29.07.2022;248000.0;99.94;1;9;444.0;3033.0;11255.0;2019;0;9;9;110.4;105.2;8;4;56.9694342;24.2369351
01.08.2022;125000.0;18.0;1;6;651.4;3231.7;14705.0;1901;34;4;4;63.0;63.0;4;2;56.9497923;24.1405621
29.07.2022;52773.6;12.9;1;5;1173.0;4515.0;17242.0;2019;0;5;5;26.4;26.4;2;1;56.9750308;24.1420713
29.07.2022;78560.7;19.21;1;5;1173.0;4515.0;17242.0;2019;0;5;5;39.3;39.3;3;2;56.9750308;24.1420713
01.08.2022;38500.0;23.79;4;6;414.7;2177.2;8062.0;1960;29;5;5;30.7;30.2;6;1;56.944331;24.0626374
02.08.2022;57000.0;74.2;1;5;709.5;3563.2;11173.0;1966;40;4;4;60.1;59.3;7;3;56.9165904;24.1724722
02.08.2022;83000.0;24.17;3;4;241.0;804.4;3719.0;1890;41;1;1;68.4;68.4;6;3;56.9409775;24.124027
03.08.2022;51200.0;59.6;1;5;862.2;4636.7;13356.0;1962;32;4;4;47.0;46.1;7;2;56.9856457;24.2410813
03.08.2022;44000.0;55.18;1;5;705.9;3718.9;11050.0;1965;42;5;5;47.3;44.0;6;2;56.9804913;24.2519096
03.08.2022;31500.0;36.1;1;5;1598.2;7587.1;24353.0;1972;30;2;2;27.6;27.6;4;1;56.9614557;24.0231409
03.08.2022;15000.0;53.91;2;2;221.2;401.5;1420.0;1910;42;1;1;20.9;20.9;2;1;56.9862793;24.1830359
04.08.2022;30000.0;123.83;2;3;345.2;806.9;3318.0;1932;40;1;1;58.7;58.7;6;2;56.9717234;24.1669906
29.07.2022;31000.0;34.93;1;9;1054.0;8153.4;24142.0;1983;30;1;1;35.2;32.0;6;1;56.9389155;24.1993695
26.07.2022;153000.0;59.74;1;5;437.3;2002.6;6652.0;2021;0;2;2;66.6;59.8;6;3;56.9428335;24.0728885
04.08.2022;16000.0;35.84;1;3;360.4;1053.2;4167.0;1930;50;3;3;29.6;29.6;3;2;56.9877445;24.2245895
04.08.2022;56000.0;34.09;1;11;1165.3;9891.2;33515.0;1990;27;1;1;53.8;48.6;9;2;56.9454159;24.0234753
05.08.2022;48000.0;51.18;1;5;880.9;4629.4;13503.0;1963;17;1;1;44.7;44.7;6;2;56.9825117;24.2460125
03.08.2022;22000.0;50.71;1;5;872.9;4640.0;13385.0;1962;20;2;2;45.4;44.6;7;2;56.9882683;24.2424725
08.08.2022;27000.0;96.18;2;2;171.0;322.6;1187.0;1900;50;1;1;31.9;31.9;4;2;56.9377852;24.0709508
08.08.2022;45000.0;83.14;3;2;296.8;693.4;2758.0;1800;60;2;2;55.5;55.5;6;2;56.9543224;24.1375299
09.08.2022;65000.0;78.38;1;10;536.4;4121.2;15056.0;1977;15;7;7;65.9;65.9;8;3;57.0025291;24.127284
03.08.2022;38000.0;47.54;1;5;712.7;3440.1;11746.0;1968;43;2;2;38.9;35.5;7;2;56.9349609;24.1562995
09.08.2022;49900.0;66.36;1;5;459.5;2020.8;6999.0;1960;15;5;5;41.0;39.1;4;2;56.9899024;24.1334394
29.07.2022;57000.0;26.19;2;5;496.8;2013.3;8885.0;1903;55;2;2;40.8;40.8;5;2;56.9424331;24.1316615
14.07.2022;36800.0;66.69;1;5;1059.5;5373.7;16510.0;1966;30;4;4;46.3;43.9;7;2;56.9188292;24.1846848
04.08.2022;32700.0;26.38;1;9;557.9;3957.4;14062.0;1979;22;1;1;21.0;21.0;4;1;56.9417359;24.1705918
08.08.2022;53000.0;26.05;1;5;1556.6;7758.4;23978.0;1968;36;3;3;72.4;64.6;11;3;56.9065957;24.1937603
01.08.2022;115500.0;32.82;5;4;432.1;1579.6;7000.0;1890;45;4;4;63.8;63.8;4;2;56.951089;24.1368568
24.05.2022;62700.0;173.76;3;4;260.7;765.8;3018.0;1911;60;2;2;40.1;40.1;3;1;56.9602959;24.0569591
08.07.2022;56000.0;9.35;1;5;225.3;968.1;3852.0;1930;16;2;2;30.0;30.0;3;2;56.9457164;24.1111339
21.07.2022;113500.0;23.46;1;5;1173.0;4515.0;17242.0;2019;0;3;3;48.0;42.5;4;2;56.9750308;24.1420713
22.07.2022;46000.0;73.76;1;5;951.7;4532.4;15476.0;1985;27;4;4;38.5;38.5;4;1;56.9529484;24.1980288
25.07.2022;75680.0;37.47;3;2;361.3;875.0;3359.0;1910;13;2;2;34.0;34.0;3;2;56.9694791;24.1018404
21.07.2022;99115.0;50.8;3;3;290.3;661.2;2621.0;1910;18;1;1;46.1;46.1;3;2;56.9693365;24.101857
29.07.2022;100000.0;28.76;1;5;682.7;2986.4;14367.0;1910;48;1;1;75.9;75.9;7;3;56.9512566;24.1339583
02.08.2022;36000.0;50.8;1;5;875.7;4210.1;14087.0;1974;20;4;4;39.6;35.9;7;1;56.9644695;24.196068
02.08.2022;57500.0;55.77;1;6;764.7;4164.1;15038.0;1963;29;3;3;43.1;41.5;6;2;56.9877134;24.2163469
03.08.2022;76500.0;59.96;1;9;777.4;6284.1;20991.0;1982;30;1;1;78.4;71.3;14;3;56.9534554;24.1729158
04.08.2022;137500.0;34.09;2;5;772.7;3388.4;15772.0;1875;48;2;2;81.5;81.5;6;2;56.9501133;24.120492
27.07.2022;61200.0;31.96;3;4;335.2;903.0;3614.0;1910;18;2;2;29.0;29.0;3;2;56.9693587;24.1022666
04.08.2022;37000.0;40.79;1;5;1086.5;5349.6;16430.0;1969;30;5;5;29.8;28.9;5;1;56.8990749;24.2066561
29.07.2022;48000.0;62.05;1;4;251.3;921.6;3424.0;1962;25;1;1;42.4;42.4;6;2;56.9355904;24.035242
02.08.2022;8000.0;23.11;1;3;190.6;486.9;1845.0;1910;65;1;1;35.7;35.7;4;2;56.9636359;24.1513125
05.08.2022;7000.0;26.51;1;5;654.2;2571.0;9128.0;1968;18;5;5;16.8;16.8;1;1;56.9921122;24.2287777
05.08.2022;7000.0;26.98;1;5;654.2;2571.0;9128.0;1968;18;5;5;17.1;17.1;1;1;56.9921122;24.2287777
08.08.2022;30000.0;38.58;1;5;893.7;4421.9;14563.0;1984;28;5;5;42.4;35.0;6;1;56.9460026;24.1752315
03.08.2022;112100.0;31.53;1;9;746.3;6685.1;22550.0;2021;0;7;7;55.2;46.7;5;2;56.9646795;24.1865077
09.08.2022;29000.0;56.09;1;5;942.4;5007.4;14611.0;1964;29;4;4;45.0;42.5;6;2;56.913862;24.1734976
01.08.2022;23000.0;111.33;1;3;425.1;1234.7;4581.0;1960;30;1;1;43.5;43.5;5;2;56.9589488;24.0631978
03.08.2022;95000.0;50.69;1;4;1372.9;5395.1;18500.0;2011;0;4;4;55.3;44.6;5;2;56.9072463;24.1955897
27.07.2022;68000.0;88.73;3;6;630.9;2943.8;13078.0;1920;30;1;1;48.4;48.4;6;2;56.9738523;24.1095199
03.08.2022;65000.0;36.57;1;11;400.3;3319.4;11515.0;1990;0;10;10;57.7;55.1;9;2;56.9442297;24.0188569
05.08.2022;74500.0;14.29;4;6;844.3;4063.2;19883.0;1900;60;4;4;46.3;46.3;5;3;56.9540144;24.1220612
14.07.2022;28000.0;17.31;4;4;170.2;609.5;2821.0;1898;60;1;1;54.8;54.8;7;3;56.9529529;24.1318015
29.07.2022;118700.0;19.15;5;6;1238.3;6366.4;29762.0;1900;31;6;6;61.0;61.0;5;3;56.9542182;24.1233191
01.08.2022;35500.0;14.02;2;6;483.7;2175.9;9127.0;1910;21;1;1;39.7;39.7;4;1;56.9926977;24.1247252
04.08.2022;110000.0;46.74;1;5;1608.9;6955.6;23495.0;2019;0;2;2;56.7;52.2;4;2;56.9556201;24.0534049
05.08.2022;41000.0;55.19;1;5;876.0;4418.2;13652.0;1988;26;2;2;42.1;35.2;6;1;56.9465898;24.1775877
04.08.2022;15400.0;351.95;1;2;254.2;431.1;1584.0;1962;35;1;1;44.3;44.3;5;2;56.9767921;24.263074
08.08.2022;62000.0;85.45;1;5;1146.9;4976.4;16424.0;1985;20;3;3;66.0;62.9;8;3;57.0286341;24.049874
08.08.2022;139950.0;57.84;1;5;615.7;2642.2;9727.0;2021;0;2;2;73.1;68.9;5;4;56.9676522;24.1860231
29.07.2022;93000.0;83.18;1;3;415.7;1236.0;4848.0;1909;60;2;2;64.9;64.9;8;3;56.9941339;24.1279094
10.08.2022;25000.0;17.7;1;4;330.4;1004.5;4010.0;1913;15;1;1;23.1;23.1;3;1;56.9861557;24.1813065
28.07.2022;15500.0;92.41;2;2;152.9;286.4;1044.0;1900;75;2;2;17.4;17.4;2;2;56.943658;24.0515185
06.07.2022;45000.0;290.38;1;2;252.1;492.5;1901.0;1902;55;1;1;80.3;80.3;9;3;57.0294674;24.1185445
03.08.2022;35500.0;14.55;2;5;276.2;1159.4;5168.0;1912;55;3;3;27.3;27.3;2;1;56.9612798;24.1497035
01.08.2022;13800.0;18.02;1;9;1397.9;11184.0;35937.0;1984;20;3;3;45.5;36.3;6;1;56.9340881;24.1958754
04.08.2022;56500.0;33.12;1;10;1163.9;8616.3;27443.0;1990;0;9;9;51.1;48.7;8;2;56.9032677;24.0978198
08.08.2022;116000.0;70.02;1;5;1438.5;5337.7;17524.0;2019;0;5;5;45.7;42.0;4;2;56.9556183;24.1854622
09.08.2022;54600.0;33.71;1;9;1843.2;14372.9;46510.0;1983;30;6;6;49.5;48.3;7;2;56.9553072;24.1962533
01.08.2022;165000.0;20.3;1;7;558.6;2926.6;11129.0;2006;14;3;3;91.6;85.8;3;1;56.9472225;24.109034
03.08.2022;16000.0;74.91;6;2;156.4;331.1;1431.0;1880;70;2;2;60.5;60.5;6;3;56.959135;24.1393738
09.08.2022;69000.0;62.02;1;10;934.5;7404.1;22411.0;1990;27;9;9;79.0;73.7;12;4;56.9030682;24.0990178
08.08.2022;20000.0;104.5;5;4;417.0;1333.3;4796.0;1960;30;1;1;41.6;41.6;5;2;57.0381909;24.0538578
02.08.2022;76900.0;34.96;1;5;1128.6;4789.7;16744.0;2019;0;1;1;49.8;40.1;3;1;56.93899;24.2233591
13.07.2022;12900.0;119.22;6;2;497.0;824.1;3065.0;1946;55;2;2;26.0;26.0;4;1;56.9129331;24.1406655
19.07.2022;33000.0;47.11;1;5;2633.2;12091.0;41288.0;1986;20;1;1;50.4;48.6;7;2;57.0313089;24.0344907
01.08.2022;13000.0;15.64;2;5;414.9;1905.1;7771.0;1913;48;1;1;42.6;42.6;6;2;56.9483448;24.143519
29.07.2022;58000.0;155.6;1;2;205.3;436.3;1726.0;1960;30;2;2;46.2;46.2;7;2;56.9124538;24.1130895
04.08.2022;64000.0;25.35;1;10;639.2;4977.6;14450.0;1989;5;9;9;62.6;60.1;10;3;56.9043618;24.0951691
05.08.2022;65000.0;89.77;1;5;645.5;3167.7;10004.0;1978;30;1;1;67.5;64.8;9;3;56.9536239;24.2025535
26.07.2022;114000.0;22.53;1;5;1173.0;4515.0;17242.0;2019;0;2;2;46.1;46.1;3;2;56.9750308;24.1420713
08.08.2022;29500.0;49.31;3;3;305.4;703.1;2428.0;1899;37;3;3;37.8;37.8;3;1;56.9344044;24.0339254
09.08.2022;230000.0;38.65;1;6;953.2;4858.7;21776.0;1911;50;4;4;119.7;115.1;13;4;56.9565889;24.1179039
09.08.2022;25000.0;47.91;1;10;446.0;3448.9;11766.0;1991;0;6;6;39.2;35.2;5;1;56.9012337;24.0987314
09.08.2022;35000.0;146.79;1;2;316.8;533.7;1928.0;1952;40;1;1;43.3;43.3;5;2;56.9593388;24.2979271
05.08.2022;43000.0;27.76;1;6;770.2;3675.7;12769.0;1964;29;1;1;27.7;27.7;4;1;56.9428268;24.0946193
11.08.2022;79000.0;55.9;2;6;366.4;2173.4;7062.0;2005;0;3;3;49.0;44.1;5;1;56.9596007;24.1901434
08.08.2022;27000.0;47.96;1;5;880.6;3944.6;13718.0;1983;25;4;4;33.8;33.8;5;1;57.0285166;24.0542935
11.08.2022;50000.0;67.23;1;5;528.7;2722.3;8257.0;1968;25;2;2;62.4;59.5;8;3;56.9160054;24.0900506
08.08.2022;54000.0;102.41;1;5;638.0;3175.8;9712.0;1970;30;5;5;68.6;65.3;9;3;56.9705153;24.0587072
03.08.2022;15000.0;35.68;4;2;175.4;291.3;1140.0;1905;65;1;1;30.6;30.6;4;2;56.9621429;24.1391279
04.08.2022;56500.0;24.66;2;6;509.4;2418.7;10314.0;1912;55;3;3;51.6;51.6;5;2;56.9589228;24.1415203
18.07.2022;268000.0;37.67;1;6;648.8;2913.0;13185.0;1910;50;2;2;123.9;123.9;10;5;56.960727;24.1021059
28.07.2022;14000.0;78.97;3;2;428.6;706.6;2725.0;1900;45;2;2;23.3;23.3;2;1;57.0191636;24.1268697
03.08.2022;245000.0;70.23;3;5;490.7;2242.2;7620.0;1880;24;3;3;111.2;111.2;7;3;56.957501;24.107514
26.07.2022;24500.0;90.24;5;2;177.5;404.5;1589.0;1890;60;1;1;33.5;33.5;3;1;56.9506403;24.145847
03.08.2022;23000.0;36.76;1;7;932.5;5042.3;16287.0;1982;20;3;3;30.8;29.6;6;1;56.9416608;24.1995135
10.08.2022;30000.0;29.19;1;5;1453.1;6842.1;23350.0;1971;20;1;1;25.8;25.8;4;1;56.9156808;24.1861987
28.07.2022;114100.0;32.1;1;9;746.3;6685.1;22550.0;2021;0;6;6;56.2;48.8;4;2;56.9646795;24.1865077
09.08.2022;30000.0;41.45;1;10;524.0;4012.4;16004.0;1973;31;3;3;35.3;35.3;4;1;57.0050778;24.1279213
03.08.2022;99000.0;31.48;1;5;437.3;2002.6;6652.0;2021;0;1;1;35.1;35.1;3;2;56.9428335;24.0728885
10.08.2022;75000.0;71.91;1;5;819.8;3141.3;12736.0;1958;35;4;4;56.3;55.1;11;2;56.981434;24.1961274
10.08.2022;16000.0;41.45;1;5;589.8;2655.0;9644.0;1966;30;4;4;41.3;40.7;6;2;57.0086499;24.1238395
10.08.2022;35000.0;52.38;1;5;600.3;2837.5;9710.0;1962;38;1;1;41.4;41.4;6;2;56.9877717;24.2306436
08.08.2022;13500.0;41.58;1;6;781.1;4588.5;14394.0;1984;35;3;3;43.2;35.7;7;1;57.0269742;24.042278
10.08.2022;125400.0;24.42;1;5;730.9;4010.9;14781.0;1913;38;5;5;65.8;65.8;8;2;56.9609044;24.0985688
11.08.2022;37000.0;44.89;1;5;877.0;4009.3;13725.0;1977;30;4;4;34.3;34.3;4;1;56.942631;24.1700086
10.08.2022;33900.0;36.72;1;5;882.7;4377.7;13970.0;1981;25;2;2;42.1;34.5;7;1;56.9499261;24.2003044
11.08.2022;47000.0;82.6;2;5;610.1;2807.3;10216.0;1962;30;4;4;41.4;41.4;5;2;56.9594303;24.0642308
11.08.2022;29500.0;35.19;1;5;732.2;3474.5;11619.0;1966;29;5;5;26.1;26.1;4;1;56.9793806;24.1714806
12.08.2022;12500.0;25.83;1;3;622.3;1480.8;6121.0;1898;50;3;3;31.3;31.3;2;1;56.9906855;24.1222604
22.06.2022;74500.0;82.13;1;5;832.1;4030.5;12564.0;1979;18;4;4;65.5;64.2;11;3;56.9524549;24.1992529
26.07.2022;55000.0;45.39;1;5;784.7;3617.6;12870.0;1965;35;3;3;41.2;41.2;5;2;56.9666979;24.1260671
10.08.2022;14000.0;22.9;1;10;1163.9;8616.3;27443.0;1990;0;4;4;35.9;32.7;7;1;56.9032677;24.0978198
10.08.2022;104184.0;93.83;1;5;1221.7;3018.6;14333.0;1980;28;2;2;84.1;82.7;6;3;57.0334179;24.0501279
11.08.2022;70000.0;52.44;1;12;537.1;5547.6;18374.0;1986;15;4;4;73.9;67.1;9;3;56.9432495;24.208854
15.08.2022;100000.0;16.42;1;6;993.7;5364.1;22611.0;1920;40;5;5;50.1;50.1;3;2;56.9565368;24.1171321
09.08.2022;8300.0;51.38;3;4;260.7;765.8;3018.0;1911;60;2;2;20.3;20.3;2;1;56.9602959;24.0569591
21.07.2022;25000.0;30.37;1;5;1054.9;4727.2;16671.0;1964;35;1;1;27.9;27.9;4;1;56.9797593;24.1725506
04.08.2022;128000.0;53.32;1;6;800.5;2780.5;12963.0;1986;21;5;5;66.9;65.2;8;3;56.9593334;24.1229069
09.08.2022;70000.0;100.04;1;9;609.5;4710.4;15545.0;1980;18;9;9;76.9;72.0;10;4;56.9003528;24.1455468
29.07.2022;63210.0;33.17;3;4;335.2;903.0;3614.0;1910;18;4;4;30.1;30.1;3;2;56.9693587;24.1022666
10.08.2022;35000.0;45.56;1;5;594.8;2798.3;9708.0;1960;30;1;1;39.6;39.6;6;2;56.9442106;24.058925
09.08.2022;98500.0;75.82;1;9;790.1;6207.0;20744.0;1985;29;4;4;91.1;85.5;14;4;56.9491121;24.0007677
03.08.2022;70000.0;79.29;1;6;892.1;5056.3;16583.0;2015;0;6;6;54.3;46.9;4;2;56.9123003;24.1082469
10.08.2022;11000.0;47.99;2;4;374.4;1239.2;4812.0;1910;48;2;2;30.1;30.1;2;1;56.9348313;24.0754361
08.08.2022;16000.0;53.68;1;2;352.8;606.6;2550.0;1900;56;1;1;15.7;15.7;1;1;56.9517178;24.0671373
11.08.2022;46900.0;105.24;1;3;253.5;758.6;2717.0;1966;20;3;3;46.9;46.9;5;2;56.9135599;24.1104302
08.08.2022;173000.0;55.57;1;6;306.9;1592.2;6889.0;1936;55;1;1;82.0;82.0;6;3;56.9631752;24.1220153
11.08.2022;82000.0;63.59;4;6;1854.3;9219.6;40406.0;1958;31;5;5;64.9;64.9;9;2;56.9647041;24.1474817
11.08.2022;57000.0;109.7;1;4;605.8;2293.3;8011.0;1960;30;1;1;53.4;53.4;7;3;56.9011046;24.2031441
11.08.2022;58000.0;66.61;1;5;723.7;3546.7;10978.0;1971;30;3;3;60.4;59.5;8;3;56.945136;24.0569144
11.08.2022;36000.0;50.32;1;5;875.7;4210.1;14087.0;1974;20;4;4;39.2;35.5;7;1;56.9644695;24.196068
14.06.2022;79500.0;36.04;1;5;273.9;1208.4;4987.0;1935;40;1;1;45.1;45.1;6;2;56.9589901;24.1370951
29.07.2022;28500.0;69.68;1;5;1443.5;7200.9;21990.0;1969;30;2;2;45.2;44.3;7;2;56.8993643;24.2112243
10.08.2022;65000.0;73.17;1;10;2330.1;18995.3;64387.0;1986;28;4;4;78.1;70.9;13;3;56.9475045;24.0027751
25.07.2022;118300.0;25.37;1;5;1173.0;4515.0;17242.0;2019;0;5;5;51.9;51.9;4;2;56.9750308;24.1420713
12.08.2022;41500.0;41.83;1;5;915.9;4242.5;14442.0;1982;15;2;2;38.9;35.1;7;1;56.9543394;24.1853561
12.08.2022;28500.0;177.18;2;2;492.6;783.5;3276.0;1949;30;2;2;38.3;38.3;4;1;56.9324467;24.1720712
15.08.2022;54500.0;54.35;1;5;1290.1;6032.6;19848.0;1982;30;2;2;53.2;51.3;7;2;56.9463363;24.1693072
29.07.2022;51903.0;26.23;3;4;335.2;903.0;3614.0;1910;18;4;4;23.8;23.8;2;1;56.9693587;24.1022666
11.08.2022;80000.0;73.18;1;5;1040.6;5100.0;17430.0;1973;15;2;2;58.4;55.4;8;3;57.0057037;24.1264667
15.07.2022;31500.0;33.63;1;13;572.4;4965.1;18718.0;1972;31;11;11;37.3;32.1;5;1;56.9871334;24.2272849
15.08.2022;56000.0;38.56;1;10;600.5;4928.8;15143.0;1981;10;6;6;50.9;48.5;8;2;56.9037896;24.0958623
16.08.2022;11000.0;21.24;1;5;1071.3;5101.8;17431.0;1969;20;1;1;26.0;26.0;6;1;56.9147065;24.1860581
12.07.2022;91500.0;122.1;1;6;919.5;3636.4;15070.0;1976;31;1;1;80.8;70.4;9;3;56.9525861;24.0654302
