Darījuma summa, EUR;Būvju skaits;Būves virszemes stāvu skaits;Būves kopplatība, m2;Būves ekspluatācijas uzsākšanas gads;Būves fiziskais nolietojums, %;Telpu grupas platība, m2;Telpu skaits telpu grupā;Istabu skaits dzīvoklī;Telpu grupas vidējais stāvs;Gads;sezona_Pavasaris;sezona_Rudens;sezona_Vasara;sezona_Ziema;Platums;Garums
95800.0;1;8;5117.0;2013;0;76.9;7;3;1.0;2021;0;0;1;0;56.9645426;24.0149984
48000.0;1;10;9669.1;1977;31;61.7;12;4;1.0;2021;0;0;1;0;56.9593905;24.0030852
34875.0;1;5;5871.6;1975;25;27.3;4;1;2.0;2021;0;0;1;0;56.9573005;24.1964109
44900.0;1;9;16102.9;1972;31;48.5;7;2;3.0;2021;0;0;1;0;56.959854;24.1771969
30500.0;1;5;2051.7;1964;29;29.2;4;1;1.0;2021;0;0;1;0;56.9697988;24.0996156
27500.0;2;10;4116.8;1990;5;41.7;5;1;6.0;2021;0;0;1;0;56.9849497;24.1699683
24000.0;2;5;6965.9;1973;30;49.6;7;2;2.0;2021;0;0;1;0;56.999498;24.1182117
30000.0;1;5;4070.1;1975;30;38.3;6;2;5.0;2021;0;0;1;0;56.9565296;24.0042133
57900.0;1;9;4847.7;1975;31;59.5;7;3;8.0;2021;0;0;1;0;56.9286835;24.1709581
36000.0;1;5;3014.3;1980;30;51.7;8;2;4.0;2021;0;0;1;0;57.0330104;24.0990552
36500.0;1;5;4151.9;1979;30;38.5;7;1;3.0;2021;0;0;1;0;56.9567726;24.1692485
52500.0;1;5;5786.8;1972;30;48.1;7;2;3.0;2021;0;0;1;0;56.9607587;24.0222638
74000.0;1;5;3179.3;1973;20;67.5;9;3;3.0;2021;0;0;1;0;56.9602541;24.0075292
38000.0;1;12;4717.1;1980;30;32.1;5;1;8.0;2021;0;0;1;0;56.986497;24.2222778
17000.0;1;5;4399.5;1988;20;41.9;6;1;3.0;2021;0;0;1;0;56.9443107;24.1755834
38500.0;1;5;4983.5;1970;30;54.0;8;3;4.0;2021;0;0;1;0;56.9690801;24.0539456
53500.0;1;9;8342.9;1981;20;52.6;8;2;7.0;2021;0;0;1;0;56.9346737;24.1958842
62000.0;1;9;6270.6;1982;30;76.9;10;3;2.0;2021;0;0;1;0;56.9516359;24.1767942
55500.0;1;5;3169.3;1970;20;61.9;8;3;4.0;2021;0;0;1;0;56.9716548;24.0589831
13600.0;1;5;5829.0;1984;28;37.1;5;2;4.0;2020;0;1;0;0;56.9563147;24.1830717
30500.0;1;5;3686.7;1963;30;44.0;6;2;4.0;2021;0;0;1;0;56.9123302;24.1864734
17300.0;1;5;4450.6;1983;14;43.4;6;1;2.0;2021;0;0;1;0;57.0345975;24.0942389
45500.0;1;5;5367.0;1969;30;58.3;6;3;1.0;2021;0;0;1;0;56.9626537;24.1790257
30000.0;1;5;5900.8;1968;30;49.1;8;2;1.0;2021;0;0;1;0;56.9060502;24.1955339
18000.0;1;5;3544.7;1973;35;43.8;6;2;3.0;2021;0;0;1;0;56.9580858;24.1729681
9866.0;1;5;5756.1;1973;30;32.8;6;1;1.0;2021;0;0;1;0;56.9405127;24.1530172
80000.0;1;8;4472.9;1987;30;75.7;9;3;4.0;2021;0;0;1;0;56.9382049;24.1861677
61000.0;1;5;3304.2;1966;31;72.4;9;4;4.0;2021;0;0;1;0;56.9584608;24.2933013
47000.0;1;12;5304.3;1977;31;56.3;7;2;2.0;2021;0;0;1;0;56.9528806;24.0319138
194000.0;1;2;745.7;2004;0;152.8;7;2;1.5;2021;0;0;1;0;56.9364694;24.1864972
5400.0;3;2;570.0;1940;40;22.9;3;1;2.0;2021;0;0;1;0;57.0440606;24.1729066
50000.0;1;5;4040.6;1978;40;54.6;9;3;4.0;2021;0;0;1;0;56.9706046;24.2312083
23000.0;1;5;5903.7;1969;33;49.0;7;2;1.0;2020;0;1;0;0;56.9700431;24.0607625
41000.0;1;9;4862.8;1984;10;50.1;8;2;6.0;2021;0;0;1;0;56.9991726;24.1231464
45000.0;1;5;3668.8;1969;30;59.2;7;3;1.0;2021;0;0;1;0;56.9637758;24.177055
28000.0;1;9;7461.0;1986;15;62.9;9;3;2.0;2021;0;0;1;0;56.9402309;24.2090021
34500.0;1;5;3833.9;1965;35;47.0;7;3;5.0;2021;0;0;1;0;56.9109116;24.1752766
23550.0;3;5;1984.3;1910;60;29.3;3;1;5.0;2021;0;0;1;0;56.9341266;24.0708911
48630.0;1;5;6625.6;1967;20;55.0;7;3;5.0;2021;0;0;1;0;56.9540634;24.0484494
10000.0;1;2;1460.3;1957;50;19.7;2;1;1.0;2021;0;0;1;0;56.9653592;24.1794512
84850.0;1;10;7368.5;1972;25;74.8;11;4;6.0;2021;0;0;1;0;56.9451837;24.0506319
44000.0;1;5;3686.5;1962;20;42.2;6;2;5.0;2021;0;0;1;0;56.9676713;24.0492337
8500.0;1;3;877.3;1959;35;17.8;4;1;1.0;2021;0;0;1;0;56.9132763;24.2071919
54000.0;1;9;7187.5;1973;31;49.7;8;2;2.0;2021;0;0;1;0;56.9633752;24.1876626
44580.0;1;5;6719.6;1967;30;55.0;7;3;1.0;2021;0;0;1;0;57.029896;24.1032934
187300.0;2;5;3735.9;2005;0;152.9;3;1;5.0;2020;0;0;1;0;56.983814;24.1634656
33500.0;1;9;4889.4;1980;31;33.1;7;1;6.0;2021;0;0;1;0;56.9638016;24.234118
24000.0;1;7;7567.9;1988;0;54.2;7;2;2.0;2021;0;0;1;0;56.9842676;24.1688869
55000.0;1;10;9888.3;1990;10;51.5;6;2;8.0;2021;0;0;1;0;56.9005863;24.0969427
20000.0;1;6;9302.4;1995;24;33.6;5;1;4.0;2021;0;0;1;0;56.9395099;24.0343924
49900.0;1;5;3597.6;1966;31;41.4;5;2;4.0;2021;0;0;1;0;56.9636118;24.1694839
78000.0;1;16;7065.8;1995;10;73.1;9;3;10.0;2021;0;0;1;0;56.9326835;24.2039465
67600.0;1;10;9160.6;1988;0;74.6;13;3;3.0;2021;0;0;1;0;56.94669;24.0149681
41580.0;1;5;18366.9;2007;3;46.2;4;2;1.0;2021;0;0;1;0;56.9562778;24.2433428
16000.0;1;9;7343.9;1975;31;32.3;4;1;9.0;2020;0;0;0;1;56.9278879;24.1716217
36500.0;1;5;3624.6;1963;33;54.5;9;3;4.0;2021;1;0;0;0;56.9677582;24.0478677
10800.17;1;12;5552.9;1982;20;49.5;4;1;12.0;1999;1;0;0;0;56.9518574;24.182304
55000.0;1;6;4453.1;2006;0;49.2;5;2;3.0;2021;0;0;1;0;56.964005;24.1726397
35000.0;1;9;2472.2;1978;31;33.4;4;1;9.0;2021;0;0;1;0;56.9571551;24.1907896
47000.0;1;9;7233.2;1978;30;50.5;10;2;1.0;2021;0;0;1;0;56.9602686;24.2333831
22900.0;1;5;4013.9;1973;30;34.2;4;1;3.0;2021;0;0;1;0;56.9579481;24.2910378
40000.0;1;10;4864.7;1975;31;36.1;6;1;2.0;2021;0;0;1;0;56.9657243;24.0225311
54000.0;1;5;3371.4;1981;15;46.0;6;2;3.0;2021;0;0;1;0;56.968351;24.1768565
29000.0;1;5;5358.1;1978;33;26.9;5;1;2.0;2021;0;0;1;0;56.9699228;24.2317878
31140.0;1;5;2539.5;1969;30;46.7;9;2;3.0;2021;0;0;1;0;56.9776366;24.1741501
50500.0;1;11;9911.7;1991;5;57.0;9;2;3.0;2021;0;0;1;0;56.901998;24.0881536
22900.0;1;5;7166.6;1971;25;33.5;5;1;1.0;2021;0;0;1;0;56.9644716;24.1709418
47680.0;1;12;5613.7;1984;30;48.2;5;1;8.0;2021;0;0;1;0;56.9496417;24.1960541
50000.0;1;5;3592.7;1966;34;41.4;5;2;3.0;2021;0;0;1;0;56.9634021;24.1703501
15000.0;1;5;4171.1;1977;25;38.8;7;1;5.0;2021;0;0;1;0;56.9825984;24.1900977
20000.0;1;5;4693.2;1964;30;47.2;7;2;5.0;2021;0;0;1;0;56.9668835;24.177792
74950.0;1;13;4411.8;1972;31;79.7;6;3;2.0;2021;0;0;1;0;56.9509735;24.0497749
80000.0;1;12;5304.3;1977;31;72.5;7;3;2.0;2021;0;0;1;0;56.9528806;24.0319138
83000.0;1;5;3853.5;1977;30;69.4;8;3;3.0;2021;0;0;1;0;56.9588949;24.150039
20000.0;1;5;4099.3;1970;25;22.5;5;1;1.0;2021;0;0;1;0;56.9698411;24.0677861
57500.0;1;9;7187.5;1973;31;49.8;8;2;2.0;2021;0;0;1;0;56.9633752;24.1876626
26000.0;2;5;3387.8;1966;30;25.2;4;1;1.0;2021;0;0;1;0;56.9882251;24.1643019
89000.0;2;6;6849.0;1912;60;98.3;10;4;6.0;2021;0;0;1;0;56.9642811;24.1404153
44000.0;1;5;3589.6;1967;40;59.3;7;3;1.0;2021;0;0;1;0;56.920876;24.179963
18000.0;1;9;2363.1;1982;20;49.4;9;2;1.0;2021;0;0;1;0;56.9734604;24.2371109
40500.0;1;5;3927.2;1982;28;33.6;5;1;4.0;2021;0;0;1;0;56.94384;24.1696584
32500.0;1;11;2212.8;1984;15;31.8;5;1;4.0;2021;0;0;1;0;56.9348544;24.208687
33500.0;1;5;3612.8;1971;30;39.1;6;2;5.0;2021;0;0;1;0;56.9460243;24.059037
48403.25;1;5;2334.5;1987;10;38.9;4;1;3.0;2021;0;0;1;0;56.9760575;24.1434376
31800.0;1;14;4780.6;1978;30;35.7;4;1;3.0;2021;0;0;1;0;56.9880365;24.2343561
19400.0;1;5;3440.2;1964;22;44.9;5;2;5.0;2021;0;0;1;0;56.9739018;24.1416475
17700.0;1;2;248.9;1953;25;43.7;6;2;1.0;2021;0;0;1;0;57.0436839;24.1724059
38500.0;1;5;3743.0;1966;35;46.8;7;2;1.0;2021;0;0;1;0;56.9075903;24.1840848
62500.0;1;5;2995.8;1978;15;55.9;9;3;2.0;2021;0;0;1;0;57.0325879;24.1060038
16000.0;1;5;7685.7;1968;34;48.7;8;2;2.0;2021;0;0;1;0;56.9063938;24.205876
35000.0;1;12;4556.2;1975;25;44.9;7;2;4.0;2021;0;0;1;0;56.9210382;24.1815711
45500.0;1;9;12076.3;1987;10;50.3;8;2;1.0;2021;0;0;1;0;56.9421883;24.22545
30000.0;1;9;7551.0;1984;28;52.1;8;2;2.0;2021;0;0;1;0;56.9373722;24.2074798
49000.0;1;5;3900.8;1973;20;54.2;8;3;2.0;2021;0;0;1;0;56.9626043;24.0027839
35700.0;1;5;3847.1;1966;35;45.5;7;2;5.0;2021;0;0;1;0;56.9056022;24.1857982
34500.0;1;5;3582.1;1970;30;61.2;8;3;4.0;2021;0;0;1;0;56.9220461;24.1731045
33000.0;1;5;3961.1;1980;15;51.1;8;2;3.0;2021;0;0;1;0;57.0326625;24.0962298
11000.0;1;3;936.5;1960;35;16.8;4;1;1.0;2021;0;0;1;0;56.9129428;24.2066207
27000.0;1;5;4549.1;1979;20;36.5;4;2;3.0;2021;0;0;1;0;57.0371419;24.0926827
30000.0;1;5;4166.7;1987;15;38.8;6;1;2.0;2021;0;0;1;0;56.9414767;24.2259877
39650.0;1;5;5169.0;1974;30;55.4;7;2;2.0;2021;0;0;1;0;57.0289869;24.1019077
80000.0;1;9;8438.2;2007;10;59.5;5;2;8.0;2021;0;0;1;0;56.9409936;24.2201132
84250.0;1;10;24003.5;1994;24;77.1;11;3;5.0;2021;0;0;1;0;56.900682;24.0839571
51000.0;1;5;3751.0;1966;20;58.9;9;3;4.0;2021;0;0;1;0;56.9109785;24.1863662
55000.0;1;9;7436.0;1988;10;50.6;8;2;8.0;2021;0;0;1;0;56.9409468;24.2267949
35500.0;2;5;3605.1;1968;30;39.3;7;2;5.0;2021;0;0;1;0;56.9162167;24.0884074
36000.0;2;5;3009.9;1983;10;34.0;6;1;3.0;2021;0;0;1;0;56.9325077;24.1828525
60000.0;1;9;4925.6;1974;31;58.7;7;3;2.0;2021;0;0;1;0;56.9015765;24.2151134
32700.0;1;5;5737.8;1977;30;27.0;4;1;5.0;2021;0;0;1;0;56.9555696;23.9988955
12500.0;1;5;3537.5;1968;30;38.4;6;2;4.0;2021;0;0;1;0;56.9156879;24.1692501
98000.0;1;10;9479.2;1987;15;94.6;14;4;2.0;2021;0;0;1;0;56.9431193;24.0054657
31000.0;1;13;4968.6;1977;31;35.7;5;1;6.0;2021;0;0;1;0;56.9039755;24.1985773
14395.0;1;9;2517.9;1978;15;50.5;7;2;4.0;2021;0;0;1;0;57.0306764;24.1099126
16000.0;1;11;13465.2;1991;26;77.1;12;3;8.0;2021;0;0;1;0;56.9025155;24.085513
45000.0;1;9;9292.8;1981;15;45.8;6;1;8.0;2021;0;0;1;0;56.9509787;24.1823929
35000.0;1;5;2799.6;1961;30;41.5;4;2;3.0;2021;0;0;1;0;56.9662517;24.0485209
26000.0;1;13;4972.8;1987;0;29.5;5;1;6.0;2021;0;0;1;0;56.8990769;24.0831344
25000.0;1;9;3445.7;1989;10;39.3;6;1;1.0;2021;0;0;1;0;57.0398659;24.1026516
30000.0;1;5;3563.9;1970;30;36.8;5;2;1.0;2021;0;0;1;0;56.9556268;24.046309
34000.0;1;5;4129.8;1976;20;49.9;7;2;3.0;2021;0;0;1;0;56.9576477;24.0038443
35900.0;6;3;735.8;1960;30;40.5;6;2;2.0;2021;0;0;1;0;56.9325474;24.0559439
49500.0;1;5;7730.6;1969;30;54.4;7;3;2.0;2021;0;0;1;0;56.9038581;24.2055088
71500.0;1;5;5230.7;1968;20;74.4;9;4;2.0;2021;0;0;1;0;56.9369714;24.04205
8585.0;1;5;5273.9;1973;30;28.6;4;1;3.0;2021;0;0;1;0;57.0412143;24.0298378
48000.0;2;5;1917.8;1914;48;48.2;6;2;1.0;2021;0;0;1;0;56.9472752;24.1418625
22900.0;1;3;1503.5;1960;15;42.5;5;2;1.0;2021;0;0;1;0;57.0357318;24.092874
78900.0;1;3;1646.8;1973;55;72.4;7;3;3.0;2021;0;0;1;0;56.9788057;24.1635833
76000.0;1;18;11800.8;2006;0;61.1;5;2;3.0;2021;0;0;1;0;56.9609791;24.0168635
36500.0;1;9;9635.4;1978;31;31.6;7;1;2.0;2021;0;0;1;0;56.9610193;24.2354903
47000.0;1;9;7174.0;1978;32;50.3;10;2;2.0;2021;0;0;1;0;56.9606777;24.232555
66000.0;1;5;5202.1;1971;30;61.6;8;3;2.0;2021;0;0;1;0;56.9339985;24.1542297
75000.0;1;12;5552.9;1982;20;73.6;9;3;5.0;2021;0;0;1;0;56.9518574;24.182304
19800.0;1;2;1460.3;1957;50;19.2;1;1;1.0;2021;0;0;1;0;56.9653592;24.1794512
18600.0;1;5;12091.0;1986;20;35.2;5;1;3.0;2021;0;0;1;0;57.0313089;24.0344907
55000.0;1;10;8894.3;1974;31;50.5;6;2;2.0;2021;0;0;1;0;56.9642489;24.0237934
86360.0;1;11;17147.3;1991;27;76.8;9;3;5.0;2021;0;0;1;0;56.9014064;24.0854235
100000.0;1;11;13862.7;1989;16;94.3;14;4;1.0;2021;0;0;1;0;56.9452467;24.0203361
74000.0;1;9;9292.8;1981;15;78.3;11;3;5.0;2021;0;0;1;0;56.9509787;24.1823929
53000.0;1;5;5062.4;1975;30;59.3;10;3;3.0;2021;0;0;1;0;57.0411829;24.0268437
110000.0;1;6;5003.4;1957;30;79.4;9;3;2.0;2021;0;0;1;0;56.944012;24.1243413
43000.0;1;9;7679.2;1988;15;49.8;8;2;8.0;2021;0;0;1;0;56.9441551;24.2123353
43000.0;1;5;4065.6;1974;35;49.3;7;2;2.0;2021;0;0;1;0;56.9667403;24.0181452
35000.0;1;10;6350.4;1975;31;51.4;9;2;2.0;2021;0;0;1;0;56.9657429;24.0213208
31600.0;1;5;5272.6;1968;20;38.8;7;2;3.0;2021;0;0;1;0;57.0292441;24.1060092
43000.0;1;10;12461.3;1975;31;49.3;7;2;9.0;2021;0;0;1;0;56.9617793;24.0533485
34500.0;1;7;4574.0;1991;5;30.3;4;1;5.0;2021;0;0;1;0;56.9429502;24.0744106
69000.0;1;5;3592.4;1970;27;61.6;8;3;2.0;2021;0;0;1;0;56.9148987;24.0928818
41900.0;1;5;3833.9;1965;35;49.0;7;2;4.0;2021;0;0;1;0;56.9109116;24.1752766
30000.0;1;10;4887.1;1977;15;51.8;6;2;2.0;2021;0;0;1;0;56.9578947;24.0056266
31300.0;1;5;3626.0;1962;25;29.7;4;1;4.0;2021;0;0;1;0;56.9962366;24.1282079
46000.0;1;5;3174.1;1977;30;48.8;9;2;5.0;2021;0;0;1;0;56.9542457;24.0019376
24000.0;4;3;372.0;1900;55;58.0;4;3;2.0;2021;0;0;1;0;56.9699158;24.1034397
32000.0;1;13;5116.3;1976;20;34.7;5;1;6.0;2021;0;0;1;0;56.9090279;24.1834002
28500.0;1;5;4549.1;1979;20;36.2;5;1;4.0;2021;0;0;1;0;57.0371419;24.0926827
35000.0;1;4;3034.2;1964;30;30.1;4;1;1.0;2021;0;0;1;0;56.9655371;24.1895219
40000.0;1;5;3576.1;1969;25;37.1;6;2;3.0;2021;0;0;1;0;56.9621551;24.1804967
61000.0;1;12;5613.7;1984;30;75.5;8;3;8.0;2021;0;0;1;0;56.9496417;24.1960541
19000.0;1;5;3599.6;1969;25;29.0;4;1;1.0;2021;0;0;1;0;56.9611276;24.1800113
30000.0;1;5;4241.7;1989;10;39.3;6;1;3.0;2021;0;0;1;0;56.9403758;24.1866171
48500.0;1;9;4860.5;1975;20;49.2;7;2;6.0;2021;0;0;1;0;56.9252478;24.1705054
68000.0;1;10;6307.2;2007;9;44.1;4;1;5.0;2021;0;0;1;0;56.9480774;24.0550922
53000.0;1;9;6174.6;1982;30;58.4;10;2;8.0;2021;0;0;1;0;56.95168;24.1756791
47000.0;1;13;4342.5;1980;30;48.5;5;2;8.0;2021;0;0;1;0;56.9154704;24.1757617
27600.0;1;5;6988.0;1975;25;52.7;7;2;3.0;2021;1;0;0;0;57.0361549;24.0268851
10400.0;1;5;4451.5;1983;15;43.4;6;1;1.0;2021;1;0;0;0;57.0345906;24.0951728
31680.0;1;5;18366.9;2007;3;35.2;3;2;1.0;2021;1;0;0;0;56.9562778;24.2433428
92773.0;2;10;5935.7;2015;3;76.8;6;2;2.0;2021;1;0;0;0;56.9408106;24.2298719
55000.0;1;9;4862.8;1984;10;49.7;8;2;4.0;2021;0;0;1;0;56.9991726;24.1231464
24000.0;1;13;4521.1;1978;31;34.6;5;1;4.0;2021;0;0;1;0;57.0379687;24.03059
40000.0;1;5;7175.1;1967;31;45.1;7;2;5.0;2021;0;0;1;0;56.9217751;24.1782667
52400.0;1;5;3466.5;1969;25;59.3;9;3;4.0;2021;0;0;1;0;56.9365948;24.0412804
6000.0;1;10;9582.4;1982;25;32.5;6;1;9.0;2021;0;0;1;0;56.9307267;24.1643668
48500.0;1;5;3462.5;1965;35;46.0;7;2;4.0;2021;0;0;1;0;56.9096668;24.1767581
61000.0;1;6;4551.4;1966;32;42.3;6;2;3.0;2021;0;0;1;0;56.9713503;24.1299872
40000.0;1;5;3594.0;1963;20;40.4;6;2;3.0;2021;0;0;1;0;56.9678942;24.0492771
76000.0;1;18;11164.3;2008;9;59.7;4;2;5.0;2021;0;0;1;0;56.9611618;24.0146205
32000.0;2;5;2849.3;1964;30;42.8;7;2;3.0;2021;0;0;1;0;56.9403989;24.145726
18500.0;1;4;2964.1;1962;40;12.9;4;1;1.0;2021;0;0;1;0;56.9117837;24.1930981
26600.0;1;4;2704.2;1967;30;31.5;8;2;2.0;2021;0;0;1;0;57.0353671;24.092134
49100.0;1;9;6284.0;1988;10;62.4;10;3;8.0;2021;0;0;1;0;57.0377335;24.0952148
51000.0;2;10;5935.7;2015;3;33.0;3;1;6.0;2021;0;0;1;0;56.9408106;24.2298719
15500.0;1;5;3369.7;1968;30;42.0;7;2;2.0;2021;0;0;1;0;56.9565742;24.0681873
142350.0;1;5;18366.9;2007;3;90.3;7;4;4.0;2021;0;0;1;0;56.9562778;24.2433428
30000.0;1;5;3074.3;1972;30;65.8;9;3;4.0;2021;0;0;1;0;56.9543887;24.0253485
58000.0;1;9;10168.7;1982;30;63.7;9;3;5.0;2021;0;0;1;0;56.9384689;24.1996831
41000.0;1;4;3034.2;1964;30;40.5;5;2;1.0;2021;0;0;1;0;56.9655371;24.1895219
23000.0;1;4;2309.6;1959;35;40.1;5;2;4.0;2021;0;0;1;0;56.9663803;24.1769624
19000.0;1;4;3519.5;1963;31;18.9;3;1;4.0;2021;0;0;1;0;56.9672864;24.181126
34000.0;1;5;5152.9;1968;20;49.9;7;2;4.0;2021;0;0;1;0;56.9107481;24.1913188
65000.0;1;9;4781.4;1972;25;61.3;9;3;3.0;2021;0;0;1;0;56.9608354;24.1869068
21000.0;1;5;3599.6;1969;25;29.8;5;1;2.0;2021;0;0;1;0;56.9611276;24.1800113
67000.0;1;12;5397.6;1977;31;72.1;10;3;5.0;2021;0;0;1;0;56.953042;24.0249414
32000.0;1;5;1836.0;1965;40;41.8;5;2;3.0;2021;0;0;1;0;56.9682323;24.1837253
59165.0;1;7;4682.4;1993;27;57.3;7;2;1.0;2021;0;0;1;0;56.9101473;24.0971509
61500.0;1;9;9635.4;1978;31;63.8;10;3;4.0;2021;0;0;1;0;56.9610193;24.2354903
25000.0;1;9;6785.5;1980;15;45.5;7;1;5.0;2021;0;0;1;0;56.9545666;24.1788989
37000.0;1;5;4918.8;1982;15;47.3;5;2;5.0;2021;0;0;1;0;56.9981525;24.1193478
32000.0;1;9;7461.5;1975;31;32.8;4;1;5.0;2021;0;0;1;0;56.9306408;24.1741025
41000.0;1;5;3029.4;1980;28;56.4;8;3;5.0;2021;0;0;1;0;57.0338662;24.0965147
38450.0;1;5;4783.9;1974;30;50.0;7;2;5.0;2021;0;0;1;0;56.9626401;24.0163578
25500.0;1;5;3902.0;1980;10;27.3;5;1;2.0;2021;0;0;1;0;57.0327873;24.0949748
50000.0;1;10;4972.0;1990;5;51.1;8;2;8.0;2021;0;0;1;0;56.9007678;24.0970048
81000.0;1;5;4734.5;1973;20;65.9;10;3;4.0;2021;0;0;1;0;56.9608823;24.0004156
44000.0;1;5;3631.6;1971;30;38.7;6;2;2.0;2021;0;0;1;0;56.9569562;24.1799995
5700.0;3;2;479.3;1949;70;32.4;3;1;2.0;2021;0;0;1;0;56.9990344;24.0865788
25200.0;1;5;3741.7;1964;30;43.8;7;2;1.0;2021;0;0;1;0;56.9133513;24.1735289
89960.0;1;5;18366.9;2007;3;69.2;5;3;1.0;2021;0;0;1;0;56.9562778;24.2433428
20000.0;1;9;7237.8;1971;31;36.1;5;1;7.0;2021;0;0;1;0;56.9602711;24.176021
33000.0;1;5;3490.3;1964;30;40.2;6;2;5.0;2021;0;0;1;0;57.045739;24.1737581
30300.0;1;10;3696.5;1994;0;44.3;5;1;8.0;2021;0;0;1;0;56.9011411;24.0997178
20000.0;1;3;1925.4;1954;30;33.6;4;1;1.0;2021;0;0;1;0;56.9748744;24.1052778
12500.0;1;6;4672.5;1986;15;33.2;5;1;5.0;2021;0;0;1;0;57.035827;24.0878607
73000.0;1;5;6838.0;1973;15;69.4;10;3;1.0;2021;0;0;1;0;56.936145;24.0587556
23000.0;1;5;4453.9;1985;30;43.7;6;1;1.0;2021;0;0;1;0;56.9239998;24.0936259
33000.0;1;13;5140.6;1977;31;30.8;5;1;11.0;2021;0;0;1;0;56.9093832;24.1826475
29800.0;4;5;1380.9;1900;60;22.3;3;1;3.0;2021;0;0;1;0;56.9512782;24.1420369
13500.0;1;5;4370.0;1980;25;42.6;6;1;1.0;2021;0;0;1;0;56.968238;24.0694795
65500.0;1;18;11935.5;2005;0;58.2;5;2;2.0;2021;0;0;1;0;56.9609901;24.0178708
70000.0;1;9;7438.5;1987;28;62.9;10;3;8.0;2021;0;0;1;0;56.9434022;24.2256217
44900.0;1;5;4072.5;1975;30;38.3;5;2;5.0;2021;0;0;1;0;56.9573618;24.1927815
55000.0;1;5;2995.2;1983;10;66.6;8;3;3.0;2021;0;0;1;0;57.0376644;24.023193
39804.0;1;5;3902.0;1980;10;37.7;8;2;2.0;2021;0;0;1;0;57.0327873;24.0949748
50000.0;1;10;4882.1;1974;25;46.9;5;2;9.0;2021;0;0;1;0;56.9644237;24.0228946
39000.0;1;9;11933.6;1981;30;61.5;9;3;5.0;2021;0;0;1;0;56.9345958;24.1975426
32500.0;1;5;4010.7;1977;20;35.3;4;1;5.0;2021;0;0;1;0;56.9720046;24.1765464
44000.0;1;5;1707.0;1964;25;40.7;5;2;1.0;2021;0;0;1;0;56.93673;24.0590465
65000.0;1;4;10784.7;2007;0;62.8;6;2;1.0;2021;0;0;1;0;56.9447734;24.0247575
76500.0;1;5;4093.8;1956;25;58.3;9;2;4.0;2021;0;0;1;0;56.9436321;24.0828958
56500.0;1;5;6117.3;1985;28;62.8;8;2;5.0;2021;0;0;1;0;56.9416302;24.0393162
63000.0;3;5;3019.0;1972;33;52.9;7;2;5.0;2021;0;0;1;0;56.9822487;24.1841975
44000.0;1;5;4062.9;1970;20;49.1;7;2;1.0;2021;0;0;1;0;56.968951;24.0555139
56900.0;1;5;5036.1;1969;20;71.9;10;3;5.0;2021;0;0;1;0;56.9711704;24.0625432
40500.0;1;5;4638.8;1964;27;46.8;7;2;4.0;2021;0;0;1;0;56.9669145;24.1785356
62000.0;1;5;4042.9;1976;15;60.2;8;3;3.0;2021;0;0;1;0;56.9600608;23.9982153
47000.0;1;5;7829.5;1968;30;50.2;8;2;2.0;2021;0;0;1;0;56.9095542;24.1845965
129000.0;1;7;6561.4;1994;17;141.8;15;5;2.0;2021;1;0;0;0;56.980128;24.1803497
58000.0;1;5;7194.3;1967;30;60.8;8;3;5.0;2021;0;0;1;0;56.919773;24.1733849
59000.0;1;9;12327.5;1987;42;63.6;10;3;7.0;2021;0;0;1;0;56.9421171;24.2204162
22000.0;1;5;3882.5;1974;30;27.2;4;1;2.0;2021;0;0;1;0;56.966836;24.0168535
71292.0;1;9;6565.3;1996;10;109.4;8;3;5.0;2021;0;0;1;0;56.9337075;24.0784818
39000.0;1;9;15775.1;1984;30;59.5;9;2;9.0;2021;0;0;1;0;56.9468356;24.1925091
63500.0;1;6;3881.6;1986;10;68.2;8;3;4.0;2021;0;0;1;0;56.939655;24.0334921
43000.0;1;10;14630.4;1981;30;36.7;7;1;6.0;2021;0;0;1;0;56.9378677;24.1986868
34000.0;1;5;2778.6;1980;15;50.5;8;2;4.0;2021;0;0;1;0;57.0340296;24.098198
30000.0;1;5;3675.3;1962;30;43.4;6;2;5.0;2021;0;0;1;0;56.9675831;24.0484269
26580.0;1;5;5089.9;1979;20;27.4;5;1;3.0;2021;0;0;1;0;57.0339822;24.1009875
10756.0;1;5;3638.7;1960;40;29.1;4;1;1.0;2021;1;0;0;0;56.9681622;24.0993642
39900.0;1;5;7829.5;1968;30;50.8;8;2;3.0;2021;0;0;1;0;56.9095542;24.1845965
70000.0;1;10;4820.1;1987;28;76.3;12;4;3.0;2021;0;0;1;0;56.9426457;24.2270414
20500.0;1;3;592.0;1954;46;49.8;8;2;2.0;2021;0;0;1;0;56.973343;24.1037436
60000.0;1;11;13271.8;1989;14;51.1;9;2;1.0;2021;0;0;1;0;56.9459295;24.022859
39500.0;1;10;6851.3;1973;30;36.0;5;1;6.0;2021;0;0;1;0;56.9620446;24.0103285
14023.5;1;10;6350.4;1975;31;36.2;6;1;4.0;2021;0;0;1;0;56.9657429;24.0213208
44480.0;1;5;8799.8;1979;19;46.2;7;2;5.0;2021;0;0;1;0;56.9483604;24.1672043
65000.0;1;5;3547.1;1970;20;58.8;7;3;1.0;2021;0;0;1;0;56.9221774;24.1719139
25000.0;1;4;2966.1;1963;20;41.6;5;2;3.0;2021;0;0;1;0;56.9149511;24.1097268
