Darījuma summa, EUR;Būvju skaits;Būves virszemes stāvu skaits;Būves kopplatība, m2;Būves ekspluatācijas uzsākšanas gads;Būves fiziskais nolietojums, %;Telpu grupas platība, m2;Telpu skaits telpu grupā;Istabu skaits dzīvoklī;Telpu grupas vidējais stāvs;Gads;sezona_Pavasaris;sezona_Rudens;sezona_Vasara;sezona_Ziema;Platums;Garums
44450.0;4;9;5015.8;1975;31.0;49.8;7;2;5.0;2024;0;0;1;0;56.972964;24.1325927
205550.0;1;3;716.3;2004;15.0;169.5;12;4;1.5;2024;0;0;1;0;56.9876425;24.3000093
27500.0;1;5;3629.7;1964;30.0;30.5;4;1;2.0;2024;0;0;1;0;56.9376118;24.0410846
35000.0;1;9;4436.5;1989;5.0;44.0;6;1;5.0;2024;0;0;1;0;56.9685215;24.0496182
41000.0;1;5;3468.6;1965;25.0;49.0;7;2;4.0;2024;0;0;1;0;56.9089621;24.1789565
42000.0;1;9;9164.5;1983;30.0;57.4;9;2;5.0;2024;0;0;1;0;56.9505782;24.1900689
35000.0;3;4;1645.8;1963;15.0;30.2;4;1;1.0;2024;0;0;1;0;56.9768632;24.141522
29500.0;1;9;9298.5;1982;20.0;58.3;9;3;5.0;2024;0;0;1;0;56.9333011;24.1624192
41000.0;1;5;4598.8;1963;30.0;46.8;7;2;3.0;2024;0;0;1;0;56.9669472;24.1793021
117000.0;1;9;8429.0;2007;11.0;67.2;5;3;7.0;2024;0;0;1;0;56.9409936;24.2201132
28000.0;1;5;4099.1;1970;30.0;24.4;5;1;5.0;2024;0;0;1;0;56.9698411;24.0677861
58000.0;1;5;2677.1;1971;20.0;60.4;8;3;2.0;2024;0;0;1;0;56.9551904;24.0464111
15000.0;1;5;6015.0;1980;40.0;16.8;1;1;5.0;2024;0;0;1;0;56.9695959;24.0691233
5890.0;1;5;6015.0;1980;40.0;17.4;1;1;5.0;2024;0;0;1;0;56.9695959;24.0691233
5980.0;1;5;6015.0;1980;40.0;14.6;1;1;5.0;2024;0;0;1;0;56.9695959;24.0691233
5870.0;1;5;6015.0;1980;40.0;17.2;1;1;5.0;2024;0;0;1;0;56.9695959;24.0691233
5890.0;1;5;6015.0;1980;40.0;17.8;1;1;5.0;2024;0;0;1;0;56.9695959;24.0691233
5865.0;1;5;6015.0;1980;40.0;17.7;1;1;5.0;2024;0;0;1;0;56.9695959;24.0691233
5875.0;1;5;6015.0;1980;40.0;17.6;1;1;5.0;2024;0;0;1;0;56.9695959;24.0691233
5930.0;1;5;6015.0;1980;40.0;15.6;1;1;4.0;2024;0;0;1;0;56.9695959;24.0691233
58000.0;1;18;11800.8;2006;0.0;46.0;4;1;9.0;2024;0;0;1;0;56.9609791;24.0168635
38000.0;1;5;4050.0;1970;30.0;55.0;10;3;2.0;2024;0;0;1;0;56.9699888;24.0682484
30000.0;1;10;9672.7;1977;30.0;50.2;9;2;5.0;2024;0;0;1;0;56.9593905;24.0030852
186000.0;2;6;3999.3;2006;0.0;110.1;10;4;3.0;2024;0;0;1;0;56.9128126;24.1188154
81000.0;1;16;6723.1;1990;28.0;72.0;6;3;12.0;2024;0;0;1;0;56.9325736;24.2048357
20000.0;1;5;5903.0;1972;30.0;27.2;4;1;3.0;2024;0;0;1;0;56.9640865;24.0261641
90000.0;1;16;6723.1;1990;28.0;71.8;6;3;13.0;2024;0;0;1;0;56.9325736;24.2048357
83000.0;1;12;4194.9;1977;15.0;72.4;9;3;6.0;2024;0;0;1;0;56.9184591;24.1736901
3800.0;1;2;476.8;1923;50.0;30.5;2;1;1.0;2024;0;0;1;0;57.0462089;24.1731816
8700.0;1;2;1460.3;1957;50.0;19.7;2;1;2.0;2024;0;0;1;0;56.9653592;24.1794512
42000.0;1;5;7216.1;1972;33.0;61.7;8;3;5.0;2024;0;0;1;0;56.9559117;24.1763677
57000.0;4;9;5015.8;1975;31.0;49.6;7;2;5.0;2024;0;0;1;0;56.972964;24.1325927
35500.0;1;10;5052.0;1976;31.0;51.8;8;2;4.0;2024;0;0;1;0;56.9679154;24.0165188
73500.0;1;6;13567.0;2006;12.0;50.7;5;2;3.0;2024;0;0;1;0;56.9572259;24.1662749
56000.0;1;5;3620.2;1973;30.0;58.7;7;3;1.0;2024;0;0;1;0;56.9557104;24.1740304
21000.0;1;5;7175.1;1967;31.0;28.8;5;1;1.0;2024;0;0;1;0;56.9217751;24.1782667
31000.0;1;5;6847.9;1966;27.0;46.4;6;2;1.0;2024;0;0;1;0;57.0288561;24.1047599
46000.0;1;10;12379.5;1988;28.0;46.2;6;1;3.0;2024;0;0;1;0;56.9470678;24.0136774
31000.0;1;10;4821.1;1987;28.0;51.6;8;2;6.0;2024;0;0;1;0;56.9426457;24.2270414
70000.0;1;10;6646.8;1999;21.0;76.4;10;3;3.0;2024;0;0;1;0;56.8996381;24.0914024
20000.0;1;10;9721.1;1974;30.0;36.4;5;1;3.0;2024;0;0;1;0;56.9606323;24.0112544
18000.0;1;5;5039.7;1969;30.0;49.5;7;2;2.0;2024;0;0;1;0;56.9711704;24.0625432
57655.0;1;5;3472.7;1968;30.0;62.3;9;3;5.0;2024;0;0;1;0;56.9664505;24.1861481
36800.0;1;10;6992.4;1975;31.0;50.9;8;2;2.0;2024;0;0;1;0;56.9640198;24.0075203
35000.0;1;5;3579.0;1969;30.0;45.2;7;2;2.0;2024;0;0;1;0;56.9621551;24.1804967
78500.0;1;9;4754.8;1981;15.0;91.1;12;5;1.0;2024;0;0;1;0;56.9327063;24.1992916
20000.0;1;5;2316.3;1965;30.0;30.4;4;1;2.0;2024;0;0;1;0;56.9644378;24.0656013
67500.0;1;9;2447.9;1979;30.0;51.8;10;2;5.0;2024;0;0;1;0;56.9565309;24.1687129
77500.0;1;5;6513.4;1989;5.0;73.7;9;3;2.0;2024;0;0;1;0;56.9391764;24.0340679
34000.0;1;9;13469.0;1973;31.0;36.2;5;1;1.0;2024;0;0;1;0;56.9578862;24.1716962
63000.0;1;10;8990.0;1976;25.0;51.5;7;2;8.0;2024;0;0;1;0;56.9627028;24.0129692
35500.0;1;10;3833.5;1966;31.0;36.1;6;1;9.0;2024;0;0;1;0;56.9886783;24.2410936
35000.0;1;5;3665.6;1965;30.0;30.5;5;1;2.0;2024;0;0;1;0;56.9715585;24.1321754
29875.0;1;5;7236.6;1967;30.0;45.0;7;2;4.0;2024;0;0;1;0;56.9181991;24.1744013
56000.0;1;9;7174.0;1992;28.0;63.3;10;3;6.0;2024;0;0;1;0;56.9608812;24.2368271
56000.0;1;2;389.8;1959;50.0;49.3;5;2;2.0;2024;0;0;1;0;56.9554417;24.187184
25000.0;1;10;3694.8;1994;26.0;45.1;5;1;2.0;2024;0;0;1;0;56.9011411;24.0997178
90000.0;1;5;4075.3;1974;30.0;67.7;6;3;3.0;2024;0;0;1;0;56.9437338;24.1697524
84000.0;1;9;2616.8;1978;31.0;75.7;10;4;6.0;2024;0;0;1;0;56.9570236;24.1913927
78518.19;1;5;3506.9;1993;17.0;72.6;5;3;1.0;2024;0;0;1;0;56.9094337;24.0973761
80326.3;1;10;24002.6;1994;26.0;77.5;12;4;4.0;2024;0;0;1;0;56.900682;24.0839571
36000.0;1;5;4201.9;1985;10.0;42.7;6;1;2.0;2024;0;0;1;0;56.963528;24.1969071
50000.0;1;5;3599.2;1962;34.0;42.2;5;2;5.0;2024;0;0;1;0;56.9665593;24.126646
23500.0;1;5;5229.1;1969;21.0;38.3;7;2;1.0;2024;0;0;1;0;57.0347673;24.0900133
39700.0;1;5;3745.5;1967;30.0;43.7;6;2;5.0;2024;0;0;1;0;56.9104655;24.1832785
19000.0;1;5;4212.9;1987;27.0;39.1;6;1;1.0;2024;0;0;1;0;56.9405073;24.2170014
40000.0;1;9;15676.6;1973;30.0;36.0;6;1;9.0;2024;0;0;1;0;56.9587021;24.1739688
25000.0;1;5;3622.1;1966;30.0;38.9;6;2;3.0;2024;0;0;1;0;56.9157198;24.1819685
24770.0;1;5;4170.8;1987;15.0;38.8;6;1;5.0;2024;0;0;1;0;56.9414767;24.2259877
5870.0;1;5;6015.0;1980;40.0;17.4;1;1;3.0;2024;0;0;1;0;56.9695959;24.0691233
5860.0;1;5;6015.0;1980;40.0;18.0;1;1;4.0;2024;0;0;1;0;56.9695959;24.0691233
5880.0;1;5;6015.0;1980;40.0;18.2;1;1;5.0;2024;0;0;1;0;56.9695959;24.0691233
5895.0;1;5;6015.0;1980;40.0;18.1;1;1;5.0;2024;0;0;1;0;56.9695959;24.0691233
5890.0;1;5;6015.0;1980;40.0;17.5;1;1;5.0;2024;0;0;1;0;56.9695959;24.0691233
70000.0;1;6;6453.6;1970;30.0;80.1;10;3;4.0;2024;0;0;1;0;56.9825768;24.1954477
24500.0;1;6;4496.6;1966;30.0;30.3;4;1;2.0;2024;0;0;1;0;56.9705633;24.1291347
31000.0;1;9;4813.1;1975;30.0;50.8;8;2;2.0;2024;0;0;1;0;56.9300025;24.1748043
26500.0;1;5;5044.6;1972;27.0;46.8;7;2;2.0;2024;0;0;1;0;57.0369146;24.0256072
36000.0;1;9;6928.5;1987;15.0;40.7;6;1;3.0;2024;0;0;1;0;56.943196;24.2125946
48000.0;1;5;4256.9;1973;30.0;56.0;7;2;3.0;2024;0;0;1;0;56.9542431;24.1756208
24500.0;1;5;4172.0;1983;29.0;43.1;6;1;1.0;2024;0;0;1;0;56.9402243;24.1967039
43000.0;1;5;3785.5;1963;30.0;48.6;7;2;4.0;2024;0;0;1;0;57.0183049;24.1337064
38000.0;1;5;7810.5;1975;30.0;56.6;9;3;4.0;2024;0;0;1;0;56.9738421;24.2323999
54600.0;1;9;15210.8;1973;30.0;50.5;7;2;4.0;2024;0;0;1;0;56.9481911;24.0571559
39000.0;1;5;4763.3;1964;35.0;47.0;7;2;2.0;2024;0;0;1;0;56.9095874;24.1785553
88000.0;1;10;9672.7;1977;30.0;75.1;8;4;7.0;2024;0;0;1;0;56.9593905;24.0030852
125000.0;1;8;6626.2;1978;15.0;97.7;8;3;5.0;2024;0;0;1;0;56.9446705;24.0580188
50000.0;1;7;3979.7;1984;20.0;64.4;9;3;1.0;2024;0;0;1;0;56.9357182;24.2128147
8200.0;1;2;476.8;1923;50.0;22.9;2;1;1.0;2024;0;0;1;0;57.0462089;24.1731816
21900.5;1;6;4522.9;1967;30.0;32.0;5;1;5.0;2024;0;0;1;0;56.9704384;24.1294992
134000.0;1;18;11800.8;2006;0.0;71.7;7;3;7.0;2024;0;0;1;0;56.9609791;24.0168635
24600.0;1;5;2284.7;1978;20.0;50.4;8;2;2.0;2024;0;0;1;0;57.0321217;24.1063737
54300.0;1;5;3603.1;1970;30.0;45.4;7;2;2.0;2024;0;0;1;0;56.9633982;24.1882703
17670.0;1;5;5431.0;1972;24.0;46.1;7;2;2.0;2024;0;0;1;0;56.955016;24.1760343
30000.0;1;5;3924.8;1974;30.0;50.0;7;2;1.0;2024;0;0;1;0;56.9683793;24.0135894
10716.0;1;5;3567.8;1970;30.0;29.9;5;1;4.0;2024;0;0;1;0;56.9556268;24.046309
34250.0;1;5;3978.6;1970;30.0;38.1;6;2;2.0;2024;0;0;1;0;56.968139;24.0525521
35000.0;1;9;3664.2;1980;25.0;45.2;7;1;5.0;2024;0;0;1;0;56.953929;24.1781916
34600.0;1;5;7302.2;1966;30.0;47.2;7;2;3.0;2024;0;0;1;0;56.9166242;24.1754178
75500.0;1;9;7178.0;1978;32.0;63.0;7;3;4.0;2024;0;0;1;0;56.9606777;24.232555
117500.0;1;8;7931.8;2006;11.0;81.1;5;2;6.0;2024;0;0;1;0;56.9411078;24.2191618
78000.0;2;9;2042.8;1987;29.0;75.0;11;4;9.0;2024;0;0;1;0;56.9437384;24.2176746
36000.0;1;13;5118.4;1976;15.0;33.6;5;1;3.0;2024;0;0;1;0;56.9090279;24.1834002
33500.0;1;5;3813.4;1965;35.0;45.1;7;2;4.0;2024;0;0;1;0;56.906571;24.1838186
151500.0;1;9;6706.9;2007;17.0;92.9;8;3;8.0;2024;0;0;1;0;56.956274;24.0615978
20500.0;1;5;5463.6;1966;30.0;46.2;7;2;5.0;2024;0;0;1;0;56.9155191;24.1766382
29000.0;1;13;4972.2;1987;28.0;35.4;5;1;7.0;2024;0;0;1;0;56.8990769;24.0831344
35000.0;1;5;4633.3;1965;35.0;46.7;7;2;5.0;2024;0;0;1;0;56.9066696;24.18481
40000.0;1;10;7401.5;1976;30.0;50.5;8;2;4.0;2024;0;0;1;0;56.9685989;24.0122469
13500.0;1;5;3563.3;1967;30.0;30.1;5;1;5.0;2024;0;0;1;0;56.9201113;24.1742432
5000.0;1;5;5461.9;1971;30.0;39.1;6;2;2.0;2024;0;0;1;0;56.9572001;24.1811385
37000.0;2;5;3113.1;1975;30.0;64.6;8;3;2.0;2024;0;0;1;0;56.9671286;24.1718341
44000.0;1;5;4042.9;1976;15.0;60.0;8;3;4.0;2024;0;0;1;0;56.9600608;23.9982153
43500.0;1;9;7284.1;1978;31.0;50.0;9;2;3.0;2024;0;0;1;0;56.9577111;24.1686505
7525.5;1;5;3599.2;1962;34.0;54.4;7;3;4.0;2024;0;0;1;0;56.9665593;24.126646
39500.0;1;5;3680.8;1969;25.0;39.7;6;2;4.0;2024;0;0;1;0;56.9597354;24.1836387
12500.0;1;3;776.2;1960;29.0;49.3;3;2;1.0;2024;0;0;1;0;56.9275744;24.17084
38000.0;1;5;4103.8;1973;20.0;49.5;7;2;5.0;2024;0;0;1;0;56.9628544;24.0161202
58000.0;1;6;6832.3;1979;15.0;55.8;7;2;5.0;2024;0;0;1;0;56.9804608;24.1873678
25000.0;5;1;323.5;1912;60.0;52.2;5;3;1.0;2024;0;0;1;0;56.9180663;24.0872589
45000.0;1;5;7166.8;1971;30.0;47.8;6;2;1.0;2024;0;0;1;0;56.9644716;24.1709418
39900.0;1;5;3003.2;1964;30.0;54.5;7;3;4.0;2024;0;0;1;0;56.9709906;24.0995523
17800.0;1;5;7097.1;1968;30.0;29.8;5;1;5.0;2024;0;0;1;0;56.9006606;24.2134584
16000.0;1;9;3436.9;1989;10.0;40.7;6;1;5.0;2024;0;0;1;0;56.940636;24.2124231
36000.0;1;10;8893.8;1974;30.0;48.8;8;2;9.0;2024;1;0;0;0;56.9642489;24.0237934
84000.0;1;18;11928.4;2005;13.0;58.2;5;2;9.0;2024;0;0;1;0;56.9609901;24.0178708
27000.0;1;5;6880.2;1974;15.0;27.4;4;1;3.0;2024;0;0;1;0;56.9681595;24.0145828
86000.0;1;10;5127.3;1980;30.0;78.8;10;4;3.0;2024;0;0;1;0;56.9626203;24.2349116
31998.0;1;5;4247.0;1989;26.0;39.1;6;1;5.0;2024;0;0;1;0;56.9403758;24.1866171
53500.0;1;9;7286.7;1984;30.0;62.8;10;3;9.0;2024;0;0;1;0;56.9334514;24.2046229
60000.0;1;6;4496.6;1966;30.0;42.4;5;2;2.0;2024;0;0;1;0;56.9705633;24.1291347
16000.0;1;5;5737.8;1977;30.0;27.1;6;1;5.0;2024;0;0;1;0;56.9555696;23.9988955
39100.0;1;9;4903.0;1985;20.0;51.2;7;2;4.0;2024;0;0;1;0;56.9549597;24.1931086
11000.0;1;5;3447.7;1975;10.0;33.8;4;1;2.0;2024;0;0;1;0;57.037333;24.0928575
72000.0;1;9;4889.4;1980;31.0;80.3;12;4;5.0;2024;0;0;1;0;56.9638016;24.234118
72000.0;1;10;15502.2;1989;16.0;64.0;10;3;5.0;2024;0;0;1;0;56.9007054;24.0937206
38700.0;1;5;7877.7;1972;30.0;29.4;4;1;5.0;2024;0;0;1;0;56.975552;24.1695178
52000.0;2;9;2496.0;1972;35.0;50.8;7;2;3.0;2024;0;0;1;0;56.9256767;24.1671352
35000.0;1;5;2633.7;1962;30.0;28.9;3;1;4.0;2024;0;0;1;0;56.9421048;24.0893755
35000.0;1;5;7687.4;1968;30.0;48.2;8;2;1.0;2024;0;0;1;0;56.9102719;24.1977392
35000.0;1;13;5212.6;1973;30.0;29.8;5;1;2.0;2024;0;0;1;0;56.9872716;24.2284595
51000.0;1;10;7363.2;1974;30.0;64.1;9;3;2.0;2024;0;0;1;0;56.9588246;24.0092025
29100.0;1;6;3676.2;1964;29.0;25.0;4;1;1.0;2024;0;0;1;0;56.9428268;24.0946193
55000.0;1;6;2844.3;1988;15.0;44.1;5;1;1.0;2024;0;0;1;0;56.9684284;24.1477918
37000.0;1;9;7360.5;1986;29.0;50.6;8;2;3.0;2024;0;0;1;0;56.9434498;24.2129688
54900.0;1;16;6926.4;1982;30.0;74.2;6;3;6.0;2024;0;0;1;0;56.9670714;24.2374215
139500.0;1;2;724.1;2013;8.0;84.6;9;5;1.5;2024;0;0;1;0;56.9524038;23.9911169
7200.0;1;3;2377.9;1963;40.0;11.3;3;1;2.0;2024;0;0;1;0;56.9131298;24.2077303
30133.0;1;9;16848.7;1974;30.0;64.8;8;2;1.0;2024;0;0;1;0;56.9647186;24.1786968
42000.0;1;5;5467.2;1967;30.0;46.5;7;2;3.0;2024;0;0;1;0;56.8988658;24.2112192
43200.0;1;5;7730.6;1969;30.0;66.2;10;3;1.0;2024;0;0;1;0;56.9038581;24.2055088
21000.0;1;5;2328.6;1965;40.0;41.3;5;2;1.0;2024;0;0;1;0;56.9644318;24.0646455
39000.0;1;10;14626.4;1981;30.0;50.6;10;2;5.0;2024;0;0;1;0;56.9378677;24.1986868
5000.0;1;5;5368.4;1969;30.0;29.9;5;1;4.0;2024;0;0;1;0;56.9626537;24.1790257
60000.0;1;9;16236.6;1974;30.0;51.5;9;2;2.0;2024;0;0;1;0;56.9652473;24.1847364
53000.0;1;5;5110.0;1966;18.0;60.6;8;3;4.0;2024;0;0;1;0;56.916544;24.1762588
140000.0;2;5;4063.4;1957;40.0;104.1;8;4;4.0;2024;0;0;1;0;56.932721;24.0711488
18650.0;1;5;5467.2;1967;30.0;47.1;7;2;4.0;2024;0;0;1;0;56.8988658;24.2112192
9000.0;1;5;3996.4;1995;24.0;33.2;5;1;1.0;2024;0;0;1;0;56.9632627;24.304546
20000.0;1;9;13469.0;1973;31.0;36.4;5;1;9.0;2024;0;0;1;0;56.9578862;24.1716962
40000.0;1;5;3819.3;1965;30.0;45.9;7;2;1.0;2024;0;0;1;0;56.9084151;24.1792624
25000.0;1;10;12176.0;1988;5.0;57.6;9;2;3.0;2024;0;0;1;0;56.9478772;24.0214189
27000.0;1;5;7659.3;1967;30.0;48.7;8;2;5.0;2024;0;0;1;0;56.9075913;24.1867114
18000.0;1;5;3626.0;1962;25.0;43.0;5;2;2.0;2024;0;0;1;0;56.9962366;24.1282079
27000.0;1;5;5009.6;1976;30.0;66.3;8;3;3.0;2024;0;0;1;0;56.9144581;24.1087479
71000.0;1;10;5039.2;1976;30.0;64.9;9;3;8.0;2024;0;0;1;0;56.9663975;24.0112895
55000.0;1;10;7373.1;1979;30.0;61.7;8;3;5.0;2024;0;0;1;0;56.9645144;24.0531423
19000.0;1;5;2530.5;1968;30.0;47.4;7;2;3.0;2024;0;0;1;0;56.9063735;24.2202156
15000.0;1;5;4452.1;1982;20.0;42.8;7;1;2.0;2024;0;0;1;0;56.9120778;24.179613
47210.0;1;5;2543.7;1964;35.0;41.6;6;2;1.0;2024;0;0;1;0;56.965974;24.1256431
3000.0;1;5;7124.0;1968;30.0;30.2;5;1;2.0;2024;0;0;1;0;56.9011437;24.2134948
33680.0;1;5;5272.5;1968;30.0;44.5;7;2;3.0;2024;0;0;1;0;56.902737;24.2110846
38000.0;1;5;3489.6;1965;35.0;47.3;8;2;2.0;2024;0;0;1;0;56.9100783;24.177216
37000.0;1;5;3605.5;1970;30.0;37.5;6;2;2.0;2024;0;0;1;0;56.9631267;24.189351
97800.0;2;5;3041.9;1979;30.0;67.5;8;3;4.0;2024;0;0;1;0;56.938027;24.0793863
54900.0;1;9;3259.2;1983;20.0;46.3;7;1;4.0;2024;0;0;1;0;56.9495508;24.1977338
38000.0;1;5;4898.5;1967;30.0;49.4;7;2;3.0;2024;0;0;1;0;56.95171;24.0516078
54000.0;1;5;3371.4;1981;15.0;54.7;7;2;4.0;2024;0;0;1;0;56.968351;24.1768565
26000.0;1;5;5274.1;1973;30.0;54.8;7;2;4.0;2024;0;0;1;0;57.0412143;24.0298378
51000.0;1;7;6236.7;2007;12.0;55.8;4;2;1.0;2024;0;0;1;0;56.9412463;24.218215
66000.0;1;5;7687.4;1968;30.0;60.4;8;3;5.0;2024;0;0;1;0;56.9102719;24.1977392
35000.0;1;5;3418.8;1964;21.0;30.2;4;1;2.0;2024;0;0;1;0;56.9695148;24.1838975
14150.0;1;5;3656.9;1963;33.0;43.9;8;2;4.0;2024;0;0;1;0;56.96787;24.0506395
36000.0;1;5;2633.7;1962;30.0;29.9;4;1;1.0;2024;0;0;1;0;56.9421048;24.0893755
35000.0;1;12;4165.6;1982;30.0;33.9;6;1;7.0;2024;0;0;1;0;56.96527;24.0188949
57000.0;1;5;3680.3;1980;29.0;47.1;7;2;4.0;2024;0;0;1;0;56.9748293;24.1086203
36700.0;1;5;4175.2;1977;25.0;38.0;7;1;4.0;2024;0;0;1;0;56.9825984;24.1900977
35000.0;1;5;5189.6;1969;30.0;37.3;7;2;4.0;2024;0;0;1;0;56.9101041;24.1901585
23000.0;1;5;6751.9;1971;30.0;48.6;7;2;4.0;2024;0;0;1;0;56.9664956;24.0626257
84000.0;1;6;5872.2;1977;31.0;61.9;8;2;3.0;2024;0;0;1;0;56.9664683;24.1398134
55000.0;1;9;4769.0;1979;30.0;76.0;12;4;7.0;2024;0;0;1;0;56.9661294;24.2389475
33000.0;1;9;9032.2;1973;24.0;48.8;8;2;2.0;2024;0;0;1;0;56.9626017;24.1869501
127587.26;1;10;5910.9;2021;0.0;69.7;5;3;1.0;2024;0;0;1;0;56.9407052;24.2287518
27000.0;1;2;730.3;1948;45.0;35.7;6;1;2.0;2024;0;0;1;0;57.0403281;24.0342166
83500.0;1;9;16034.7;1977;30.0;64.7;9;3;7.0;2024;0;0;1;0;56.9648958;24.1877537
24000.0;1;5;4117.0;1975;30.0;55.3;7;2;3.0;2024;0;0;1;0;57.0346599;24.0887897
68500.0;1;11;20567.9;1990;18.0;77.2;13;3;5.0;2024;0;0;1;0;56.9022568;24.0925578
15000.0;1;5;4420.6;1983;10.0;42.7;6;1;1.0;2024;0;0;1;0;57.0341289;24.0943869
54500.0;1;9;5025.7;1972;26.0;61.0;9;3;5.0;2024;0;0;1;0;56.9241634;24.167516
8000.0;1;9;3589.3;1990;16.0;21.0;5;1;3.0;2024;0;0;1;0;56.9585636;24.0691172
44000.0;1;9;7265.4;1972;32.0;47.6;7;2;7.0;2024;0;0;1;0;56.9591123;24.1828546
35000.0;1;5;4132.0;1977;20.0;50.3;8;2;1.0;2024;0;0;1;0;57.0303923;24.1035868
21000.0;1;5;3878.6;1973;15.0;49.9;8;2;5.0;2024;0;0;1;0;56.9609016;24.010034
3400.0;1;2;159.9;1928;45.0;31.1;4;1;1.0;2024;0;0;1;0;57.0445702;24.1712241
80000.0;1;17;12600.6;1989;15.0;57.8;6;2;13.0;2024;0;0;1;0;56.9605506;24.0199831
51000.0;1;5;3927.2;1982;28.0;32.3;4;1;3.0;2024;0;0;1;0;56.94384;24.1696584
15850.0;1;5;6719.6;1967;30.0;26.4;4;1;3.0;2024;0;0;1;0;57.029896;24.1032934
17000.0;1;9;15676.6;1973;30.0;36.1;6;1;1.0;2024;0;0;1;0;56.9587021;24.1739688
30000.0;1;9;3436.9;1989;10.0;41.1;6;1;1.0;2024;0;0;1;0;56.940636;24.2124231
51600.0;1;10;5052.0;1976;31.0;51.7;8;2;7.0;2024;0;0;1;0;56.9679154;24.0165188
38000.0;1;5;7660.7;1968;30.0;38.4;7;2;4.0;2024;0;0;1;0;56.9095319;24.1956481
15000.0;1;5;4877.9;1984;15.0;33.5;5;1;2.0;2024;0;0;1;0;56.9722919;24.1776349
24000.0;1;5;5518.9;1968;30.0;32.2;5;1;5.0;2024;0;0;1;0;56.9219436;24.1786592
60000.0;1;5;4931.4;1973;20.0;55.5;6;3;2.0;2024;0;0;1;0;56.9654039;24.0051211
26000.0;1;5;4749.5;1959;30.0;48.4;5;2;4.0;2024;0;0;1;0;56.966815;24.147916
33600.0;1;5;5998.1;1975;20.0;27.2;4;1;2.0;2024;0;0;1;0;56.9582301;24.2000353
54000.0;1;5;4086.8;1981;28.0;50.5;6;2;2.0;2024;0;0;1;0;56.9737848;24.235514
37000.0;1;5;6847.8;1968;30.0;38.3;7;2;5.0;2024;0;0;1;0;56.913785;24.1792833
60000.0;1;10;12583.3;1988;28.0;60.4;9;2;4.0;2024;0;0;1;0;56.9475514;24.0193806
12000.0;1;5;7196.4;1967;30.0;29.7;5;1;3.0;2024;0;0;1;0;56.919773;24.1733849
23918.0;1;5;4208.5;1987;28.0;39.0;6;1;4.0;2024;0;0;1;0;56.9332034;24.1929739
37000.0;1;5;3586.0;1969;30.0;37.5;6;2;2.0;2024;0;0;1;0;56.9206479;24.1728205
32000.0;1;9;3671.0;1980;20.0;43.4;6;1;1.0;2024;0;0;1;0;56.9545435;24.1802652
36000.0;1;10;9721.1;1974;30.0;36.5;5;1;2.0;2024;0;0;1;0;56.9606323;24.0112544
150000.0;1;4;10785.5;2007;17.0;176.5;11;4;4.0;2024;0;0;1;0;56.9447734;24.0247575
103700.0;3;8;5333.5;2005;0.0;52.7;5;2;4.0;2024;0;0;1;0;56.9579597;24.0006589
32500.0;1;5;5351.3;1968;30.0;29.8;5;1;4.0;2024;0;0;1;0;56.8996297;24.2118064
14400.0;1;5;3416.2;1967;27.0;25.9;5;1;5.0;2024;0;0;1;0;56.9376864;24.0430182
85000.0;1;10;5055.4;1976;30.0;63.9;9;3;5.0;2024;0;0;1;0;56.9678555;24.011216
35000.0;1;5;2995.7;1964;28.0;28.7;4;1;4.0;2024;0;0;1;0;56.9143737;24.1849224
47500.0;1;5;6089.8;1975;30.0;49.4;7;2;1.0;2024;0;0;1;0;56.9552368;24.0049504
12000.0;1;5;3583.5;1972;40.0;43.6;5;2;1.0;2024;0;0;1;0;56.9588983;24.0513893
31500.0;1;5;3745.8;1977;20.0;28.0;5;1;5.0;2024;0;0;1;0;56.9740255;24.225875
44160.0;1;5;3389.5;1973;15.0;49.5;7;2;2.0;2024;0;0;1;0;56.9176627;24.0943168
50000.0;1;8;2719.2;1977;31.0;68.0;9;2;4.0;2024;0;0;1;0;56.9651873;24.1246852
33000.0;1;19;8333.3;1984;23.0;52.8;7;1;11.0;2024;0;0;1;0;56.9612229;24.1717223
59200.0;1;5;3963.9;1974;20.0;50.3;7;2;4.0;2024;0;0;1;0;56.9693593;24.0147433
70000.0;1;5;2052.1;1981;28.0;68.9;8;3;4.0;2024;0;0;1;0;56.9458297;24.1350445
28200.0;1;5;4064.0;1975;10.0;39.2;7;1;3.0;2024;0;0;1;0;56.9178222;24.1003621
35000.0;1;5;3518.3;1968;30.0;37.0;6;2;4.0;2024;0;0;1;0;56.9032859;24.2090846
147500.0;1;18;11928.4;2005;13.0;79.0;8;3;8.0;2024;0;0;1;0;56.9609901;24.0178708
55800.0;1;5;2358.8;1961;34.0;42.4;4;1;5.0;2024;0;0;1;0;56.9883975;24.2283145
55000.0;1;9;15781.3;1984;30.0;52.8;9;2;1.0;2024;0;0;1;0;56.9468356;24.1925091
49500.0;2;4;986.1;1940;50.0;45.8;6;2;4.0;2024;0;0;1;0;56.9716506;24.1365223
133000.0;1;5;11284.8;2008;12.0;97.9;9;4;5.0;2024;0;0;1;0;56.9554915;24.2423983
37500.0;1;5;4335.3;1988;25.0;42.5;6;1;4.0;2024;0;0;1;0;56.9442438;24.1748991
26000.0;1;5;3603.1;1969;35.0;29.7;5;1;3.0;2024;0;0;1;0;56.9159145;24.1692711
