Darījuma summa, EUR;Pārdotā zemes kopplatība, m2;Būvju skaits;Būves virszemes stāvu skaits;Būves kopplatība, m2;Būves ekspluatācijas uzsākšanas gads;Būves fiziskais nolietojums, %;Telpu grupas platība, m2;Telpu skaits telpu grupā;Istabu skaits dzīvoklī;Garums;Platums;Telpu grupas vidējais stāvs;Gads;sezona_Pavasaris;sezona_Rudens;sezona_Vasara;sezona_Ziema
3500.0;38.24;1;5;4151.2;1983;20;38.4;6;1;56.68;22.568333;4.0;2020;1;0;0;0
2000.0;222.12;2;2;234.0;1890;75;43.0;4;2;57.246667;22.588611;1.0;2020;1;0;0;0
15000.0;75.5;1;5;3085.7;1986;5;32.8;5;1;56.966667;23.153333;1.0;2020;1;0;0;0
37300.0;39.14;1;6;3501.8;2008;10;51.4;5;2;56.966667;23.153333;3.0;2020;1;0;0;0
2080.0;38.01;2;2;328.6;1900;65;36.1;3;1;56.968611;21.971667;1.0;2020;1;0;0;0
30000.0;22.66;1;5;4151.5;1980;31;69.2;5;3;56.968611;21.971667;5.0;2020;1;0;0;0
30000.0;99.79;1;4;4686.4;2004;5;76.9;5;3;57.0375;22.775;4.0;2020;1;0;0;0
4000.0;85.83;2;4;2842.5;1972;30;26.6;5;1;57.0375;22.775;3.0;2020;1;0;0;0
14300.0;56.68;1;5;4393.9;1988;20;41.8;6;1;56.966667;23.153333;5.0;2020;1;0;0;0
1100.0;76.75;3;2;258.6;1920;40;16.2;2;1;56.666389;22.493611;2.0;2020;1;0;0;0
12000.0;35.86;1;5;3346.4;1968;40;26.6;4;1;57.246667;22.588611;5.0;2020;0;0;1;0
2000.0;29.01;1;2;1333.9;1960;50;17.9;2;1;57.0375;22.775;2.0;2020;1;0;0;0
21500.0;34.15;1;5;3372.4;1967;33;37.5;8;2;56.966667;23.153333;3.0;2020;1;0;0;0
10000.0;16.44;1;4;2352.3;1966;45;41.5;6;2;56.968611;21.971667;4.0;2020;1;0;0;0
2361.36;131.24;2;1;127.4;1925;45;39.6;4;2;56.535;21.166111;1.0;2020;0;0;1;0
8000.0;57.25;1;5;4052.1;1974;25;56.3;7;2;57.246667;22.588611;1.0;2020;0;0;1;0
1500.0;701.15;1;2;299.2;1790;50;48.4;3;2;57.0375;22.775;1.0;2020;0;0;1;0
8000.0;65.93;1;4;2791.1;1975;35;38.9;6;2;56.666389;22.493611;1.0;2020;0;0;1;0
14000.0;52.37;1;5;4193.0;1984;20;43.3;5;1;56.666389;22.493611;1.0;2019;0;0;0;1
6300.0;113.74;2;2;336.4;1920;75;57.4;4;2;56.968611;21.971667;2.0;2020;0;0;1;0
1000.0;26.64;3;3;483.8;1840;50;21.1;2;1;57.0375;22.775;1.0;2020;0;0;1;0
21000.0;23.33;1;5;3393.7;1971;30;35.0;8;2;56.966667;23.153333;1.0;2020;0;0;1;0
3000.0;55.69;2;2;2098.6;1971;40;44.0;7;2;56.968611;21.971667;2.0;2020;0;0;1;0
8000.0;15.91;1;5;4244.5;1978;10;54.6;7;2;56.968611;21.971667;3.0;2020;0;0;1;0
1500.0;47.24;1;2;173.9;1895;55;17.6;1;1;56.966667;23.153333;2.0;2020;0;0;1;0
5200.0;59.77;1;5;3430.6;1970;25;49.6;7;2;57.0375;22.775;4.0;2020;0;0;1;0
23000.0;82.4;1;5;4980.7;2006;30;46.1;4;1;56.666389;22.493611;4.0;2020;0;0;1;0
