Darījuma summa, EUR;Pārdotā zemes kopplatība, m2;Būvju skaits;Būves virszemes stāvu skaits;Būves kopplatība, m2;Būves ekspluatācijas uzsākšanas gads;Būves fiziskais nolietojums, %;Telpu grupas platība, m2;Telpu skaits telpu grupā;Istabu skaits dzīvoklī;Garums;Platums;Telpu grupas vidējais stāvs;Gads;sezona_Pavasaris;sezona_Rudens;sezona_Vasara;sezona_Ziema
5500.0;49.31;1;5;3542.6;1972;30.0;36.4;5;2;55.875;26.535556;1.0;2024;0;0;0;1
3200.0;468.83;2;2;212.7;1920;70.0;35.5;6;3;55.875;26.535556;2.0;2024;0;0;0;1
1750.0;380.09;3;1;209.7;1977;35.0;46.3;5;2;55.875;26.535556;1.0;2024;0;0;0;1
14000.0;53.52;1;5;2602.8;1965;40.0;41.4;6;2;55.875;26.535556;5.0;2024;0;0;0;1
3000.0;29.32;1;4;2236.3;1963;40.0;42.6;5;2;55.875;26.535556;3.0;2024;0;0;0;1
19950.0;46.67;1;5;3549.6;1982;28.0;59.8;8;3;55.875;26.535556;2.0;2024;0;0;0;1
6000.0;45.01;1;9;4748.0;1988;27.0;49.9;7;2;55.875;26.535556;8.0;2024;0;0;0;1
11500.0;35.98;1;5;5818.1;1976;33.0;34.5;4;1;55.875;26.535556;5.0;2024;0;0;0;1
5000.0;25.9;1;5;2514.4;1981;20.0;30.4;5;1;55.875;26.535556;4.0;2024;0;0;0;1
5700.0;25.88;1;3;830.1;1920;45.0;31.6;5;1;55.875;26.535556;1.0;2024;0;0;0;1
15000.0;93.1;1;5;3317.9;1985;30.0;62.2;7;3;55.875;26.535556;5.0;2024;0;0;0;1
10440.0;193.69;6;2;255.8;1918;55.0;50.4;7;3;55.875;26.535556;1.0;2024;0;0;0;1
14940.0;42.08;1;5;4111.3;1993;20.0;54.0;7;2;55.875;26.535556;4.0;2024;0;0;0;1
8500.0;54.95;1;5;3366.2;1970;33.0;48.1;7;2;55.875;26.535556;5.0;2024;0;0;0;1
1500.0;15.07;1;5;3429.4;1960;40.0;29.2;4;1;55.875;26.535556;5.0;2024;0;0;0;1
4200.0;42.27;1;5;2653.6;1964;36.0;28.8;4;1;55.875;26.535556;4.0;2024;0;0;0;1
10000.0;50.79;1;5;4940.5;1987;28.0;44.2;7;2;55.875;26.535556;5.0;2024;0;0;0;1
1000.0;69.52;1;5;8361.0;1975;30.0;55.2;7;2;55.875;26.535556;3.0;2023;0;0;0;1
10000.0;71.47;1;5;3902.9;1980;31.0;52.3;7;2;55.875;26.535556;3.0;2024;0;0;0;1
8500.0;31.4;1;5;4985.2;1986;28.0;32.4;6;1;55.875;26.535556;4.0;2024;0;0;0;1
20000.0;69.44;1;5;2720.6;1971;30.0;59.1;7;3;55.875;26.535556;2.0;2024;0;0;0;1
2960.0;56.42;1;5;5818.1;1976;33.0;54.1;7;2;55.875;26.535556;3.0;2024;0;0;0;1
2800.0;257.81;1;1;132.5;1957;50.0;28.9;5;1;55.875;26.535556;1.0;2024;0;0;0;1
4000.0;32.38;1;5;4805.3;1967;30.0;27.1;4;1;55.875;26.535556;4.0;2024;0;0;0;1
3100.0;39.01;1;5;4693.5;1986;28.0;33.7;5;1;55.875;26.535556;1.0;2024;0;0;0;1
8340.0;88.61;1;5;5424.0;1973;25.0;59.3;7;3;55.875;26.535556;1.0;2023;1;0;0;0
19000.0;14.23;1;5;2687.9;1960;45.0;40.9;5;2;55.875;26.535556;2.0;2024;0;0;0;1
26000.0;51.71;1;5;2602.8;1965;40.0;40.0;5;2;55.875;26.535556;4.0;2024;0;0;0;1
4000.0;23.46;1;5;5289.9;1988;27.0;31.5;5;1;55.875;26.535556;5.0;2023;0;0;0;1
48000.0;76.22;1;5;6189.7;1991;29.0;79.5;9;4;55.875;26.535556;3.0;2024;1;0;0;0
4000.0;35.07;1;5;3451.4;1964;30.0;30.2;4;1;55.875;26.535556;3.0;2024;0;0;0;1
6000.0;18.88;1;9;3767.3;1968;40.0;33.1;5;2;55.875;26.535556;1.0;2024;0;0;0;1
15500.0;27.81;1;5;3500.3;1962;36.0;41.6;5;2;55.875;26.535556;2.0;2024;1;0;0;0
