Darījuma summa, EUR;Pārdotā zemes kopplatība, m2;Būvju skaits;Būves virszemes stāvu skaits;Būves kopplatība, m2;Būves ekspluatācijas uzsākšanas gads;Būves fiziskais nolietojums, %;Telpu grupas platība, m2;Telpu skaits telpu grupā;Istabu skaits dzīvoklī;Platums;Garums;Remonts;Telpu grupas vidējais stāvs;Gads;sezona_Pavasaris;sezona_Rudens;sezona_Vasara;sezona_Ziema
89340.0;54.1;1;5;4778.7;2019;0;53.5;4;2;56.9391082;24.2225346;NULL;3.0;2021;0;0;0;1
42000.0;9.01;3;6;3326.5;1913;49;29.1;3;1;56.9620488;24.1477697;NULL;6.0;2021;0;0;0;1
97000.0;72.19;1;9;15605.3;1984;15;75.6;13;3;56.9469654;24.1981081;NULL;5.0;2021;0;0;0;1
141000.0;76.82;3;7;9778.0;2006;17;103.7;10;3;56.9087545;24.0782432;NULL;3.0;2021;0;0;0;1
56400.0;72.49;1;5;5046.3;1960;27;43.8;3;1;56.9742652;24.183879;NULL;5.0;2021;0;0;0;1
3586.0;43.91;1;4;3383.6;1905;42;22.4;1;1;56.9438751;24.1577078;NULL;-1.0;2021;0;1;0;0
32500.0;15.72;3;4;885.0;1920;48;29.5;6;2;56.9657666;24.1419358;1;1.0;2021;0;0;0;1
34000.0;62.74;1;5;3604.5;1965;35;53.9;7;3;56.9129935;24.1832265;NULL;3.0;2021;0;1;0;0
32500.0;35.4;1;5;3474.6;1966;25;26.2;5;1;56.9793806;24.1714806;NULL;5.0;2021;0;0;0;1
11850.0;5.91;3;5;3512.6;1889;55;32.4;4;2;56.9464228;24.1077458;0;4.0;2021;0;0;0;1
84900.0;33.45;1;6;12470.9;2008;0;53.3;4;2;57.0224128;24.1369495;NULL;2.0;2021;0;0;0;1
65000.0;49.96;1;9;5847.2;2021;0;34.4;3;1;56.9309925;24.1611858;NULL;6.0;2021;0;0;0;1
95700.0;29.08;3;5;845.2;1911;33;130.6;12;5;56.960702;24.1504141;0;3.0;2021;0;0;1;0
81000.0;58.38;1;9;5847.2;2021;0;40.2;4;2;56.9309925;24.1611858;NULL;5.0;2021;0;0;0;1
62800.0;55.83;1;9;6735.6;1975;20;48.9;7;2;56.9631282;24.0004504;1;3.0;2021;0;0;0;1
66000.0;49.96;1;9;5847.2;2021;0;34.4;4;2;56.9309925;24.1611858;NULL;5.0;2021;0;0;0;1
47000.0;42.1;1;10;4121.2;1977;15;37.9;3;2;57.0025291;24.127284;NULL;7.0;2021;0;0;0;1
78000.0;34.58;1;6;12470.9;2008;0;55.1;4;2;57.0224128;24.1369495;NULL;1.0;2021;0;0;0;1
14740.0;28.46;1;5;2496.1;1968;20;17.2;3;1;56.9925894;24.2284596;1;3.0;2021;0;0;0;1
80400.0;92.36;1;5;5046.3;1960;27;55.8;2;1;56.9742652;24.183879;NULL;1.0;2021;0;0;0;1
132550.0;110.95;1;9;5847.2;2021;0;76.4;7;3;56.9309925;24.1611858;NULL;7.0;2021;0;0;0;1
81300.0;66.08;1;9;5847.2;2021;0;45.5;4;2;56.9309925;24.1611858;NULL;7.0;2021;0;0;0;1
56000.0;30.72;1;10;12285.1;1988;5;42.4;6;1;56.9476807;24.0173174;NULL;4.0;2021;0;0;0;1
31000.0;60.49;1;3;363.7;1890;60;31.5;3;2;56.9394575;24.0779342;NULL;3.0;2021;0;0;0;1
55000.0;62.11;1;4;2383.6;1960;20;39.7;6;2;56.9308673;24.0717279;NULL;2.0;2021;0;0;0;1
29000.0;39.98;1;5;2660.2;1973;25;29.8;5;1;56.9647189;24.1939022;NULL;4.0;2021;0;0;0;1
53000.0;73.59;1;9;4936.5;1981;30;49.7;6;2;56.9038169;24.2042681;NULL;6.0;2021;0;0;0;1
29900.0;46.03;2;5;2537.7;1971;30;36.0;7;2;57.009224;24.1251458;NULL;3.0;2021;0;0;0;1
100600.0;52.13;2;5;7678.3;2021;0;52.6;4;2;56.961656;24.1920076;NULL;3.0;2021;0;0;0;1
11500.0;53.51;1;2;1231.7;1959;40;13.8;1;1;56.9284387;24.073042;0;2.0;2021;0;0;0;1
37000.0;41.64;1;4;1618.2;1963;20;39.5;6;2;56.9403919;24.0664858;NULL;3.0;2021;0;1;0;0
76000.0;103.17;4;6;1534.5;1942;30;85.5;7;3;56.9626034;24.1513051;NULL;6.0;2021;0;1;0;0
67000.0;22.77;1;6;3112.2;1911;55;61.4;3;2;56.9498588;24.1309247;NULL;5.0;2021;0;0;0;1
48000.0;77.44;1;5;3337.3;1961;35;58.9;7;3;56.9464235;24.0647185;NULL;4.0;2021;0;0;0;1
53000.0;116.94;13;3;728.6;1963;25;48.1;6;2;56.9316221;24.0752118;NULL;3.0;2021;0;1;0;0
108500.0;37.77;2;4;1658.6;1929;16;50.8;3;2;56.9474742;24.060385;NULL;2.0;2021;0;0;0;1
79000.0;58.23;1;9;5847.2;2021;0;40.1;4;2;56.9309925;24.1611858;NULL;2.0;2021;0;0;0;1
38000.0;32.49;1;13;5195.8;1968;31;32.1;5;1;56.9137503;24.1691329;0;7.0;2021;0;0;0;1
280000.0;87.96;1;5;4767.8;1920;15;170.9;9;5;56.9651895;24.1407034;NULL;5.0;2021;0;0;0;1
18600.0;96.33;3;3;420.7;1911;55;23.4;2;1;56.9348163;24.0394554;1;1.0;2021;0;1;0;0
40000.0;56.43;1;5;4618.3;1964;25;45.5;7;2;56.9841611;24.2481367;NULL;4.0;2021;0;0;0;1
43500.0;53.67;1;5;4598.6;1962;30;44.3;6;2;56.9867772;24.2385556;NULL;4.0;2021;0;0;0;1
79000.0;40.34;1;5;9192.5;1956;30;47.7;6;2;56.9676486;24.0981512;1;2.0;2021;0;0;0;1
96680.0;75.95;1;9;5847.2;2021;0;52.3;5;2;56.9309925;24.1611858;0;5.0;2021;0;0;0;1
66150.0;49.81;1;9;5847.2;2021;0;34.3;3;1;56.9309925;24.1611858;NULL;7.0;2021;0;0;0;1
30000.0;31.3;1;4;1853.3;1912;54;56.3;8;3;56.941291;24.1289648;NULL;1.0;2021;0;0;0;1
59400.0;36.97;2;5;1093.1;1956;27;37.9;3;1;56.9416011;24.1532544;NULL;1.0;2021;0;0;0;1
35000.0;37.13;1;5;2014.6;1961;30;40.6;6;2;56.9430037;24.0599145;1;1.0;2021;0;0;0;1
60000.0;50.6;1;4;1079.6;1931;50;54.5;7;2;56.9375623;24.0577931;NULL;1.0;2021;0;0;0;1
97000.0;58.21;1;5;4190.2;2019;0;48.9;4;2;56.9555114;24.1825157;1;1.0;2021;0;0;0;1
14820.0;28.29;1;5;2496.1;1968;20;17.1;3;1;56.9925894;24.2284596;NULL;3.0;2021;0;0;0;1
94000.0;75.37;1;9;5847.2;2021;0;51.9;5;2;56.9309925;24.1611858;NULL;8.0;2021;0;0;0;1
79000.0;58.23;1;9;5847.2;2021;0;40.1;4;2;56.9309925;24.1611858;NULL;3.0;2021;0;0;0;1
125220.0;73.67;1;6;3021.5;2019;0;74.2;7;3;56.9379927;24.223955;NULL;4.0;2021;0;0;0;1
32000.0;57.61;1;3;796.6;1939;40;43.5;6;2;56.9777;24.1731267;NULL;1.0;2021;0;0;0;1
138150.0;78.42;1;6;5165.4;2021;0;79.8;6;3;56.9726827;24.1084474;NULL;2.0;2021;0;0;0;1
41000.0;53.39;1;5;3716.5;1965;30;46.0;7;2;56.9804913;24.2519096;NULL;5.0;2021;0;0;0;1
107500.0;49.92;1;6;5165.4;2021;0;50.8;4;2;56.9726827;24.1084474;NULL;6.0;2021;0;0;0;1
85000.0;51.93;3;7;9502.5;2006;15;70.1;7;2;56.9090109;24.0784563;NULL;4.0;2021;0;0;0;1
15100.0;28.79;1;5;2496.1;1968;20;17.4;3;1;56.9925894;24.2284596;NULL;3.0;2021;0;0;0;1
34000.0;40.66;1;5;4202.8;1981;28;38.8;7;1;56.9500344;24.1995083;NULL;1.0;2021;0;0;0;1
120000.0;59.31;2;11;17900.1;2004;12;101.7;4;2;56.9878896;24.245736;NULL;2.0;2021;0;0;0;1
45000.0;49.6;1;4;11420.9;1929;38;35.1;5;1;56.95652;24.1555519;NULL;1.0;2021;0;0;0;1
55000.0;40.2;1;16;7308.0;1989;16;49.4;5;1;56.9471698;24.0092365;NULL;7.0;2021;0;0;0;1
58000.0;13.16;2;7;6142.4;1900;56;29.7;2;1;56.9520512;24.1272578;NULL;5.0;2021;0;1;0;0
27000.0;115.25;2;4;1068.8;1935;55;44.8;5;2;56.9222825;24.0913949;NULL;4.0;2021;0;1;0;0
15550.0;33.34;1;4;1486.9;1960;27;17.1;3;1;56.9434738;24.0626075;0;3.0;2021;0;1;0;0
7800.0;8.96;1;6;2048.7;1913;50;27.0;3;1;57.0030539;24.1225459;0;5.0;2021;0;1;0;0
44200.0;26.65;5;5;1076.2;1890;32;48.6;5;2;56.9397224;24.1239857;NULL;4.0;2021;0;0;0;1
134000.0;36.41;5;7;2630.4;1900;15;66.4;5;3;56.9394669;24.1236074;NULL;3.0;2021;0;0;0;1
16350.0;38.04;3;3;986.1;1880;50;25.0;1;1;56.9305194;24.0773864;NULL;2.0;2021;0;0;0;1
129000.0;70.17;3;5;2074.1;1939;48;114.1;12;4;56.9507828;24.1260603;NULL;2.0;2021;0;1;0;0
120000.0;110.13;1;4;8025.4;2004;0;66.8;6;3;56.942328;24.0049275;NULL;4.0;2021;0;1;0;0
35000.0;40.03;1;16;7308.0;1989;16;49.2;5;1;56.9471698;24.0092365;NULL;3.0;2021;0;0;0;1
18900.0;107.32;1;3;1335.0;1960;20;41.4;6;2;56.9966457;24.131267;NULL;1.0;2021;0;1;0;0
93000.0;44.38;1;4;1369.4;1865;40;43.4;4;2;56.9571913;24.1076391;NULL;3.0;2021;0;0;0;1
57000.0;23.74;1;4;1217.2;1920;45;46.1;6;2;56.9406293;24.0717725;NULL;2.0;2021;0;1;0;0
23500.0;15.26;3;6;2888.7;1900;48;27.9;2;1;56.9556501;24.1537996;NULL;1.0;2021;0;0;0;1
83000.0;53.91;4;3;508.2;1904;57;58.2;5;1;56.9599299;24.1098766;NULL;1.0;2021;0;0;0;1
105000.0;14.36;1;7;7469.4;1903;35;59.3;4;2;56.9581739;24.1228295;NULL;7.0;2021;0;0;0;1
49500.0;48.15;1;9;7381.8;1987;29;49.2;7;2;56.9539944;24.1944139;NULL;9.0;2021;0;0;0;1
120000.0;69.48;1;6;5165.4;2021;0;70.7;7;3;56.9726827;24.1084474;NULL;1.0;2021;0;0;0;1
14000.0;103.86;1;2;494.2;1890;55;32.2;2;1;56.9407207;24.1529707;NULL;1.0;2021;0;0;0;1
13500.0;84.37;1;2;494.2;1890;55;26.1;2;1;56.9407207;24.1529707;NULL;1.0;2021;0;0;0;1
52000.0;45.89;1;9;5847.2;2021;0;31.6;3;1;56.9309925;24.1611858;NULL;6.0;2021;0;0;0;1
159500.0;70.46;1;6;5165.4;2021;0;71.7;6;3;56.9726827;24.1084474;NULL;1.0;2021;0;0;0;1
74000.0;65.93;1;9;5847.2;2021;0;45.4;4;2;56.9309925;24.1611858;NULL;3.0;2021;0;0;0;1
50000.0;29.01;1;16;6995.1;1988;0;45.4;5;1;56.9485508;24.0000629;NULL;4.0;2021;0;0;0;1
14500.0;27.96;1;5;2496.1;1968;20;16.9;3;1;56.9925894;24.2284596;0;4.0;2021;0;0;0;1
96640.0;58.14;1;5;4778.7;2019;0;57.5;4;2;56.9391082;24.2225346;NULL;3.0;2021;0;0;0;1
84500.0;34.46;1;6;12470.9;2008;0;54.9;4;2;57.0224128;24.1369495;NULL;1.0;2021;0;0;0;1
78000.0;34.52;1;6;12470.9;2008;0;55.0;4;2;57.0224128;24.1369495;0;1.0;2021;0;0;0;1
50000.0;38.82;1;10;7816.4;1990;27;51.3;8;2;56.9018259;24.0963532;NULL;2.0;2021;0;0;0;1
76000.0;61.28;1;9;5847.2;2021;0;42.2;4;2;56.9309925;24.1611858;NULL;6.0;2021;0;0;0;1
36000.0;42.55;1;5;4628.6;1962;25;46.9;7;2;56.9855813;24.2397342;NULL;3.0;2021;0;1;0;0
135680.0;110.66;1;9;5847.2;2021;0;76.2;7;3;56.9309925;24.1611858;NULL;9.0;2021;0;0;0;1
199000.0;23.67;1;7;8505.7;2014;4;77.7;5;2;56.9491451;24.1261487;NULL;4.0;2021;0;0;0;1
36500.0;47.95;1;5;4587.1;1965;34;42.7;6;2;56.9808751;24.2486806;NULL;5.0;2021;0;0;0;1
93043.6;10.2;1;19;18102.3;2015;1;37.7;2;1;56.9485028;24.0772787;NULL;2.0;2021;0;0;0;1
131000.0;133.93;1;3;753.2;1890;27;69.8;4;2;56.9604565;24.0809505;NULL;1.0;2021;0;0;0;1
55000.0;51.97;1;5;2837.8;1962;40;41.3;6;2;56.9877717;24.2306436;1;5.0;2021;0;0;0;1
2000.0;12.69;1;8;10785.7;1978;31;53.3;9;2;56.9651315;24.1437898;NULL;1.0;2021;0;0;0;1
13000.0;41.42;1;5;6653.9;1970;30;34.5;7;2;56.9037863;24.2027712;NULL;3.0;2021;0;0;0;1
33000.0;34.89;1;5;4974.6;1966;29;31.8;4;1;56.9755216;24.2511368;NULL;1.0;2021;0;0;0;1
74000.0;110.39;1;6;5056.3;2015;0;75.6;6;3;56.9123003;24.1082469;NULL;5.0;2021;0;0;0;1
131000.0;78.42;1;6;5165.4;2021;0;79.8;6;3;56.9726827;24.1084474;NULL;1.0;2021;0;0;0;1
141000.0;75.87;1;6;5165.4;2021;0;77.2;7;3;56.9726827;24.1084474;NULL;2.0;2021;0;0;0;1
140000.0;70.64;3;3;1034.6;1900;35;68.3;8;3;56.9602044;24.1044222;1;2.0;2021;0;0;0;1
12471.0;27.96;1;5;2496.1;1968;20;16.9;3;1;56.9925894;24.2284596;NULL;2.0;2021;0;0;0;1
77900.0;34.39;1;6;12470.9;2008;0;54.8;5;3;57.0224128;24.1369495;NULL;1.0;2021;0;0;0;1
65000.0;55.72;1;9;9865.5;1986;10;49.1;7;2;56.9525358;24.1963483;NULL;7.0;2021;0;0;0;1
39000.0;108.99;1;5;2737.3;1974;35;47.2;7;2;56.8967495;24.2131454;NULL;2.0;2021;0;0;0;1
133000.0;29.15;3;3;1836.2;1900;32;59.8;6;2;56.9587176;24.1401751;NULL;2.0;2021;0;0;0;1
83500.0;40.39;1;6;5165.4;2021;0;41.1;3;1;56.9726827;24.1084474;NULL;5.0;2021;0;0;0;1
101000.0;81.45;2;5;2143.0;1912;40;90.8;4;3;56.9698872;24.099225;NULL;4.0;2021;0;0;0;1
129000.0;273.71;1;3;576.8;1934;55;85.5;6;3;56.9253207;24.0846671;NULL;2.0;2021;0;0;0;1
89500.0;34.46;1;6;12470.9;2008;0;54.9;4;2;57.0224128;24.1369495;NULL;5.0;2021;0;0;0;1
68600.0;17.77;1;5;3279.8;1910;44;48.4;5;2;56.9507868;24.1280864;NULL;5.0;2021;0;0;0;1
13200.0;35.91;5;2;279.6;1870;65;31.2;3;1;56.9604944;24.1456673;1;1.0;2021;0;1;0;0
30500.0;61.63;1;5;4395.7;1970;20;42.5;7;1;56.98702;24.1714334;NULL;1.0;2021;0;0;0;1
67000.0;30.3;1;8;8947.3;1966;17;45.3;2;1;56.9989183;24.1217048;NULL;5.0;2021;0;0;0;1
77000.0;111.28;1;9;4936.5;1981;30;78.9;13;4;56.9038169;24.2042681;NULL;9.0;2021;0;0;0;1
138500.0;70.56;1;6;5165.4;2021;0;71.8;6;3;56.9726827;24.1084474;NULL;2.0;2021;0;0;0;1
163500.0;79.3;1;6;5165.4;2021;0;80.7;6;3;56.9726827;24.1084474;NULL;3.0;2021;0;0;0;1
162000.0;102.73;1;4;1854.0;2008;12;93.3;5;3;57.0195228;24.136928;NULL;1.0;2021;0;0;0;1
49500.0;72.26;1;9;4871.4;1974;20;50.4;7;2;56.9037233;24.2109009;NULL;8.0;2021;0;0;0;1
97350.0;75.37;1;9;5847.2;2021;0;51.9;5;2;56.9309925;24.1611858;NULL;6.0;2021;0;0;0;1
122000.0;65.35;1;6;5165.4;2021;0;66.5;7;3;56.9726827;24.1084474;NULL;2.0;2021;0;0;0;1
118680.0;100.64;1;9;5847.2;2021;0;69.3;6;2;56.9309925;24.1611858;NULL;5.0;2021;0;0;0;1
50000.0;107.1;2;2;186.8;1900;55;40.9;5;2;56.9127655;24.0899876;1;2.0;2021;0;0;0;1
44500.0;32.84;1;9;9815.6;1988;15;32.3;5;1;56.9530072;24.1937089;NULL;2.0;2021;0;0;0;1
84000.0;59.4;1;9;5847.2;2021;0;40.9;4;2;56.9309925;24.1611858;NULL;5.0;2021;0;0;0;1
66300.0;76.3;1;5;5046.3;1960;27;46.1;3;1;56.9742652;24.183879;NULL;5.0;2021;0;0;0;1
79750.0;34.46;1;6;12470.9;2008;0;54.9;5;3;57.0224128;24.1369495;NULL;1.0;2021;0;0;0;1
107000.0;55.93;3;7;9502.5;2006;15;75.5;8;2;56.9090109;24.0784563;NULL;4.0;2021;0;0;0;1
55000.0;30.18;1;9;2440.2;1972;30;63.7;9;3;56.9310425;24.1777777;NULL;6.0;2021;0;0;0;1
155000.0;79.4;1;6;5165.4;2021;0;80.8;6;3;56.9726827;24.1084474;NULL;4.0;2021;0;0;0;1
34000.0;58.11;1;4;1608.5;1963;25;30.6;5;1;56.9367229;24.0570019;NULL;3.0;2021;0;0;0;1
34000.0;21.19;3;5;1357.4;1920;27;20.5;2;1;56.9376818;24.1460054;NULL;2.0;2021;0;0;0;1
136550.0;110.51;1;9;5847.2;2021;0;76.1;7;3;56.9309925;24.1611858;NULL;6.0;2021;0;0;0;1
65000.0;48.58;1;5;5094.3;1971;30;54.7;7;3;56.9989825;24.1205826;NULL;1.0;2021;0;0;0;1
30000.0;61.48;1;5;4395.7;1970;20;42.4;7;1;56.98702;24.1714334;NULL;3.0;2021;0;0;0;1
77450.0;50.14;2;5;2143.0;1912;40;55.9;4;3;56.9698872;24.099225;NULL;5.0;2021;0;0;0;1
38000.0;51.11;1;5;4993.7;1964;30;46.9;6;2;56.9131953;24.1716083;NULL;2.0;2021;0;0;0;1
7500.0;26.34;1;2;1135.0;1900;52;20.7;4;1;56.9933915;24.1276192;0;-1.0;2021;0;0;0;1
68500.0;47.4;1;9;6097.2;1982;30;60.6;10;2;56.951668;24.1746187;1;9.0;2021;0;0;0;1
76000.0;60.99;1;9;5847.2;2021;0;42.0;4;2;56.9309925;24.1611858;NULL;4.0;2021;0;0;0;1
35000.0;32.35;1;13;5108.7;1970;31;33.3;5;1;56.9141098;24.1684236;NULL;8.0;2021;0;0;0;1
119350.0;97.59;1;9;5847.2;2021;0;67.2;6;2;56.9309925;24.1611858;NULL;6.0;2021;0;0;0;1
42000.0;16.63;1;6;12470.9;2008;0;26.5;2;1;57.0224128;24.1369495;1;2.0;2021;0;0;0;1
37100.0;16.69;1;6;12470.9;2008;0;26.6;2;1;57.0224128;24.1369495;0;1.0;2021;0;0;0;1
33500.0;190.94;2;2;536.6;1956;45;67.1;8;3;57.0294136;24.1008731;NULL;2.0;2021;0;0;0;1
45000.0;91.87;1;5;5516.8;1970;35;63.2;8;3;56.9023554;24.1998198;NULL;5.0;2021;0;0;0;1
81000.0;59.54;1;9;5847.2;2021;0;41.0;4;2;56.9309925;24.1611858;NULL;3.0;2021;0;0;0;1
7000.0;41.82;4;2;444.1;1900;60;30.3;3;2;56.9212211;24.0898589;0;1.0;2021;0;0;0;1
141500.0;74.19;1;6;5165.4;2021;0;75.5;7;3;56.9726827;24.1084474;NULL;2.0;2021;0;0;0;1
37500.0;41.99;1;9;4957.7;1972;31;32.4;4;1;56.9250797;24.1636419;NULL;6.0;2021;0;0;0;1
95800.0;53.51;2;5;7678.3;2021;0;54.0;4;2;56.961656;24.1920076;NULL;2.0;2021;0;0;0;1
112000.0;45.7;2;5;1304.8;1912;23;48.7;3;1;56.9547892;24.1439038;NULL;2.0;2021;0;0;0;1
12000.0;17.29;1;6;2749.6;1910;50;82.9;7;3;56.9527047;24.1374382;NULL;1.0;2021;0;0;0;1
5600.0;15.79;1;3;486.9;1910;65;24.4;3;1;56.9636359;24.1513125;0;2.0;2021;0;1;0;0
107000.0;35.09;3;5;575.1;1870;35;58.1;6;2;56.9463478;24.1110225;NULL;2.0;2021;0;1;0;0
15000.0;24.07;3;5;3794.0;1894;38;52.4;4;2;56.9487111;24.1297617;NULL;3.0;2021;0;1;0;0
88500.0;52.2;1;5;4336.2;2020;0;48.3;5;2;56.9163185;24.1676596;NULL;4.0;2021;0;0;0;1
5000.0;27.54;5;4;816.6;1911;47;32.1;2;1;56.9409679;24.1478232;0;2.0;2021;0;0;0;1
135000.0;49.34;1;9;11367.8;2004;15;85.2;5;3;56.9511527;24.1833928;NULL;4.0;2021;0;0;0;1
119680.0;100.49;1;9;5847.2;2021;0;69.2;6;2;56.9309925;24.1611858;NULL;7.0;2021;0;0;0;1
198400.0;93.81;1;6;5125.5;2020;0;76.7;7;3;56.9729466;24.1075115;NULL;5.0;2021;0;1;0;0
160000.0;111.47;1;6;18024.2;2006;0;146.2;9;3;56.9010264;24.0804439;NULL;4.0;2021;0;0;0;1
84400.0;58.23;1;9;5847.2;2021;0;40.1;4;2;56.9309925;24.1611858;NULL;4.0;2021;0;0;0;1
27000.0;20.82;1;5;5388.3;1912;44;35.1;3;1;56.9456487;24.1399843;NULL;1.0;2021;0;1;0;0
124000.0;47.38;2;10;9999.5;2017;0;76.8;6;3;56.9756878;24.1685041;NULL;1.0;2021;0;0;0;1
142000.0;23.7;2;24;14552.5;2012;0;65.2;4;2;56.9717782;24.1246949;NULL;5.0;2021;0;1;0;0
70000.0;40.54;5;2;210.8;1901;45;34.6;2;1;56.9609257;24.1072308;NULL;2.0;2021;0;0;0;1
73000.0;80.65;1;12;5286.6;1984;35;70.1;8;3;56.9501338;24.1951682;NULL;3.0;2021;0;0;0;1
59400.0;39.15;2;5;7678.3;2021;0;39.5;3;1;56.961656;24.1920076;0;1.0;2021;0;0;0;1
85000.0;66.87;1;10;9245.7;1985;28;78.7;10;3;56.948508;24.001325;NULL;7.0;2021;0;0;0;1
169000.0;502.26;3;6;1521.9;1906;31;197.3;10;7;56.939649;24.1316059;NULL;5.5;2021;0;0;0;1
110000.0;42.3;1;6;12470.9;2008;0;67.4;6;4;57.0224128;24.1369495;NULL;2.0;2021;0;0;0;1
51750.0;61.83;1;5;3155.5;1978;20;54.2;8;3;56.9543701;24.2029007;NULL;2.0;2021;0;0;0;1
132500.0;67.51;1;6;5165.4;2021;0;68.7;7;3;56.9726827;24.1084474;NULL;1.0;2021;0;0;0;1
79000.0;77.84;1;9;5847.2;2021;0;53.6;4;2;56.9309925;24.1611858;NULL;2.0;2021;0;0;0;1
30000.0;32.11;1;5;3465.7;1966;25;26.2;4;1;56.9482264;24.0529177;NULL;1.0;2021;0;0;0;1
151000.0;87.36;1;6;5165.4;2021;0;88.9;8;4;56.9726827;24.1084474;NULL;2.0;2021;0;0;0;1
141000.0;87.26;1;6;5165.4;2021;0;88.8;8;4;56.9726827;24.1084474;NULL;1.0;2021;0;0;0;1
15030.0;27.8;1;5;2496.1;1968;20;16.8;2;1;56.9925894;24.2284596;NULL;5.0;2021;0;0;0;1
65900.0;24.04;1;6;12470.9;2008;0;38.3;3;2;57.0224128;24.1369495;NULL;2.0;2021;0;0;0;1
10800.0;23.28;1;4;2992.8;1962;40;11.8;4;1;56.9131703;24.1906136;NULL;1.0;2021;0;1;0;0
72000.0;19.89;6;6;2497.0;1912;60;44.1;3;1;56.9525542;24.1436387;NULL;6.0;2021;0;0;0;1
143000.0;28.88;2;7;6142.4;1900;56;65.1;6;2;56.9520512;24.1272578;NULL;5.0;2021;0;0;0;1
136500.0;252.91;1;3;1207.7;1998;20;77.8;7;3;56.9141079;24.0858279;NULL;2.0;2021;0;0;0;1
16000.0;53.59;5;2;653.1;1895;60;20.2;2;1;56.950765;24.1460614;0;2.0;2021;0;0;0;1
47000.0;52.68;1;5;3099.6;1971;30;49.0;7;2;56.9625391;24.0299451;NULL;3.0;2021;0;0;0;1
86000.0;59.25;1;9;5847.2;2021;0;40.8;4;2;56.9309925;24.1611858;NULL;4.0;2021;0;0;0;1
86000.0;59.25;1;9;5847.2;2021;0;40.8;4;2;56.9309925;24.1611858;NULL;6.0;2021;0;0;0;1
119000.0;157.27;7;2;2540.1;1962;26;51.2;5;3;56.9448287;24.0380673;NULL;1.0;2021;0;0;0;1
9200.0;103.18;5;1;174.8;1904;47;21.3;3;1;56.9607367;24.0625868;NULL;1.0;2021;0;1;0;0
124500.0;65.35;1;6;5165.4;2021;0;66.5;7;3;56.9726827;24.1084474;NULL;1.0;2021;0;0;0;1
183000.0;27.74;1;8;3501.4;2013;0;94.3;5;3;56.9686525;24.1475522;NULL;2.0;2021;0;1;0;0
35000.0;45.6;1;5;4591.0;1963;20;45.2;7;2;56.999787;24.1196879;NULL;5.0;2021;0;0;0;1
68500.0;28.18;1;6;12470.9;2008;0;44.9;4;2;57.0224128;24.1369495;NULL;2.0;2021;0;0;0;1
48200.0;31.12;3;5;1357.4;1920;27;30.1;2;1;56.9376818;24.1460054;NULL;4.0;2021;0;0;0;1
54000.0;104.28;1;3;658.7;1970;40;46.8;6;2;56.988612;24.1653655;NULL;2.0;2021;0;0;0;1
81500.0;37.12;1;8;8947.3;1966;17;53.6;3;2;56.9989183;24.1217048;1;1.0;2021;0;0;0;1
26000.0;122.29;1;2;395.6;1900;50;35.6;4;2;56.9395134;24.0771581;NULL;-1.0;2021;0;0;0;1
103400.0;53.51;2;5;7678.3;2021;0;54.0;4;2;56.961656;24.1920076;1;5.0;2021;0;0;0;1
138680.0;110.51;1;9;5847.2;2021;0;76.1;7;3;56.9309925;24.1611858;NULL;8.0;2021;0;0;0;1
41500.0;57.53;1;5;7672.4;1969;15;50.6;7;2;56.9719285;24.0702584;NULL;5.0;2021;0;0;0;1
70500.0;28.24;1;6;12470.9;2008;0;45.0;4;2;57.0224128;24.1369495;1;4.0;2021;0;0;0;1
125000.0;148.33;1;5;1267.1;2008;0;77.1;6;3;56.914261;24.1244777;NULL;1.0;2021;0;0;0;1
32000.0;35.17;4;3;449.7;1900;60;23.9;2;1;56.9575451;24.1467758;NULL;3.0;2021;0;0;0;1
74000.0;81.55;1;8;2882.0;1985;29;79.1;7;3;56.9491165;24.0029947;NULL;1.0;2021;0;0;0;1
76500.0;86.29;1;5;4009.3;1977;30;67.0;8;3;56.942631;24.1700086;NULL;1.0;2021;0;0;0;1
55000.0;50.07;1;10;4942.1;1991;0;51.2;8;2;56.9033007;24.1010407;NULL;3.0;2021;0;0;0;1
72000.0;85.19;1;9;3162.0;1982;20;95.7;15;4;56.9531595;24.1710038;NULL;3.0;2021;0;0;0;1
58800.0;75.64;1;5;5046.3;1960;27;45.7;3;1;56.9742652;24.183879;NULL;5.0;2021;0;0;0;1
101000.0;52.33;2;5;7678.3;2021;0;52.8;4;2;56.961656;24.1920076;1;2.0;2021;0;0;0;1
41600.0;16.76;1;6;12470.9;2008;0;26.7;2;1;57.0224128;24.1369495;0;1.0;2021;0;0;0;1
81500.0;100.3;1;5;5046.3;1960;27;60.6;5;2;56.9742652;24.183879;NULL;4.0;2021;0;0;0;1
6400.0;18.71;1;5;5022.5;1971;25;50.2;7;2;56.9622293;24.0272559;NULL;2.0;2021;0;0;0;1
150000.0;29.98;1;7;3969.5;1912;31;112.6;15;4;56.9607243;24.1287864;NULL;5.0;2021;0;0;0;1
105500.0;49.82;1;6;5165.4;2021;0;50.7;4;2;56.9726827;24.1084474;NULL;5.0;2021;0;0;0;1
69000.0;62.5;1;9;7482.3;1970;30;60.3;7;3;56.8986753;24.2081637;NULL;3.0;2021;0;0;0;1
215000.0;46.72;3;6;3896.5;1875;49;152.5;12;5;56.9544533;24.1086047;NULL;2.0;2021;0;0;0;1
