Darījuma summa, EUR;Pārdotā zemes kopplatība, m2;Būvju skaits;Būves virszemes stāvu skaits;Būves kopplatība, m2;Būves ekspluatācijas uzsākšanas gads;Būves fiziskais nolietojums, %;Telpu grupas platība, m2;Telpu skaits telpu grupā;Istabu skaits dzīvoklī;Telpu grupas vidējais stāvs;Gads;sezona_Pavasaris;sezona_Rudens;sezona_Vasara;sezona_Ziema;Platums;Garums
71099.0;64.28;2;3;961.2;1900;35;34.9;4;1;2.0;2022;0;0;1;0;56.9604876;24.0816747
45000.0;58.74;1;5;4986.2;1969;30;50.7;8;2;4.0;2022;0;0;1;0;56.9713681;24.064574
70000.0;62.1;1;5;4625.6;1961;30;56.4;4;3;4.0;2022;0;0;1;0;56.9628444;24.0491281
147455.0;62.27;1;5;2642.2;2021;0;78.7;5;3;2.0;2022;0;0;1;0;56.9676522;24.1860231
128000.0;98.15;1;13;5214.4;1990;10;72.8;7;3;8.0;2022;0;0;1;0;56.9956483;24.1703207
16000.0;42.01;1;2;1156.1;1953;64;20.8;1;1;1.0;2022;0;0;1;0;56.9877702;24.1799595
75000.0;71.56;1;10;6863.1;1974;31;63.2;9;3;8.0;2022;0;0;1;0;56.9648465;24.0037541
25000.0;41.49;1;9;4710.4;1980;18;32.5;8;1;6.0;2022;0;0;1;0;56.9003528;24.1455468
35000.0;46.11;1;13;5147.6;1980;16;36.2;5;1;10.0;2022;0;0;1;0;56.9049423;24.196224
72000.0;77.86;6;3;559.3;1900;50;69.9;8;3;2.0;2022;0;0;1;0;56.9397448;24.1246126
47300.0;93.58;1;5;6912.2;1968;24;73.5;9;4;2.0;2022;0;0;1;0;56.9652539;24.1733718
110000.0;36.87;2;5;2851.8;1939;60;71.8;9;4;5.0;2022;0;0;1;0;56.9530223;24.1422478
135000.0;47.74;2;5;2851.8;1939;60;94.1;10;5;2.0;2022;1;0;0;0;56.9530223;24.1422478
129680.0;50.82;1;5;4789.7;2019;0;72.4;6;3;4.0;2022;0;0;1;0;56.93899;24.2233591
231000.0;37.6;1;8;15614.8;2018;0;120.3;8;4;4.0;2022;0;0;1;0;56.9657079;24.1052027
148600.0;42.89;1;9;6685.1;2021;0;75.1;5;3;1.0;2022;0;0;1;0;56.9646795;24.1865077
30000.0;68.23;1;9;12929.4;1984;29;145.7;21;6;5.0;2022;0;0;1;0;56.9458571;24.1970956
9100.0;47.47;5;2;669.6;1890;60;23.2;3;1;1.0;2022;0;0;1;0;56.9617482;24.0637413
65000.0;67.37;1;10;12929.6;1983;30;80.1;13;3;1.0;2022;0;0;1;0;56.9453405;24.1962263
37000.0;33.02;2;3;592.7;1938;30;32.2;4;1;2.0;2022;0;0;1;0;56.9432248;24.0819196
49000.0;14.26;3;6;1412.7;1912;58;33.0;2;1;6.0;2022;0;0;1;0;56.9503232;24.1368304
96798.0;48.71;3;4;903.0;1910;18;44.2;3;2;3.0;2022;0;0;1;0;56.9693587;24.1022666
119755.0;61.38;3;3;661.2;1910;18;55.7;4;3;2.0;2022;0;0;1;0;56.9693365;24.101857
70000.0;29.35;3;6;1750.4;1910;30;38.3;4;2;2.0;2022;0;0;1;0;56.9416191;24.1369294
25000.0;69.59;2;5;2169.3;1960;30;44.0;5;2;4.0;2022;0;0;1;0;56.9449772;24.0637727
26500.0;47.2;1;9;6099.3;1982;30;57.4;10;2;7.0;2022;0;0;1;0;56.951668;24.1746187
30000.0;11.66;2;6;2418.7;1912;55;24.4;3;1;1.0;2022;0;0;1;0;56.9589228;24.1415203
63000.0;13.86;3;6;3613.2;1910;31;39.4;5;2;3.0;2022;0;0;1;0;56.952034;24.1442805
142000.0;28.94;1;5;4515.0;2019;0;59.2;4;3;2.0;2022;0;0;1;0;56.9750308;24.1420713
154900.0;44.78;1;9;6685.1;2021;0;78.4;7;3;8.0;2022;0;0;1;0;56.9646795;24.1865077
43400.0;41.75;3;3;703.1;1899;37;34.7;3;1;3.0;2022;0;0;1;0;56.9344044;24.0339254
63900.0;50.22;1;10;4067.3;1973;25;46.8;7;2;5.0;2022;0;0;1;0;57.0044717;24.1273341
50000.0;41.38;2;5;1467.0;1954;30;52.1;8;2;5.0;2022;0;0;1;0;56.9674644;24.1301182
60000.0;13.28;1;10;9876.2;1976;31;51.9;8;2;7.0;2022;0;0;1;0;56.9572609;24.0078165
39000.0;17.43;4;4;720.4;1850;60;30.7;2;1;3.0;2022;0;0;1;0;56.9588523;24.1492403
35000.0;48.95;1;5;3394.8;1960;30;36.3;7;2;2.0;2022;0;0;1;0;56.9913423;24.240317
27500.0;66.08;1;5;3350.1;1927;33;41.8;7;2;2.0;2022;0;0;1;0;56.9903423;24.2386252
129000.0;45.07;4;5;1654.0;1910;30;83.5;7;3;2.0;2022;0;0;1;0;56.9524987;24.1328571
72000.0;55.17;1;5;6032.6;1982;30;54.0;7;2;5.0;2022;0;0;1;0;56.9463363;24.1693072
82500.0;49.72;1;5;1357.4;1920;27;48.1;3;2;3.0;2022;0;0;1;0;56.9376818;24.1460054
63000.0;71.32;1;5;3401.8;1966;30;56.3;7;2;2.0;2022;0;0;1;0;56.991646;24.2421705
44000.0;43.02;1;5;4436.0;1988;15;42.6;6;1;4.0;2022;0;0;1;0;56.9455285;24.1762196
54000.0;21.84;2;6;4310.6;1957;0;27.0;2;1;5.0;2022;0;0;1;0;56.9628711;24.1517883
98000.0;19.33;2;6;3602.1;1913;57;49.2;4;2;3.0;2022;0;0;1;0;56.9633578;24.138702
26850.0;39.82;1;4;1603.0;1959;30;28.7;4;1;4.0;2022;0;0;1;0;56.9156165;24.0976421
225000.0;30.89;1;19;18102.3;2015;1;114.2;4;1;3.0;2022;0;0;1;0;56.9485028;24.0772787
34000.0;42.3;1;5;3337.3;1961;35;32.0;4;1;5.0;2022;0;0;1;0;56.9464235;24.0647185
7800.0;45.8;2;2;801.6;1910;50;25.5;2;1;1.0;2022;0;0;1;0;56.9385698;24.0760983
216000.0;112.64;2;6;2444.6;1900;47;106.1;10;4;3.0;2022;0;0;1;0;56.9618747;24.1285113
20000.0;33.82;1;4;1309.8;1960;30;41.9;5;2;1.0;2022;0;0;1;0;56.9301196;24.0702231
68000.0;92.56;1;5;1872.1;1951;15;73.5;6;3;3.0;2022;0;0;1;0;57.0062001;24.1279066
55000.0;107.28;1;5;3856.2;1979;29;52.0;8;2;5.0;2022;0;0;1;0;56.9489702;24.1657482
40400.0;87.03;3;3;815.5;1936;50;35.4;3;2;3.0;2022;0;0;1;0;56.9829349;24.1895961
150000.0;228.64;1;3;568.0;1936;40;69.7;8;4;2.0;2022;0;0;1;0;57.0051137;24.1572525
141750.0;61.48;1;5;2642.2;2021;0;77.7;5;3;5.0;2022;0;0;1;0;56.9676522;24.1860231
18000.0;143.19;5;2;243.0;1900;65;30.5;3;1;1.0;2022;0;0;1;0;57.033803;24.0430931
53000.0;94.41;1;5;7282.7;1969;30;62.3;8;3;4.0;2022;0;0;1;0;56.9002015;24.2083628
52000.0;45.67;1;5;3688.9;1965;30;43.4;5;2;1.0;2022;0;0;1;0;56.9876008;24.1363381
160000.0;58.2;1;5;2637.3;1887;24;175.3;8;4;3.0;2022;0;0;1;0;56.9573632;24.1113188
75680.0;37.47;3;2;875.0;1910;13;34.0;3;2;1.0;2022;0;0;1;0;56.9694791;24.1018404
14000.0;77.81;2;2;462.6;1900;70;22.2;2;1;1.0;2022;0;0;1;0;56.9383475;24.0746005
31000.0;80.9;1;2;1140.3;1948;50;35.9;6;1;2.0;2022;0;0;1;0;57.0408116;24.0343301
130000.0;168.26;1;5;3871.1;2006;14;84.3;10;3;4.0;2022;0;0;1;0;56.9122573;24.1103763
120000.0;24.27;1;10;16152.9;2014;0;56.5;4;2;3.0;2022;0;0;1;0;56.9710469;24.1237162
100000.0;17.96;1;7;6152.5;1910;43;71.4;7;3;5.0;2022;0;0;1;0;56.9515149;24.1220911
42000.0;52.84;1;5;4197.5;1982;31;43.3;7;1;1.0;2022;0;0;1;0;56.9497419;24.2016028
35000.0;33.63;1;9;4952.5;1989;10;32.4;5;1;8.0;2022;0;0;1;0;56.9523273;24.1934192
119000.0;33.87;1;5;1773.2;2017;0;48.3;3;2;2.0;2022;0;0;1;0;56.942748;24.0933739
49950.0;39.75;1;4;795.4;1956;6;26.7;3;1;4.0;2022;0;0;1;0;56.9865179;24.2265948
24000.0;12.39;3;6;2888.8;1900;48;22.9;2;1;5.0;2022;0;0;1;0;56.9556501;24.1537996
168000.0;26.23;1;7;7711.3;2012;9;97.9;7;4;1.0;2022;0;0;1;0;56.9612105;24.148859
115000.0;31.62;1;5;1773.2;2017;0;45.1;3;2;5.0;2022;0;0;1;0;56.942748;24.0933739
32000.0;7.88;7;7;1117.9;1900;60;20.9;2;1;3.0;2022;0;0;1;0;56.9600714;24.1495812
43000.0;207.12;1;2;565.5;1956;60;57.8;8;3;2.0;2022;0;0;1;0;56.9141613;24.1035195
23000.0;12.43;5;6;1949.4;1909;47;28.4;3;1;5.0;2021;0;0;1;0;56.9580365;24.1484374
33500.0;29.37;4;12;4267.2;1973;31;34.5;4;1;12.0;2022;0;0;1;0;56.914215;24.1764823
189000.0;43.22;3;10;8417.2;2014;0;87.5;5;3;6.0;2022;0;0;1;0;56.9739881;24.1477967
54740.0;24.08;1;7;4479.3;1913;51;78.2;9;2;2.0;2021;0;1;0;0;56.9523403;24.127587
20000.0;15.74;1;17;7321.8;1989;27;60.8;7;2;10.0;2022;0;0;1;0;56.9463127;24.0100275
72000.0;71.57;1;5;4618.3;1964;25;57.7;8;3;3.0;2022;0;0;1;0;56.9841611;24.2481367
48290.33;40.58;1;9;2342.9;1986;20;51.4;9;2;6.0;2022;0;0;1;0;56.9987548;24.1223734
54800.0;59.75;1;5;5035.7;1960;27;36.1;2;1;3.0;2022;0;0;1;0;56.9742652;24.183879
54300.0;60.58;1;5;5035.7;1960;27;36.6;2;1;4.0;2022;0;0;1;0;56.9742652;24.183879
115000.0;39.13;1;5;1773.2;2017;0;55.8;4;2;1.0;2022;0;0;1;0;56.942748;24.0933739
54900.0;65.23;1;5;15319.9;1978;30;51.2;7;2;3.0;2022;0;0;1;0;57.0287424;24.0343892
46000.0;78.42;1;5;3360.8;1971;33;47.2;7;2;5.0;2022;0;0;1;0;56.9110103;24.1944902
135000.0;35.13;1;17;15502.4;2007;11;74.3;7;2;11.0;2022;0;0;1;0;56.9636485;24.0206158
10000.0;19.23;8;4;1350.5;1900;60;30.4;2;1;3.0;2022;0;0;1;0;56.940328;24.1376648
22300.0;19.69;1;5;5388.3;1912;44;33.2;4;2;3.0;2022;0;0;1;0;56.9456487;24.1399843
103725.0;50.8;3;3;661.2;1910;18;46.1;3;2;2.0;2022;0;0;1;0;56.9693365;24.101857
89000.0;33.44;2;5;1419.8;1938;30;55.8;8;2;5.0;2022;0;0;1;0;56.9516567;24.1529455
51000.0;78.81;1;5;3797.7;1965;35;60.4;9;3;4.0;2022;0;0;1;0;56.980858;24.2516161
113000.0;33.94;1;5;1773.2;2017;0;48.4;3;2;1.0;2022;0;0;1;0;56.942748;24.0933739
52500.0;219.32;6;2;481.0;1902;70;141.0;15;6;1.0;2022;0;0;1;0;56.9638994;24.1366218
45000.0;35.09;1;13;5109.7;1970;31;36.1;5;1;5.0;2022;0;0;1;0;56.9141098;24.1684236
31500.0;35.11;1;5;9427.2;1954;36;40.1;7;2;3.0;2022;0;0;1;0;56.9965575;24.1234838
205000.0;50.37;1;5;6236.2;1904;37;142.7;11;4;4.0;2022;0;0;1;0;56.9440245;24.0794221
110000.0;26.58;1;6;10663.5;1912;34;82.4;8;4;6.0;2022;0;0;1;0;56.9556817;24.1311855
18900.0;60.86;4;2;347.5;1881;65;44.1;4;3;2.0;2022;0;0;0;1;56.9212496;24.0894707
78000.0;25.89;1;5;3279.8;1910;44;70.5;8;3;2.0;2022;0;0;1;0;56.9507868;24.1280864
35000.0;258.45;3;2;327.6;1900;60;38.7;3;1;1.0;2022;0;0;1;0;56.932879;24.1673245
18000.0;71.5;1;5;4637.0;1962;20;57.3;8;3;4.0;2022;0;0;1;0;56.9879032;24.2430059
95000.0;172.87;1;3;1990.1;1958;54;80.5;9;3;2.0;2022;0;0;1;0;56.9021455;24.2028368
30000.0;166.51;2;2;183.1;1929;35;33.9;3;2;1.0;2022;0;0;1;0;56.9228853;24.092329
6370.0;37.52;16;2;340.7;1910;65;27.8;2;1;1.0;2022;0;0;1;0;56.9562294;24.1435262
115000.0;31.41;1;5;1773.2;2017;0;44.8;3;2;4.0;2022;0;0;1;0;56.942748;24.0933739
31000.0;50.08;1;5;2311.7;1962;25;40.9;5;2;2.0;2022;0;0;1;0;56.9275914;24.0734402
141000.0;82.47;1;4;809.1;1880;17;71.5;5;3;4.0;2022;0;0;1;0;56.9344157;24.0744291
78090.0;23.64;2;6;3068.3;1911;31;41.1;3;1;6.0;2022;0;0;1;0;56.9613928;24.1313889
30000.0;41.18;1;5;3358.0;1969;30;26.0;6;1;1.0;2022;0;0;1;0;56.9113726;24.1938595
35500.0;121.58;1;3;463.8;1938;55;44.8;7;3;1.0;2022;0;0;1;0;56.9418496;24.1425763
24208.46;32.18;1;5;2573.1;1965;30;40.3;6;2;3.0;2022;0;0;1;0;56.9277777;24.0767388
72000.0;41.82;1;10;4992.6;1989;16;51.5;8;2;3.0;2022;0;0;1;0;56.9000931;24.0939228
68000.0;58.8;1;5;3018.6;1980;28;51.7;5;2;2.0;2022;0;0;1;0;57.0334179;24.0501279
35000.0;86.9;1;4;2293.3;1960;30;42.3;5;2;4.0;2022;0;0;1;0;56.9011046;24.2031441
142000.0;43.99;1;6;4742.0;2004;15;59.9;3;1;4.0;2022;0;0;1;0;56.9604785;24.1800818
125000.0;63.88;1;16;22944.8;2006;10;66.3;6;2;8.0;2022;0;0;1;0;56.9883371;24.1333155
65000.0;11.21;1;8;10785.7;1978;31;45.7;7;2;4.0;2022;0;0;1;0;56.9651315;24.1437898
35000.0;5.73;1;10;7244.5;1976;25;32.2;4;1;3.0;2022;0;0;1;0;56.925796;24.1682424
46000.0;12.57;1;5;3381.6;1974;30;56.7;8;3;5.0;2022;0;0;1;0;57.0459104;24.1744848
30000.0;48.26;1;5;7282.7;1969;30;31.9;5;1;4.0;2022;0;0;1;0;56.9002015;24.2083628
20000.0;40.02;3;3;986.1;1880;50;26.3;2;2;1.0;2022;1;0;0;0;56.9305194;24.0773864
108000.0;29.81;1;7;2564.3;1958;30;52.1;4;2;2.0;2022;0;0;1;0;56.9556431;24.126092
38000.0;240.56;2;2;475.1;1965;35;48.3;6;2;2.0;2022;0;0;1;0;56.9714796;24.0617156
8000.0;27.38;1;5;2571.0;1968;18;34.7;3;2;2.0;2022;0;0;1;0;56.9921122;24.2287777
95552.2;23.36;1;5;4515.0;2019;0;47.8;4;2;5.0;2022;0;0;1;0;56.9750308;24.1420713
110944.5;27.13;1;5;4515.0;2019;0;55.5;5;3;5.0;2022;0;0;1;0;56.9750308;24.1420713
15500.0;38.75;2;4;1670.9;1910;40;26.8;4;1;3.0;2022;0;0;1;0;56.9931089;24.1253401
28000.0;33.03;1;5;5011.1;1979;30;27.2;5;1;4.0;2022;0;0;1;0;56.9513111;24.2075392
113300.0;23.41;1;5;4515.0;2019;0;47.9;4;2;2.0;2022;0;0;1;0;56.9750308;24.1420713
25000.0;166.53;2;3;420.0;1882;60;58.6;6;1;1.0;2022;0;0;1;0;56.9521828;24.143963
73000.0;43.7;1;5;5009.6;1987;36;52.3;7;2;4.0;2022;0;0;1;0;56.9695387;24.1706084
40000.0;56.19;1;5;3442.8;1963;40;49.1;7;2;3.0;2022;0;0;1;0;56.9831896;24.2469328
57000.0;67.63;1;5;3751.7;1966;27;46.8;7;2;4.0;2022;0;0;1;0;56.9066885;24.1858388
71900.0;83.56;1;8;2882.0;1985;29;82.1;13;3;7.0;2022;0;0;1;0;56.9491165;24.0029947
30000.0;94.88;7;2;461.3;1934;35;39.3;5;2;1.0;2022;0;0;1;0;56.9225088;24.0897982
20000.0;74.68;1;3;1243.5;1963;35;29.3;4;1;3.0;2022;0;0;1;0;56.9336756;24.1752237
66357.0;33.39;3;4;903.0;1910;18;30.3;3;2;3.0;2022;0;0;1;0;56.9693587;24.1022666
81687.0;41.11;3;2;875.0;1910;13;37.3;3;2;2.0;2022;0;0;1;0;56.9694791;24.1018404
48000.0;56.32;1;5;4618.3;1964;25;45.4;7;2;4.0;2022;0;0;1;0;56.9841611;24.2481367
43850.0;44.84;1;5;3563.2;1966;40;36.4;5;2;1.0;2022;0;0;1;0;56.9165904;24.1724722
75000.0;94.35;1;5;3886.5;1976;25;59.8;8;3;3.0;2022;0;0;1;0;56.9573024;24.0016866
46000.0;82.8;2;5;2807.3;1962;30;41.5;3;2;5.0;2022;0;0;1;0;56.9594303;24.0642308
180000.0;65.72;1;5;1057.5;2020;0;66.6;5;3;4.0;2022;0;0;1;0;56.9335677;24.0721857
41000.0;146.92;1;2;387.0;1960;40;42.4;5;2;2.0;2022;0;0;1;0;56.9609844;24.0798685
84000.0;20.53;1;6;8225.0;1892;49;206.1;17;7;3.0;2022;0;0;1;0;56.9616788;24.1325718
60000.0;56.52;1;9;9824.2;1989;28;50.6;7;2;8.0;2022;0;0;1;0;56.9527553;24.1948472
7000.0;27.77;1;5;2571.0;1968;18;17.6;1;1;4.0;2022;0;0;1;0;56.9921122;24.2287777
43500.0;58.96;1;5;4657.0;1963;20;42.3;6;2;4.0;2022;0;0;1;0;57.0194518;24.135021
32000.0;137.15;1;3;782.7;1963;40;49.2;5;2;2.0;2022;0;0;1;0;56.9495391;24.1659462
19500.0;39.17;1;5;2618.4;1967;25;49.6;7;2;1.0;2022;0;0;1;0;56.9476441;24.0481844
140000.0;70.66;1;5;1258.7;2013;0;65.1;6;2;2.0;2022;0;0;1;0;56.9143809;24.1279341
40000.0;78.94;1;4;1617.6;1960;43;41.8;6;2;2.0;2022;0;0;1;0;56.914531;24.0976998
120000.0;14.99;2;26;15031.6;2007;0;67.5;4;2;3.0;2022;0;0;1;0;56.9340584;24.0433853
74500.0;57.72;1;5;2689.1;1963;35;52.3;7;3;4.0;2022;0;0;1;0;56.9808706;24.1774978
248000.0;99.94;1;9;3033.0;2019;0;110.4;8;4;9.0;2022;0;0;1;0;56.9694342;24.2369351
125000.0;18.0;1;6;3231.7;1901;34;63.0;4;2;4.0;2022;0;0;1;0;56.9497923;24.1405621
52773.6;12.9;1;5;4515.0;2019;0;26.4;2;1;5.0;2022;0;0;1;0;56.9750308;24.1420713
78560.7;19.21;1;5;4515.0;2019;0;39.3;3;2;5.0;2022;0;0;1;0;56.9750308;24.1420713
38500.0;23.79;4;6;2177.2;1960;29;30.7;6;1;5.0;2022;0;0;1;0;56.944331;24.0626374
57000.0;74.2;1;5;3563.2;1966;40;60.1;7;3;4.0;2022;0;0;1;0;56.9165904;24.1724722
83000.0;24.17;3;4;804.4;1890;41;68.4;6;3;1.0;2022;0;0;1;0;56.9409775;24.124027
51200.0;59.6;1;5;4636.7;1962;32;47.0;7;2;4.0;2022;0;0;1;0;56.9856457;24.2410813
44000.0;55.18;1;5;3718.9;1965;42;47.3;6;2;5.0;2022;0;0;1;0;56.9804913;24.2519096
31500.0;36.1;1;5;7587.1;1972;30;27.6;4;1;2.0;2022;0;0;1;0;56.9614557;24.0231409
15000.0;53.91;2;2;401.5;1910;42;20.9;2;1;1.0;2022;0;0;1;0;56.9862793;24.1830359
30000.0;123.83;2;3;806.9;1932;40;58.7;6;2;1.0;2022;0;0;1;0;56.9717234;24.1669906
31000.0;34.93;1;9;8153.4;1983;30;35.2;6;1;1.0;2022;0;0;1;0;56.9389155;24.1993695
153000.0;59.74;1;5;2002.6;2021;0;66.6;6;3;2.0;2022;0;0;1;0;56.9428335;24.0728885
16000.0;35.84;1;3;1053.2;1930;50;29.6;3;2;3.0;2022;0;0;1;0;56.9877445;24.2245895
56000.0;34.09;1;11;9891.2;1990;27;53.8;9;2;1.0;2022;0;0;1;0;56.9454159;24.0234753
48000.0;51.18;1;5;4629.4;1963;17;44.7;6;2;1.0;2022;0;0;1;0;56.9825117;24.2460125
22000.0;50.71;1;5;4640.0;1962;20;45.4;7;2;2.0;2022;0;0;1;0;56.9882683;24.2424725
27000.0;96.18;2;2;322.6;1900;50;31.9;4;2;1.0;2022;0;0;1;0;56.9377852;24.0709508
45000.0;83.14;3;2;693.4;1800;60;55.5;6;2;2.0;2022;0;0;1;0;56.9543224;24.1375299
65000.0;78.38;1;10;4121.2;1977;15;65.9;8;3;7.0;2022;0;0;1;0;57.0025291;24.127284
38000.0;47.54;1;5;3440.1;1968;43;38.9;7;2;2.0;2022;0;0;1;0;56.9349609;24.1562995
49900.0;66.36;1;5;2020.8;1960;15;41.0;4;2;5.0;2022;0;0;1;0;56.9899024;24.1334394
57000.0;26.19;2;5;2013.3;1903;55;40.8;5;2;2.0;2022;0;0;1;0;56.9424331;24.1316615
36800.0;66.69;1;5;5373.7;1966;30;46.3;7;2;4.0;2022;0;0;1;0;56.9188292;24.1846848
32700.0;26.38;1;9;3957.4;1979;22;21.0;4;1;1.0;2022;0;0;1;0;56.9417359;24.1705918
53000.0;26.05;1;5;7758.4;1968;36;72.4;11;3;3.0;2022;0;0;1;0;56.9065957;24.1937603
115500.0;32.82;5;4;1579.6;1890;45;63.8;4;2;4.0;2022;0;0;1;0;56.951089;24.1368568
62700.0;173.76;3;4;765.8;1911;60;40.1;3;1;2.0;2022;1;0;0;0;56.9602959;24.0569591
56000.0;9.35;1;5;968.1;1930;16;30.0;3;2;2.0;2022;0;0;1;0;56.9457164;24.1111339
113500.0;23.46;1;5;4515.0;2019;0;48.0;4;2;3.0;2022;0;0;1;0;56.9750308;24.1420713
46000.0;73.76;1;5;4532.4;1985;27;38.5;4;1;4.0;2022;0;0;1;0;56.9529484;24.1980288
75680.0;37.47;3;2;875.0;1910;13;34.0;3;2;2.0;2022;0;0;1;0;56.9694791;24.1018404
99115.0;50.8;3;3;661.2;1910;18;46.1;3;2;1.0;2022;0;0;1;0;56.9693365;24.101857
100000.0;28.76;1;5;2986.4;1910;48;75.9;7;3;1.0;2022;0;0;1;0;56.9512566;24.1339583
36000.0;50.8;1;5;4210.1;1974;20;39.6;7;1;4.0;2022;0;0;1;0;56.9644695;24.196068
57500.0;55.77;1;6;4164.1;1963;29;43.1;6;2;3.0;2022;0;0;1;0;56.9877134;24.2163469
76500.0;59.96;1;9;6284.1;1982;30;78.4;14;3;1.0;2022;0;0;1;0;56.9534554;24.1729158
137500.0;34.09;2;5;3388.4;1875;48;81.5;6;2;2.0;2022;0;0;1;0;56.9501133;24.120492
61200.0;31.96;3;4;903.0;1910;18;29.0;3;2;2.0;2022;0;0;1;0;56.9693587;24.1022666
37000.0;40.79;1;5;5349.6;1969;30;29.8;5;1;5.0;2022;0;0;1;0;56.8990749;24.2066561
48000.0;62.05;1;4;921.6;1962;25;42.4;6;2;1.0;2022;0;0;1;0;56.9355904;24.035242
8000.0;23.11;1;3;486.9;1910;65;35.7;4;2;1.0;2022;0;0;1;0;56.9636359;24.1513125
7000.0;26.51;1;5;2571.0;1968;18;16.8;1;1;5.0;2022;0;0;1;0;56.9921122;24.2287777
7000.0;26.98;1;5;2571.0;1968;18;17.1;1;1;5.0;2022;0;0;1;0;56.9921122;24.2287777
30000.0;38.58;1;5;4421.9;1984;28;42.4;6;1;5.0;2022;0;0;1;0;56.9460026;24.1752315
112100.0;31.53;1;9;6685.1;2021;0;55.2;5;2;7.0;2022;0;0;1;0;56.9646795;24.1865077
29000.0;56.09;1;5;5007.4;1964;29;45.0;6;2;4.0;2022;0;0;1;0;56.913862;24.1734976
23000.0;111.33;1;3;1234.7;1960;30;43.5;5;2;1.0;2022;0;0;1;0;56.9589488;24.0631978
95000.0;50.69;1;4;5395.1;2011;0;55.3;5;2;4.0;2022;0;0;1;0;56.9072463;24.1955897
68000.0;88.73;3;6;2943.8;1920;30;48.4;6;2;1.0;2022;0;0;1;0;56.9738523;24.1095199
65000.0;36.57;1;11;3319.4;1990;0;57.7;9;2;10.0;2022;0;0;1;0;56.9442297;24.0188569
74500.0;14.29;4;6;4063.2;1900;60;46.3;5;3;4.0;2022;0;0;1;0;56.9540144;24.1220612
28000.0;17.31;4;4;609.5;1898;60;54.8;7;3;1.0;2022;0;0;1;0;56.9529529;24.1318015
118700.0;19.15;5;6;6366.4;1900;31;61.0;5;3;6.0;2022;0;0;1;0;56.9542182;24.1233191
35500.0;14.02;2;6;2175.9;1910;21;39.7;4;1;1.0;2022;0;0;1;0;56.9926977;24.1247252
110000.0;46.74;1;5;6955.6;2019;0;56.7;4;2;2.0;2022;0;0;1;0;56.9556201;24.0534049
41000.0;55.19;1;5;4418.2;1988;26;42.1;6;1;2.0;2022;0;0;1;0;56.9465898;24.1775877
15400.0;351.95;1;2;431.1;1962;35;44.3;5;2;1.0;2022;0;0;1;0;56.9767921;24.263074
62000.0;85.45;1;5;4976.4;1985;20;66.0;8;3;3.0;2022;0;0;1;0;57.0286341;24.049874
139950.0;57.84;1;5;2642.2;2021;0;73.1;5;4;2.0;2022;0;0;1;0;56.9676522;24.1860231
93000.0;83.18;1;3;1236.0;1909;60;64.9;8;3;2.0;2022;0;0;1;0;56.9941339;24.1279094
25000.0;17.7;1;4;1004.5;1913;15;23.1;3;1;1.0;2022;0;0;1;0;56.9861557;24.1813065
15500.0;92.41;2;2;286.4;1900;75;17.4;2;2;2.0;2022;0;0;1;0;56.943658;24.0515185
45000.0;290.38;1;2;492.5;1902;55;80.3;9;3;1.0;2022;0;0;1;0;57.0294674;24.1185445
35500.0;14.55;2;5;1159.4;1912;55;27.3;2;1;3.0;2022;0;0;1;0;56.9612798;24.1497035
13800.0;18.02;1;9;11184.0;1984;20;45.5;6;1;3.0;2022;0;0;1;0;56.9340881;24.1958754
56500.0;33.12;1;10;8616.3;1990;0;51.1;8;2;9.0;2022;0;0;1;0;56.9032677;24.0978198
116000.0;70.02;1;5;5337.7;2019;0;45.7;4;2;5.0;2022;0;0;1;0;56.9556183;24.1854622
54600.0;33.71;1;9;14372.9;1983;30;49.5;7;2;6.0;2022;0;0;1;0;56.9553072;24.1962533
165000.0;20.3;1;7;2926.6;2006;14;91.6;3;1;3.0;2022;0;0;1;0;56.9472225;24.109034
16000.0;74.91;6;2;331.1;1880;70;60.5;6;3;2.0;2022;0;0;1;0;56.959135;24.1393738
69000.0;62.02;1;10;7404.1;1990;27;79.0;12;4;9.0;2022;0;0;1;0;56.9030682;24.0990178
20000.0;104.5;5;4;1333.3;1960;30;41.6;5;2;1.0;2022;0;0;1;0;57.0381909;24.0538578
76900.0;34.96;1;5;4789.7;2019;0;49.8;3;1;1.0;2022;0;0;1;0;56.93899;24.2233591
12900.0;119.22;6;2;824.1;1946;55;26.0;4;1;2.0;2022;0;0;1;0;56.9129331;24.1406655
33000.0;47.11;1;5;12091.0;1986;20;50.4;7;2;1.0;2022;0;0;1;0;57.0313089;24.0344907
13000.0;15.64;2;5;1905.1;1913;48;42.6;6;2;1.0;2022;0;0;1;0;56.9483448;24.143519
58000.0;155.6;1;2;436.3;1960;30;46.2;7;2;2.0;2022;0;0;1;0;56.9124538;24.1130895
64000.0;25.35;1;10;4977.6;1989;5;62.6;10;3;9.0;2022;0;0;1;0;56.9043618;24.0951691
65000.0;89.77;1;5;3167.7;1978;30;67.5;9;3;1.0;2022;0;0;1;0;56.9536239;24.2025535
114000.0;22.53;1;5;4515.0;2019;0;46.1;3;2;2.0;2022;0;0;1;0;56.9750308;24.1420713
29500.0;49.31;3;3;703.1;1899;37;37.8;3;1;3.0;2022;0;0;1;0;56.9344044;24.0339254
230000.0;38.65;1;6;4858.7;1911;50;119.7;13;4;4.0;2022;0;0;1;0;56.9565889;24.1179039
