Darījuma summa, EUR;Pārdotā zemes kopplatība, m2;Būvju skaits;Būves virszemes stāvu skaits;Būves kopplatība, m2;Būves ekspluatācijas uzsākšanas gads;Būves fiziskais nolietojums, %;Telpu grupas platība, m2;Telpu skaits telpu grupā;Istabu skaits dzīvoklī;Telpu grupas vidējais stāvs;Gads;sezona_Pavasaris;sezona_Rudens;sezona_Vasara;sezona_Ziema;Platums;Garums
158625.0;27.46;2;9;3429.0;1911;32.0;67.5;6;2;4.0;2024;0;0;1;0;56.961709;24.1094579
77000.0;64.94;1;5;1405.3;1936;41.0;53.1;4;2;5.0;2024;0;0;1;0;56.9498101;24.1413633
28000.0;59.96;1;5;5087.8;1972;30.0;46.1;6;2;1.0;2024;0;0;1;0;57.0055401;24.126592
52000.0;54.06;1;5;4598.6;1962;30.0;44.7;6;2;3.0;2024;0;0;1;0;56.9867772;24.2385556
108000.0;53.4;8;4;7553.6;2022;0.0;49.1;4;2;1.0;2024;1;0;0;0;56.9783101;24.2629408
148000.0;34.31;1;25;18293.3;2007;11.0;72.9;5;3;20.0;2024;0;0;1;0;56.9513383;24.1879081
45000.0;47.73;1;5;2770.2;1960;40.0;38.6;5;2;2.0;2024;0;0;1;0;56.9679215;24.1293385
37000.0;42.89;1;5;4063.5;1972;30.0;48.5;7;2;5.0;2024;0;0;1;0;56.9531005;24.0302079
125900.0;39.24;1;12;5712.7;2022;1.0;46.7;5;2;6.0;2024;0;0;1;0;56.9936064;24.1646051
60000.0;184.18;4;2;613.6;1890;60.0;70.7;7;2;1.0;2024;0;0;1;0;56.9329787;24.0701249
120000.0;69.63;1;4;2325.2;2018;3.0;48.1;4;2;2.0;2024;0;0;1;0;56.9710607;24.1050047
17000.0;17.1;3;4;1480.0;1960;30.0;11.8;3;1;4.0;2024;0;0;1;0;56.9431844;24.0609735
104450.0;25.29;1;9;11938.3;2017;1.0;49.4;4;2;4.0;2024;0;0;1;0;56.9886702;24.1689025
7800.0;66.36;2;2;273.3;1890;53.0;16.1;2;1;1.0;2024;0;0;1;0;57.0359576;24.1204352
205500.0;112.26;1;13;8460.4;2006;13.0;123.7;12;3;8.0;2024;0;0;1;0;56.9949363;24.164263
100000.0;27.25;3;6;1309.4;1928;46.0;47.1;3;2;3.0;2024;0;0;1;0;56.9643795;24.13663
57000.0;58.23;1;10;6842.6;1996;23.0;60.2;9;2;4.0;2024;0;0;1;0;56.899888;24.0866884
85000.0;49.91;1;16;22943.4;2006;11.0;51.8;5;1;6.0;2024;0;0;1;0;56.9883371;24.1333155
116000.0;43.68;1;7;17222.8;2007;0.0;66.4;5;2;4.0;2024;0;0;1;0;56.8997222;24.0795353
145000.0;26.4;1;7;2558.5;2005;0.0;92.7;8;3;4.0;2024;0;0;1;0;56.9431289;24.0909127
60000.0;36.25;1;8;11739.3;1960;30.0;62.2;9;3;4.0;2024;0;0;1;0;56.9588888;24.1234334
5000.0;27.77;1;5;2571.0;1968;18.0;17.6;1;1;4.0;2024;0;0;1;0;56.9921122;24.2287777
45000.0;92.99;7;2;305.9;1888;50.0;23.6;2;1;2.0;2024;1;0;0;0;56.9290901;24.0970635
7000.0;15.14;1;5;2321.5;1913;65.0;28.2;3;1;4.0;2024;0;0;1;0;56.9404456;24.1504197
13400.0;137.11;6;2;824.1;1946;55.0;30.5;4;1;1.0;2022;0;1;0;0;56.9129331;24.1406655
55000.0;111.33;1;3;1234.7;1960;30.0;43.5;5;2;1.0;2024;0;0;1;0;56.9589488;24.0631978
3300.0;26.96;2;3;623.7;1910;35.0;25.0;2;1;-1.0;2024;0;0;1;0;56.9940344;24.1261596
134600.0;54.67;1;5;8257.0;2023;0.0;52.1;4;2;5.0;2024;0;0;1;0;56.9289577;24.0719524
136200.0;56.41;4;4;3100.7;2023;0.0;47.6;5;2;2.0;2024;0;0;1;0;56.966947;24.1856416
169000.0;105.53;1;4;3854.7;2022;0.0;73.6;6;3;2.0;2024;0;0;1;0;56.9427486;24.0247037
28000.0;60.02;1;9;3643.6;1984;25.0;43.8;6;1;6.0;2024;0;0;1;0;56.9422093;24.1996661
13000.0;23.5;3;4;1470.9;1960;27.0;17.1;3;1;1.0;2024;0;0;1;0;56.9434396;24.0610925
28000.0;51.41;1;5;3754.1;1964;18.0;44.7;6;2;5.0;2024;0;0;1;0;57.02873;24.1017666
50000.0;60.11;1;5;9452.1;1988;27.0;45.9;6;2;3.0;2024;0;0;1;0;56.9524347;24.194641
56000.0;49.52;1;9;9817.5;1988;29.0;48.7;7;2;3.0;2024;0;0;1;0;56.9530072;24.1937089
105200.0;47.09;1;5;3491.3;2017;0.0;55.1;4;2;2.0;2024;0;0;1;0;56.9049466;24.1443832
163000.0;36.82;1;6;2053.3;1893;22.0;88.9;8;3;4.0;2024;0;0;1;0;56.9582682;24.1105601
120000.0;52.27;6;6;4179.8;1912;48.0;120.9;12;6;5.0;2024;0;0;1;0;56.9519703;24.1290984
140000.0;103.3;1;5;1314.0;2009;0.0;83.1;5;3;2.0;2024;0;0;1;0;56.9651005;24.0615519
29000.0;23.36;1;3;439.9;1929;55.0;29.9;4;1;1.0;2024;0;0;1;0;56.9422326;24.1466322
55000.0;67.96;1;5;3118.8;1973;25.0;54.0;8;3;1.0;2024;0;0;1;0;56.958278;24.0241215
135000.0;43.16;3;6;880.7;1904;55.0;66.4;9;3;5.0;2024;0;0;1;0;56.9562389;24.13653
30500.0;34.56;1;9;3672.0;1989;5.0;42.8;5;1;2.0;2024;0;0;1;0;56.9010982;24.0954095
55000.0;78.58;1;9;4952.5;1989;10.0;75.7;11;4;6.0;2024;0;0;1;0;56.9523273;24.1934192
85448.7;46.06;1;4;4311.3;1914;16.0;52.6;3;2;2.0;2024;0;0;1;0;56.948708;24.078588
20000.0;136.5;1;2;377.4;1958;30.0;48.3;6;2;2.0;2024;0;0;1;0;56.9067484;24.1006099
44150.0;63.39;1;3;913.4;1959;40.0;38.0;5;1;3.0;2024;0;0;1;0;56.9643802;24.1439479
4500.0;13.69;1;4;869.0;1910;48.0;11.5;1;1;3.0;2024;0;0;1;0;56.9428453;24.1360221
65000.0;13.47;1;7;3925.1;1900;30.0;38.8;5;2;6.0;2024;0;0;1;0;56.9599824;24.1511465
44000.0;66.12;1;5;3436.2;1977;18.0;53.1;5;2;5.0;2024;0;0;1;0;56.9463228;24.1657779
160000.0;121.87;1;4;2795.3;2004;0.0;128.9;10;3;1.5;2024;0;0;1;0;56.9250789;24.0568062
70000.0;24.17;3;4;803.3;1890;42.0;68.4;6;3;1.0;2024;0;0;1;0;56.9409775;24.124027
193000.0;50.87;1;12;22883.7;2007;10.0;93.5;6;3;4.0;2024;0;0;1;0;56.9775832;24.1656728
150000.0;100.51;1;5;5337.7;2019;0.0;65.6;7;3;4.0;2024;0;0;1;0;56.9556183;24.1854622
230000.0;25.06;1;7;7516.9;2008;0.0;112.6;7;4;2.0;2024;0;0;1;0;56.9616686;24.1467335
26000.0;278.29;2;2;359.2;1903;40.0;99.1;10;3;1.5;2024;0;0;1;0;56.9980033;24.1605487
11500.0;55.3;8;2;621.5;1909;65.0;23.5;3;1;2.0;2024;0;0;1;0;56.9473006;24.0739453
28000.0;52.77;1;5;4977.7;1963;25.0;43.6;7;2;4.0;2024;0;0;1;0;56.9836932;24.2449205
29000.0;49.9;1;9;4014.7;1966;31.0;39.8;6;1;5.0;2024;0;0;1;0;56.9882085;24.2413034
42900.0;4.74;1;5;5507.8;1967;30.0;47.0;7;2;3.0;2024;0;0;1;0;56.9201142;24.1754864
62000.0;41.41;1;9;14709.3;1981;30.0;50.6;8;2;5.0;2024;0;0;1;0;56.9447811;24.1704902
7700.0;56.34;1;2;774.9;1953;40.0;19.0;4;2;1.0;2024;0;0;1;0;56.9870671;24.1798234
27000.0;97.53;5;3;728.0;1934;40.0;41.7;6;2;3.0;2024;0;0;1;0;56.9829508;24.1749096
48000.0;72.42;1;5;7781.7;1967;30.0;67.2;5;3;5.0;2024;0;0;1;0;56.9104419;24.1803522
58000.0;59.16;3;2;183.5;1880;36.0;50.3;8;3;1.0;2024;0;0;1;0;56.9550026;24.134744
66000.0;49.44;4;4;1292.6;1929;40.0;51.2;5;2;2.0;2024;0;0;1;0;56.9488672;24.0626533
42700.0;87.09;1;4;2239.2;1990;10.0;36.2;4;1;4.0;2024;0;0;1;0;56.9168249;24.1848837
19000.0;70.71;3;2;1865.1;1914;51.0;31.0;6;2;1.0;2024;0;0;1;0;56.9828252;24.1914138
115000.0;39.62;3;6;2310.4;1914;30.0;89.2;6;3;3.0;2024;0;0;1;0;56.9551969;24.1278719
9000.0;15.29;4;3;702.6;1889;70.0;23.5;2;1;3.0;2024;0;0;1;0;56.9616461;24.1381221
30000.0;65.27;1;5;15321.9;1978;30.0;51.3;7;2;4.0;2024;0;0;1;0;57.0287424;24.0343892
47000.0;73.38;1;9;4938.6;1981;30.0;49.4;9;2;7.0;2024;0;0;1;0;56.9038169;24.2042681
59000.0;35.69;4;4;3976.1;1962;30.0;34.6;3;2;3.0;2024;0;0;1;0;56.9371301;24.1479243
162000.0;23.45;1;7;19292.9;2022;2.0;56.2;4;2;4.0;2024;0;0;1;0;56.9661878;24.104192
20000.0;33.57;2;6;4856.0;1983;30.0;38.0;7;1;1.0;2024;0;0;1;0;56.9218254;24.0945487
24000.0;60.02;1;9;3643.6;1984;25.0;43.8;6;1;6.0;2024;0;0;1;0;56.9422093;24.1996661
35500.0;82.87;1;5;4594.2;1960;35.0;46.5;6;2;3.0;2024;0;0;1;0;56.9452735;24.0679173
95000.0;12.39;1;6;4487.8;1934;32.0;102.3;5;3;4.0;2024;0;0;1;0;56.9615912;24.1098484
126900.0;39.91;1;12;5712.7;2022;1.0;47.5;5;2;10.0;2024;0;0;1;0;56.9936064;24.1646051
22000.0;51.45;1;12;4410.0;1974;25.0;33.5;4;1;7.0;2024;0;0;1;0;56.9023042;24.2059575
166000.0;46.89;1;9;6685.1;2021;0.0;82.1;6;3;4.0;2024;0;0;1;0;56.9646795;24.1865077
37000.0;55.24;1;10;3453.0;1984;10.0;39.9;6;1;8.0;2024;0;0;1;0;56.9411577;24.1964402
190000.0;82.59;1;5;9075.5;2006;13.0;123.9;10;4;2.0;2024;0;0;1;0;56.9428657;24.0152955
3500.0;68.2;1;12;4310.2;1980;30.0;46.9;8;2;5.0;2024;0;0;1;0;56.9737644;24.1308661
20000.0;24.24;1;5;3572.1;1913;60.0;20.9;3;1;4.0;2024;0;0;1;0;56.9942483;24.1282463
41500.0;83.59;1;3;745.9;1960;25.0;41.3;6;2;3.0;2024;0;0;1;0;56.9136914;24.1109266
366000.0;44.11;2;7;7047.3;2018;2.0;118.5;7;4;5.0;2024;1;0;0;0;56.9592868;24.1162982
130000.0;31.29;3;6;5761.0;1901;30.0;85.3;6;2;3.0;2024;0;0;1;0;56.9537242;24.1239185
11000.0;47.8;1;2;783.0;1953;50.0;16.2;1;1;2.0;2024;0;0;1;0;56.9871512;24.1806437
45000.0;89.35;1;5;5019.2;1976;25.0;50.2;7;2;5.0;2024;0;0;1;0;56.9570579;24.202679
43500.0;71.99;1;5;4977.7;1963;25.0;59.5;9;3;3.0;2024;0;0;1;0;56.9836932;24.2449205
103000.0;92.9;1;9;6354.9;1986;17.0;95.2;12;4;4.0;2024;0;0;1;0;56.9478715;24.0039483
20000.0;58.96;2;5;2537.7;1971;30.0;46.1;7;2;2.0;2024;0;0;1;0;57.009224;24.1251458
91000.0;51.83;1;5;4928.6;1959;30.0;56.0;8;2;5.0;2024;0;0;1;0;56.9720721;24.1338261
36000.0;33.54;1;9;7353.1;1987;28.0;32.2;5;1;8.0;2024;0;0;1;0;56.9542657;24.1930231
11000.0;24.52;1;5;4111.4;1980;10.0;26.9;5;1;3.0;2024;0;0;1;0;57.0311094;24.0978889
69000.0;18.54;1;10;7296.3;1977;31.0;63.3;10;3;2.0;2024;0;0;1;0;56.9538041;23.9989721
16500.0;57.71;1;5;4707.1;1965;30.0;47.2;7;2;5.0;2024;0;0;1;0;56.982296;24.2507524
97400.0;24.68;1;9;11938.3;2017;1.0;48.2;4;2;1.0;2024;0;0;1;0;56.9886702;24.1689025
298700.0;41.4;1;7;10585.7;2023;0.0;88.8;7;3;5.0;2024;0;0;1;0;56.9667944;24.1034056
85000.0;30.14;2;5;1159.0;1912;57.0;56.6;5;2;3.0;2024;0;0;1;0;56.9612798;24.1497035
105000.0;47.3;1;6;4741.8;2004;16.0;64.4;3;1;2.0;2024;0;0;1;0;56.9604785;24.1800818
9000.0;37.84;1;5;5101.8;1969;20.0;46.0;6;2;1.0;2024;0;0;1;0;56.9147065;24.1860581
5780.0;5.83;1;9;5894.0;1988;29.0;36.9;7;1;2.0;2024;0;0;1;0;57.0392648;24.1021226
23000.0;59.7;2;5;3939.6;1971;25.0;46.6;7;2;1.0;2024;0;0;1;0;57.0081692;24.1251421
50000.0;11.38;2;5;1907.1;1913;49.0;31.0;7;2;1.0;2024;0;0;1;0;56.9483448;24.143519
264500.0;200.45;1;5;2690.0;1932;45.0;235.2;21;4;0.0;2024;0;0;1;0;56.9432452;24.0681931
26000.0;18.16;1;9;2457.2;1981;30.0;32.8;7;1;2.0;2024;0;0;1;0;57.0333754;24.1022568
22000.0;90.22;1;3;1321.3;1962;30.0;43.4;5;2;1.0;2024;0;0;1;0;56.959279;24.0636099
100000.0;37.37;2;7;2711.4;2022;0.0;40.4;3;2;3.0;2024;0;0;1;0;56.9456788;24.0538568
166000.0;31.43;1;7;12292.8;2013;8.0;77.6;7;3;6.0;2024;0;0;1;0;56.9889142;24.1698348
54800.0;41.75;3;3;703.1;1899;37.0;34.7;3;1;3.0;2024;0;0;1;0;56.9344044;24.0339254
28185.0;66.28;1;5;3744.4;1962;38.0;43.3;6;2;4.0;2024;0;0;1;0;56.9877284;24.2210185
149000.0;86.64;1;5;4557.7;2023;0.0;68.2;7;3;4.0;2024;0;0;1;0;56.917341;24.1778531
69000.0;46.05;1;5;3844.4;1948;30.0;53.0;7;2;5.0;2024;0;0;1;0;56.9695537;24.0987074
69000.0;91.48;1;5;3080.8;1967;30.0;67.2;7;3;2.0;2024;0;0;1;0;56.9542974;24.0481308
25500.0;298.01;1;2;244.3;1904;50.0;43.4;4;2;2.0;2024;0;0;1;0;56.937739;24.051013
30000.0;40.57;1;5;4450.9;1982;20.0;42.2;6;1;4.0;2024;0;0;1;0;56.9496256;24.2024077
115500.0;40.89;2;5;5841.7;2015;0.0;55.6;4;2;2.0;2024;0;0;1;0;56.9706286;24.1795588
224000.0;26.38;1;8;15615.6;2018;2.0;84.4;6;3;4.0;2024;0;0;1;0;56.9657079;24.1052027
7000.0;22.13;7;3;1125.5;1915;38.0;22.8;2;1;3.0;2024;0;0;1;0;56.9929495;24.1278353
30000.0;50.23;1;5;3640.3;1960;30.0;38.6;7;2;1.0;2024;0;0;1;0;56.9891108;24.1352515
20000.0;58.91;1;5;3976.0;1973;29.0;48.1;8;2;1.0;2024;0;0;1;0;57.0321661;24.0527013
27950.0;31.61;1;10;4178.6;1972;30.0;27.8;5;1;8.0;2024;0;0;1;0;57.0014959;24.1293175
29800.0;45.84;1;5;4627.3;1962;35.0;45.4;7;2;5.0;2024;0;0;1;0;56.9856304;24.2417879
205000.0;34.75;3;5;1313.8;1900;33.0;109.3;11;4;4.0;2024;0;0;1;0;56.9557435;24.1242557
27500.0;22.3;1;9;4926.5;1981;17.0;33.5;6;1;1.0;2024;0;0;1;0;57.0329446;24.1019386
37000.0;38.49;1;13;5231.2;1983;24.0;35.2;6;1;1.0;2024;0;0;1;0;56.9103949;24.1960212
22500.0;55.08;2;2;801.6;1910;50.0;30.7;3;1;2.0;2024;0;0;1;0;56.9385698;24.0760983
84500.0;45.02;1;6;1865.5;1880;40.0;179.8;9;5;4.0;2024;0;0;1;0;56.965521;24.143366
84500.0;45.02;1;6;1865.5;1880;40.0;179.8;9;5;4.0;2024;0;0;1;0;56.965521;24.143366
65000.0;33.72;1;16;22943.4;2006;11.0;35.0;4;1;5.0;2024;0;0;1;0;56.9883371;24.1333155
25000.0;46.26;1;5;4630.7;1963;20.0;41.6;6;2;2.0;2024;0;0;1;0;56.9996985;24.1202829
35000.0;116.47;2;2;444.2;1924;40.0;39.4;5;2;2.0;2024;0;0;1;0;56.9397891;24.0949463
125000.0;45.75;1;5;8257.0;2023;0.0;43.6;4;2;3.0;2024;0;0;1;0;56.9289577;24.0719524
75000.0;67.83;1;5;3261.7;1959;30.0;56.3;7;2;4.0;2024;0;0;1;0;56.9722213;24.1327057
105900.0;30.92;1;12;5712.7;2022;1.0;35.7;5;2;10.0;2024;0;0;1;0;56.9936064;24.1646051
135000.0;72.43;1;6;5234.5;2023;0.0;69.2;6;3;1.0;2024;0;0;1;0;56.9092483;24.1042159
134400.0;172.52;1;3;970.8;2015;0.0;68.2;4;2;3.0;2024;0;0;1;0;56.9701798;24.1837365
45000.0;79.3;5;4;1292.0;1931;55.0;69.9;8;4;3.0;2024;0;0;1;0;56.9723161;24.1888658
30000.0;45.84;1;5;4599.3;1961;20.0;46.8;6;2;2.0;2024;0;0;1;0;56.9626889;24.0484116
50000.0;46.49;1;5;7762.7;1972;30.0;54.3;8;3;1.0;2024;0;0;1;0;56.9545264;24.0340519
7000.0;82.15;1;2;869.4;1900;30.0;24.7;2;1;2.0;2024;0;0;1;0;57.0194178;24.1272546
115000.0;16.07;3;6;3983.7;1900;34.0;51.9;3;2;2.0;2024;0;0;1;0;56.9553034;24.1235677
79000.0;76.19;1;4;3101.1;1955;29.0;73.6;5;3;2.0;2024;0;0;1;0;57.0200958;24.1283328
136000.0;26.57;2;6;3032.6;1900;53.0;89.9;9;3;1.0;2024;0;0;1;0;56.9560522;24.124239
44000.0;45.8;1;5;4591.0;1963;20.0;45.4;6;2;4.0;2024;0;0;1;0;56.999787;24.1196879
39000.0;83.72;1;5;4008.7;1978;30.0;67.0;7;3;3.0;2024;0;0;1;0;57.0311209;24.0558055
55000.0;67.88;1;4;2322.6;1961;40.0;53.7;6;3;2.0;2024;0;0;1;0;56.9124263;24.1915647
30000.0;33.72;2;2;1461.4;1900;45.0;41.7;5;2;1.0;2024;0;0;1;0;56.9563957;24.1531591
52870.0;19.33;3;5;1392.3;1900;27.0;31.1;2;1;3.0;2024;0;0;1;0;56.9551182;24.1438621
112500.0;49.41;1;6;18023.4;2006;15.0;64.9;5;1;4.0;2024;0;0;1;0;56.9010264;24.0804439
116000.0;49.07;1;11;6875.8;2004;12.0;63.5;5;2;8.0;2024;0;0;1;0;57.0093085;24.1277625
8700.0;81.59;6;2;668.5;1903;63.0;34.8;3;2;1.0;2024;0;0;1;0;56.9372254;24.1451629
91000.0;72.94;5;4;542.0;1910;60.0;47.9;3;2;3.0;2024;0;0;1;0;56.9397514;24.1388252
275000.0;42.49;2;6;3142.6;1940;31.0;135.2;8;4;5.0;2024;0;0;1;0;56.9576889;24.1102524
58000.0;48.7;1;9;10168.7;1982;29.0;50.9;7;2;9.0;2024;0;0;1;0;56.9384689;24.1996831
70000.0;20.14;1;6;12738.3;1938;31.0;48.0;6;2;2.0;2024;0;0;1;0;56.9595996;24.1291723
23000.0;37.01;1;5;4588.9;1962;30.0;30.0;6;2;4.0;2024;0;0;1;0;56.9862821;24.2388099
140000.0;16.42;1;10;16908.3;1977;17.0;77.5;5;3;5.0;2024;0;0;1;0;56.9651194;24.1503112
70000.0;61.99;6;5;1825.8;1925;48.0;85.6;9;4;3.0;2024;0;0;1;0;56.9534405;24.1469171
205000.0;95.32;1;4;3388.4;1912;50.0;105.1;8;4;3.0;2024;0;0;1;0;56.9428187;24.0921711
153900.0;52.6;1;12;5712.7;2022;1.0;62.6;5;2;8.0;2024;0;0;1;0;56.9936064;24.1646051
50000.0;41.92;3;4;1142.3;1900;54.0;51.1;5;2;3.0;2024;0;0;1;0;56.9594825;24.1496642
104000.0;42.96;1;9;14941.5;1958;52.0;57.4;5;2;4.0;2024;0;0;1;0;56.9717452;24.1345923
171000.0;95.47;1;13;8460.4;2006;13.0;104.6;9;3;11.0;2024;0;0;1;0;56.9949363;24.164263
31000.0;38.45;1;5;2696.6;1965;25.0;30.5;4;1;4.0;2024;0;0;1;0;56.9484879;24.051017
28500.0;28.01;1;5;2946.5;1962;30.0;28.2;4;1;3.0;2024;0;0;1;0;56.9282194;24.0759479
37986.0;79.39;4;2;567.0;1910;51.0;26.7;3;2;1.0;2024;0;0;1;0;56.9361842;24.1020869
40000.0;44.41;1;10;7355.0;1983;29.0;50.5;8;2;4.0;2024;0;0;1;0;56.9426911;24.2000532
56000.0;71.32;1;10;6863.3;1974;30.0;62.1;9;3;3.0;2024;0;0;1;0;56.9648465;24.0037541
130500.0;20.64;1;6;2011.8;2019;0.0;35.2;3;1;3.0;2024;0;0;1;0;56.9605928;24.1103003
19000.0;8.9;2;4;2118.1;1912;21.0;25.2;3;1;3.0;2024;0;0;1;0;56.9929629;24.1250333
30000.0;36.88;1;5;2822.8;1966;30.0;30.3;4;1;1.0;2024;0;0;1;0;56.9791057;24.1713581
23000.0;48.4;1;10;3448.9;1991;0.0;39.6;5;1;8.0;2024;0;0;1;0;56.9012337;24.0987314
24500.0;29.84;1;5;3351.2;1960;27.0;32.1;4;1;5.0;2024;0;0;1;0;56.9446475;24.066442
38500.0;24.75;1;5;3240.7;1910;60.0;48.4;6;2;3.0;2024;0;0;1;0;56.9614701;24.1463507
145000.0;37.38;2;4;3201.1;1880;48.0;70.8;5;3;4.0;2024;0;0;1;0;56.9591372;24.1273031
37200.0;66.55;1;5;3521.2;1968;35.0;63.5;8;3;4.0;2024;0;0;1;0;56.9341745;24.1563089
164000.0;55.61;1;13;16147.0;2022;0.0;77.8;6;3;4.0;2024;0;0;1;0;56.9586927;24.0145708
220000.0;55.61;1;13;16147.0;2022;0.0;77.8;6;3;12.0;2024;0;0;1;0;56.9586927;24.0145708
95000.0;35.27;1;12;6530.4;2007;10.0;50.1;4;2;2.0;2024;0;0;1;0;56.9550428;24.1919086
368863.74;143.95;1;12;5712.7;2022;1.0;171.3;9;4;12.0;2024;0;0;1;0;56.9936064;24.1646051
148000.0;27.67;1;7;12292.8;2013;8.0;68.3;7;3;6.0;2024;0;0;1;0;56.9889142;24.1698348
53850.0;88.8;1;5;3171.9;1980;20.0;55.2;7;3;5.0;2024;0;0;1;0;56.9682212;24.0632299
6101.16;21.55;2;6;2361.5;1912;33.0;25.9;4;1;1.0;2024;0;0;1;0;56.9692766;24.1343513
57500.0;53.25;1;4;566.0;1934;45.0;65.5;7;3;3.0;2024;0;0;1;0;56.9459809;24.1365924
82000.0;64.94;1;5;1405.3;1936;41.0;54.6;6;2;5.0;2024;0;0;1;0;56.9498101;24.1413633
177000.0;54.83;1;13;16147.0;2022;0.0;76.7;6;3;3.0;2024;0;0;1;0;56.9586927;24.0145708
30000.0;23.23;2;4;1486.9;1920;60.0;22.4;3;2;3.0;2024;0;0;1;0;56.9668292;24.1385954
56000.0;88.35;2;3;741.8;1960;30.0;41.2;5;2;2.0;2024;0;0;1;0;56.9225888;24.0795671
160000.0;69.39;1;9;6186.7;2023;0.0;58.8;5;3;8.0;2024;0;0;1;0;56.9294454;24.1612277
126560.0;90.03;2;2;612.7;1900;30.0;90.4;11;5;2.0;2024;0;0;1;0;56.9566433;24.1344974
70000.0;18.14;1;25;18293.3;2007;11.0;39.5;4;1;2.0;2024;0;0;1;0;56.9513383;24.1879081
21000.0;62.11;3;2;481.2;1870;70.0;23.6;3;1;1.0;2024;0;0;1;0;56.9554819;24.1438074
50000.0;108.48;3;5;7013.6;1988;25.0;65.6;8;3;1.0;2024;0;0;1;0;57.0421946;24.0340112
26500.0;28.26;1;5;3861.4;1975;30.0;27.2;5;1;1.0;2024;0;0;1;0;56.9601545;24.0001009
47000.0;56.92;1;5;4712.4;1966;30.0;46.1;6;2;1.0;2024;0;0;1;0;56.9779034;24.2484701
114120.0;62.97;1;14;4843.6;1990;15.0;64.0;5;3;5.0;2024;0;0;1;0;56.9721709;24.1015974
43200.0;19.41;2;3;1131.7;1883;54.0;67.9;8;3;3.0;2024;0;0;1;0;56.953528;24.13057
83000.0;104.36;2;5;3434.7;1950;35.0;69.7;8;3;5.0;2024;0;0;1;0;56.9321535;24.1605437
62000.0;20.52;2;3;331.1;1880;23.0;29.2;3;1;2.0;2024;0;0;1;0;56.9609006;24.1103202
40000.0;60.29;1;5;3429.7;1970;30.0;58.4;9;3;5.0;2024;0;0;1;0;56.9383117;24.0425934
35000.0;229.35;1;3;705.2;1953;24.0;81.1;9;3;2.0;2024;0;0;1;0;57.0069753;24.1271016
47000.0;29.25;1;9;7326.0;1974;30.0;64.2;9;3;5.0;2024;0;0;1;0;56.929102;24.1765898
9400.0;70.81;5;5;1101.3;1890;60.0;24.3;2;1;1.0;2024;0;0;1;0;56.9377153;24.1550115
65000.0;27.15;1;6;4623.6;1901;50.0;78.9;10;3;3.0;2024;0;0;1;0;56.9389495;24.1332429
163000.0;93.41;1;5;3122.1;2022;0.0;67.0;6;3;1.0;2024;0;0;1;0;56.9770674;24.1686779
44000.0;56.13;1;10;5101.5;1976;31.0;50.3;5;2;7.0;2024;0;0;1;0;57.0176208;24.1314983
84488.25;33.5;3;5;1495.8;1900;27.0;53.9;4;2;2.0;2024;0;0;1;0;56.954951;24.1441785
47000.0;52.46;1;4;1646.9;1961;20.0;38.1;3;2;3.0;2024;0;0;1;0;56.9158341;24.0984862
32000.0;58.03;1;10;4100.7;1983;15.0;42.9;5;1;9.0;2024;0;0;1;0;57.0290583;24.0520335
38400.0;75.13;4;6;5730.9;1955;35.0;58.3;5;2;1.0;2024;0;0;1;0;56.9662137;24.1475345
40000.0;180.72;1;2;500.8;1962;20.0;47.5;4;2;1.0;2024;0;0;1;0;56.9310829;24.1762395
467123.13;118.52;5;7;2759.2;2006;13.0;159.9;15;5;6.0;2024;0;0;1;0;56.9651433;24.1014258
26061.0;207.62;11;3;389.2;1930;60.0;62.8;6;3;2.0;2024;0;0;1;0;56.9459905;24.0601959
40000.0;143.41;6;2;479.3;1919;60.0;44.2;6;3;2.0;2024;0;0;1;0;56.9384368;24.0517815
45500.0;61.44;1;4;3101.1;1955;29.0;60.4;8;2;4.0;2024;0;0;1;0;57.0200958;24.1283328
104000.0;65.23;8;3;949.9;1947;30.0;48.5;5;3;1.0;2024;0;0;1;0;56.9348957;24.0632876
125000.0;99.08;1;2;573.1;1940;55.0;56.5;6;3;1.0;2024;0;0;1;0;56.9404546;24.0714423
79000.0;16.12;2;6;2028.8;1900;60.0;56.0;7;3;3.0;2024;0;0;1;0;56.9408515;24.1243413
52000.0;63.6;1;5;3378.1;1968;25.0;42.9;7;2;5.0;2024;0;0;1;0;56.9914047;24.2365816
24500.0;72.77;1;5;2655.1;1964;27.0;42.7;6;2;2.0;2024;0;0;1;0;57.0025076;24.1246898
240000.0;80.62;1;12;5823.7;2022;0.0;96.2;8;3;11.0;2024;0;0;1;0;56.9939864;24.1647615
45000.0;40.94;1;13;4296.4;1987;15.0;31.1;5;1;5.0;2024;0;0;1;0;56.9511883;24.04733
18000.0;17.03;2;6;2215.4;1914;30.0;17.1;3;1;1.0;2024;0;0;1;0;56.9609224;24.1377654
340000.0;47.4;2;6;2853.7;1885;34.0;171.0;11;6;3.0;2024;0;0;1;0;56.9540747;24.1094232
44584.0;17.53;3;5;1397.6;1910;27.0;28.2;2;1;4.0;2024;0;0;1;0;56.9552729;24.1435714
158000.0;174.32;1;4;2856.8;2005;0.0;117.0;6;3;1.0;2024;0;0;1;0;56.9379143;24.0346281
5000.0;67.88;1;4;2322.6;1961;40.0;53.7;6;3;2.0;2024;0;0;1;0;56.9124263;24.1915647
37000.0;38.25;1;5;3961.4;1986;28.0;33.2;6;1;3.0;2024;0;0;1;0;56.938818;24.1866338
